id,P001187,P001188
2faadce347d747fd973c0adbf9244fb5,གླེང་གཞི་ནི་མཉན་དུ་ཡོད་པ་ན་སྟེ་།,.
60b04356309d454da0088cd593f11761,དགེ་སློང་གཞན་ཞིག་ལྗོངས་སྤྱད་པ་སྤྱོད་པ་ལ་རྐུན་པོས་ཟིན་ནས་དེ་དག་གིས་བསམ་རླག་ཏུ་འཁོད་དེ་ཅི་བྱེད་ཀྱིས་མགོ་རེག་འདི་དག་གསད ༼༦༽ དོ་ཞེས་སྨྲས་པ་དང་། དགེ་སློང་དག་གིས་བསམས་པ་། བདག་ཅག་ནི་གསད་པར་ཆད་པར་ལྟ་སྙམ་ནས་དེ་དག་གིས་རྐུན་པོ་ལ་ཀྱེ་ཅིའི་ཕྱིར་ངེད་གསད་ཅེས་སྨྲས་པ་དང་། རྐུན་པོས་སྨྲས་པ་། ཁྱེད་ལ་རྒྱལ་པོ་དང་། ཕྱུག་པོ་དང་། ཚོང་དཔོན་དང་། དེད་དཔོན་རྣམས ༼༧༽ མངོན་པར་དད་པས་ན་ཁྱེད་ཀྱིས་དེ་དག་ལ་སྨྲས་པ་དང་། དེ་དག་གིས་ངེད་ལ་དོན་མེད་པར་བྱེད་དོ་ཞེས་སྨྲས་ནས་། དགེ་སློང་རྣམས་ཀྱིས་སྨྲས་པ་། ཐོང་ཤིག་དང་སུ་ལ་ཡང་མི་སྨྲའོ་༎ དེ་དག་གིས་དེ་སྟེ་ཁྱེད་ཀྱིས་བཅོ་ལྔའི་དུས་ན་གཅིག་ཏུ་འདུས་ཤིང་འདོན་པ་དེ་ངེད་ཅག་ལ ༼༡༤༩བ༡༽ རྒྱས་པར་སྨྲ་བར་དམ་འཆའ་ན་གཏང་ངོ་ཞེས་སྨྲས་པ་དང་། དེ་ན་དགེ་སློང་ཅིག་གཞུང་ཁ་དོན་དུ་ལོབས་པས་དེ་བསད་ཀྱིས་འཇིགས་པས་སྐྲག་པས་སོ་སོར་ཐར་པ་མྱུར་དུ་བཏོན་པ་དང་། དེ་དག་མངོན་པར་དད་ནས་འཕགས་པ་ཁྱེད་ཀྱིས་དེ་ཐམས་ཅད་ཡང་དག་པར་བཟུང ༼༢༽ སྟེ་སྲུང་ངམ་། ཞེས་སྨྲས་པ་དང་། དེ་དག་གིས་ཚེ་དང་ལྡན་པ་འདི་ནི་སྟོན་པའི་བཀའ་ཡིན་ན་ཅིའི་ཕྱིར་ཡང་དག་པར་འཛིན་ཅིང་མི་སྲུང་ཞེས་སྨྲས་པ་དང་། དེ་དག་གིས་འཕགས་པ་རྣམས་ལེགས་ཀྱིས་བཞུ་ངལ་སུ་ལ་ཡང་མ་གསུངས་ཤིག་ཅེས་སྨྲས་པ་དང་། ནད ༼༣༽ མེད་ཅིག་མི་སྨྲའོ་ཞེས་སྨྲས་ཏེ་དོང་ནས་དེ་དག་གཙུག་ལག་ཁང་དུ་ཕྱིན་པ་དང་། དེ་དག་ཐེ་ཚོམ་སྐྱེས་ཏེ་དེ་ལྟར་གྱུར་པ་དགེ་སློང་དག་གིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགེ་སློང་རྣམས་ནགས་ཚལ་གྱི་དབང་པོ་རྐུན ༼༤༽ པོའི་དྲུང་དུ་ཁ་ཐོན་བཀླགས་པ་ནི་ལེགས་པར་བཀླགས་པ་ཡིན་གྱིས་དེ་ལ་ཐེ་ཚོམ་དུ་མ་བྱེད་ཅིག་།,. .
88c1eb8a85aa40dea09681a405faec99,གླེང་གཞི་ནི་མཉན་དུ་ཡོད་པ་ན་སྟེ་།,.
8c88dfc72d4a476b921cd3e04e872076,དགེ་སློང་དག་ཅིག་ཡུལ་བེའུ་ཞེས་བྱ་བ་ནས་ལྗོངས་སྤྱད་པ་སྤྱོད་ཅིང་དོང་བ་དང་། རྐུན་པོས་ཟིན་ནས་དེ་དག་གིས་ཀྱེ་བསམ་རླག ༼༥༽ ཏུ་འཁོད་དེ་ཅི་བྱེད་ཀྱིས་མགོ་རེག་འདི་དག་གསད་དོ་ཞེས་སྨྲས་པ་དང་། དེ་ལ་རྐུན་པོ་ཅིག་དགེ་སློང་གི་རྒྱུས་ཤེས་པས་དེས་དེ་དག་མཐོང་བ་དང་། སྙིང་རྗེ་སྐྱེས་ནས་དེས་དེ་དག་ཐར་པར་བྱ་ནི་མ་ནུས་ཀྱི་སྙིང་བརྩེ་བའི་ཕྱིར་ཀྱེ་འདི་དག་གསད་དེ་ཅི་རུང་གིས་རྩྭ་མ་བརྡས་པ་ལ ༼༦༽ བཅིངས་ཏེ་རྫས་ཕྲོགས་ལ་དོང་དང་དེ་ཉིད་རང་བཀྲེས་ཤིང་ཉེ་མ་ཆུང་བས་གདུངས་ཏེ་སྲོག་དང་བྲལ་གྲང་ཞེས་སྨྲས་པ་དང་། དེའི་ནང་ནས་གཅིག་གིས་སྨྲས་པ་། ཀྱེ་འདི་དེ་སྐད་སྨྲ་ན་ཇི་ལྟར་བྱ་ཞེས་སྨྲས་པ་དང་། ཁ་ཅིག་གིས་སྨྲས་པ་། དེ་ལྟར་བྱ་བ་ནི་ལེགས་སོ་ཞེས ༼༧༽ ནས་དེ་དག་གིས་དེ་ལ་ཕྲོགས་ནས་རྩྭ་མ་བརྔས་པ་ལ་བཅིངས་ཏེ་དོང་ངོ་༎ ཡུལ་བེའུ་ཞེས་བྱ་བའི་རྒྱལ་པོ་འཆར་པོ་དཔུང་གི་ཚོགས་ཡན་ལག་བཞི་པ་དང་རི་དགས་ཤོར་བའི་ཕྱིར་དོང་བ་དང་། དེ་དག་གིས་དེ་དག་རྒྱང་རིང་པོ་ནས་མཐོང་ནས་དེས་བློན་པོ་ལ་ཀྱེ་སྣང་བ་ཕ་བི ༼༡༥༠ཨ༡༽ རི་དགས་མ་ཡིན་ནམ་ཞེས་དྲིས་པ་དང་། དེས་ལྷ་མ་འཚལ་ཏོ་ཞེས་སྨྲས་ནས་རྒྱལ་པོ་དེར་ཉེ་བར་སོང་ནས་མི་ཡིན་པར་མཐོང་བ་དང་། དེས་ཀྱེ་མུ་སྟེགས་གཅེར་བུ་བ་ཡིན་ནམ་ཅི་ཞེས་སྨྲས་པ་དང་། དེ་དག་ལས་གཅིག་གིས་ལྷ་དེ་བཞིན་ནོ་ཞེས་སྨྲས ༼༢༽ པ་དང་། དེ་དག་ལ་དགེ་སློང་གི་རྒྱུས་ཤེས་པ་ཞིག་གིས་སྨྲས་པ་། ལྷ་དེ་ནི་མུ་སྟེགས་གཅེར་བུ་པ་མ་ལགས་ཀྱིས་། ལྷ་ཤཱཀྱ་འི་བུའི་དགེ་སློང་ངོ་༎ ཇི་ལྟར་ཤེས་། ལྷ་དེ་ལྟར་ལོགས་གཅིག་ནི་གནག་། གཉིས་པ་ནི་དཀར་རོ་ཞེས་སྨྲས་པ་དང་།,. . .
adb7eb1ffe8d48918dd491c78ecbd000,དེ་ནས་རྒྱལ་པོས་དེ་ལ ༼༣༽ དྲིས་པ་། འཕགས་པ་ཁྱོད་ཅིའི་ཕྱིར་འདི་ལྟར་འདུག་། ལྷ་བདག་ཅག་རྐུན་པོས་བཅོམ་མོ་༎ འཕགས་པ་འོ་ན་ཅིའི་ཕྱིར་དེ་ལྟར་འདུག་། ལྷ་འདི་ལྟར་བཅིངས་སོ་༎ འཕགས་པ་འདི་འདྲ་བར་བཅིངས་པ་ཅིའི་ཕྱིར་གཅད་དེ་མི་འདོང་༎ ལྷ་བཅོམ་ལྡན་འདས་ཀྱིས་བདག་ཅག་གི ༼༤༽ བསླབ་པར་བཅས་པས་བོན་གྱི་གྲོང་དང་སྲོག་ཆགས་ཀྱི་གྲོང་བཤིག་གམ་བཤིག་ཏུ་བཅུག་ན་ལྟུང་བའོ་ཞེས་བྱ་བའི་བསླབ་པའི་བཅིངས་པས་བཅིངས་སོ་ཞེས་སྨྲས་པ་དང་། རྒྱལ་པོ་དེ་དད་ཅིང་མངོན་པར་དགའ་ནས་དེས་དེ་དག་བཀྲོལ་ཏེ་རེ་རེ་ལ་ཡང་ཆོས་གོས་གསུམ་གསུམ ༼༥༽ བསྐོན་ནོ་༎ དེ་དག་གཙུག་ལག་ཁང་དུ་ཕྱིན་པ་དང་། བདག་ཅག་གིས་རྒྱལ་པོའི་མདུན་དུ་དེ་ལྟར་ལྟུང་བ་སྨྲས་སོ་ཞེས་ཏེ་ཐེ་ཚོམ་སྐྱེས་པ་དང་། དེས་དེ་ལྟར་གྱུར་པ་དགེ་སློང་རྣམས་ལ་རྒྱས་པར་སྨྲས་ནས་དགེ་སློང་རྣམས་ཀྱིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་ཏེ་། བཅོམ་ལྡན ༼༦༽ འདས་ཀྱིས་བཀའ་སྩལ་པ་། རྒྱལ་པོ་འདི་ནི་རྒྱལ་རིགས་སྤྱི་བོ་ནས་དབང་བསྐུར་བ་། འཇིག་རྟེན་པ་ཐམས་ཅད་ཀྱི་གཙོ་བོ་ཡིན་པས་ན་གང་སྨྲས་པ་དེ་ནི་ལེགས་པར་སྨྲས་པ་ཡིན་གྱིས་དེ་ལ་ཐེ་ཚོམ་དུ་མ་བྱེད་ཅིག་།,. . . . .
9843ccbf47044383b9c597d1fd90e26f,གླེང་གཞི་ནི་མཉན་དུ་ཡོད་པ་ན་སྟེ་།,.
eddfb5ee307d4883a7cb3f0b645a3feb,སངས་རྒྱས་བཅོམ ༼༧༽ ལྡན་འདས་ལ་ཚེ་དག་ལྡན་པ་ཨུ་པཱ་ལིས་ཞུས་པ་། བཙུན་པ་ནོངས་པ་དང་བཅས་པས་ནོངས་པ་དང་བཅས་པའི་མདུན་དུ་ནོངས་པ་བཤགས་སུ་རུང་དམ་ཨུ་པཱ་ལི་མི་རུང་ངོ་༎ དེ་སྟེ་དངོས་པོ་མི་མཐུན་ན་ནི་རུང་ངོ་༎,. .
e5f1e5fad11e41359c59424846eec22f,གླེང་གཞི་ནི་མཉན་དུ་ཡོད་པ་ན་སྟེ་།,.
2c97b65027c64e7d985870471ce707cf,དགེ་སློང་གཅིག་ལ་དགེ ༼༡༥༠བ༡༽ འདུན་གྱི་ལྷག་མའི་ཉེས་པ་བྱུང་ནས་དེ་འགྱོད་པ་སྐྱེས་པ་དང་། དེ་སྐྱ་བོ་བསེང་བསེང་པོར་གྱུར་ལ་རིད་ཅིང་ཉམ་ཆུང་སྟེ་། རྨྱ་ལ་ལུས་མ་བརྟས་པར་གྱུར་ནས་དེ་ལ་དགེ་སློང་དག་གིས་སྨྲས་པ་། ཚེ་དང་ལྡན་པ་ཁྱོད་ཅིའི་ཕྱིར་སྐྱ་བོ་བསེང་བསེང་བོར་གྱུར་ལ་རིད་ཅིང་ཉམ་ཆུང ༼༢༽ ལ་རྨྱ་སྟེ་ལུས་མ་བརྟས་པར་གྱུར་པ་དེའི་ནད་སྨྲོས་ཤིག་ཅེས་སྨྲས་པ་དང་། དེ་ཅང་མི་སྨྲ་ནས་ནམ་དེ་དང་མཛའ་བའི་དགེ་སློང་གིས་མཐོང་སྟེ་དྲིས་པ་དང་། དེས་དེ་ལ་རྒྱས་པར་སྣྲས་པ་དང་། དེས་ཚེ་དང་ལྡན་པ་དེ་ལྟ་ན་དགེ་སློང་རྣམས་ལ་བརྗོད་ཀྱིས་ཤོགས་ཤིག་ཅེས་སྨྲས ༼༣༽ སོ་༎ དེ་ལྟར་བརྗོད་ན་བདག་ཉིད་མཆིའོ་ཞེས་སྨྲས་པ་དང་། དེས་དེ་ལྟན་ཚུར་ཤོག་། ཡུལ་གཞན་དུ་དོ་ངལ་དེར་དེ་དག་བཤགས་སོ་༎ ཞེས་སྨྲས་པ་དང་། དེས་ཀྱང་ཁས་བླངས་ནས་དེ་དང་དེ་ལྷན་ཅིག་ཏུ་ཡུལ་གཞན་དུ་སོང་བ་ལས་དེ་ལམ་ཕྱེད་དུ་དུས་འདས ༼༤༽ པ་དང་། དགེ་སློང་དེས་བསམས་པ་། གང་གིས་དོན་གྱི་ཕྱིར་བདག་འགྲོ་བ་དེ་ནི་དུས་འདས་ན་ད་ཅིའི་ཕྱིར་འགྲོ་༎ ཕྱིར་ལྡོག་གོ་སྙམ་ནས་དེ་ཕྱིར་ལོག་པ་དང་། དེ་ལ་དགེ་སློང་དག་གིས་བདེ་བར་འོངས་སམ་། ཚེ་དང་ལྡན་པ་བདེ་བར་འོངས་སམ་། ཅི་ཁྱེད་བདེ་བར་སྤྱད་དམ་ཞེས ༼༥༽ སྨྲས་པ་དང་། དེ་དུ་བར་གྱུར་ནས་དེ་ལ་དགེ་སློང་དག་གིས་ཚེ་དང་ལྡན་པ་ཅིའི་ཕྱིར་དུ་ཞེས་སྨྲས་པ་དང་། གང་བདག་དང་ལྷན་ཅིག་ཏུ་སོང་པའི་དགེ་སློང་དེ་དུས་འདས་པའི་ཕྱིར་རོ་ཞེས་སྨྲས་པ་དང་། དེ་དག་གིས་ཚེ་དང་ལྡན་པ་ཅིའི་ཕྱིར་དུ་། འདུས་བྱས་ཐམས་ཅད་ནི་ཆོས ༼༦༽ ཉིད་ཀྱིས་དེ་བཞིན་ནོ་ཞེས་སྨྲས་སོ་༎ དེས་དེ་ནི་ཉེས་པ་དང་བཅས་བཞིན་དུ་དུས་འདས་ས་ཞེས་སྨྲས་པ་དང་། དགེ་སློང་རྣམས་ཀྱིས་དེས་དམྱལ་བར་རིང་དུ་གནས་པར་གྱུར་པས་ན་དུ་བ་འདི་ནི་རིགས་སོ་ཞེས་སྨྲས་པ་དང་། དེ་ལྟར་གྱུར་པ་དགེ་སློང་རྣམས་ཀྱིས་བཅོམ་ལྡན ༼༧༽ འདས་ལ་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགེ་སློང་རྣམས་རིགས་ཀྱི་བུ་དེ་ནི་ཉེས་པ་དེ་ལས་ཕྱིན་ཏེ་། ངས་ནི་བསམ་པ་ལས་ཉེས་པ་ཕྱིན་པར་གསུངས་ཀྱིས་ཆད་པའི་ལས་ཀྱིས་ནི་མ་ཡིན་ནོ་༎ དེ་ལྟ་བས་ན་གང་དེ་ལྟར་རང་བཞིན་གྱིས་ངོ་ཚ་བ་དང ༼༡༥༡ཨ༡༽ ལྡན་པ་དེས་གཅིག་གི་མདུན་དུ་ཤོགས་ཤིག་པར་གནང་ངོ་༎ དེས་ནི་གཅིག་གི་མདུན་དུ་ཤོགས་ཤིག་། དེ་ལ་ཐེ་ཚོམ་མ་བྱེད་ཅིག་ཅེས་གསུངས་པ་དང་། འདོད་ཆགས་དང་བྲལ་བ་མ་ཡིན་པ་སྐྱེ་བོ་ཐ་དད་པ་མདོ་སྡེ་འཛིན་པ་དང་། འདུལ་བ་འཛིན་པ ༼༢༽ དང་། མ་ལྟ་བུ་འཛིན་པ་ཁ་ཅིག་དང་། དགེ་འདུན་གྱི་གནས་བརྟན་དང་། གྲགས་པ་དང་། བསོད་ནམས་ཆེནམ་པོ་ཁ་ཅིག་གིས་མ་བརྟགས་པས་ན་དགེ་འདུན་གྱི་ལྷག་མའི་ཉེས་པ་བྱུང་སྟེ་། དེ་དག་ཆད་པར་སྤྱོད་པ་ལ་ལྷན་ཅིག་སྤྱོད་པ་དང་། ཉེ་གནས་དང་བྲམ་ཟེ་དང་ཁྱིམ ༼༣༽ བདག་དང་གཞན་ཡང་རུང་ཉུང་ངུ་ཐོས་པའི་དགེ་སློང་རྣམས་ཀྱིས་ཀྱང་དཔྱས་། ཁ་ཅིག་ནི་མི་དགའ་བར་གྱུར་ཏེ་། དེ་ལྟར་གྱུར་པ་དགེ་སློང་དག་གིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དེ་དག་གིས་ཀྱང་ཕྱིས་མི་བྱ་བར་ཤིན་ཏུ ༼༤༽ བསམ་པ་བརྟུན་ཏེ་གཅིག་པོའི་མདུན་དུ་ཤོགས་ཤིག་། འདི་ལ་ཐེ་ཚོམ་མ་བྱེད་ཅིག་།,. . . . . . .
4c6ac902f0894afbb6ed745e4ee4f795,རྐྱང་པའི་ནང་ནས་སྒོ་དང་པོའི་མདོའི་ཚིགས་སུ་བཅད་པ་གཉིས་པའོ་༎,.
d9f3a31ea41c498586c80ea07193a736,མདོར་ན་།གཞག་པའི་རིགས་པ་གཞག་པར་བྱ་༎བདུན་ལོན་ནས་ཀྱང་འགྲོ་བར་བྱ་༎མཉམ་དུ ༼༥༽ མ་ཟིན་དེ་བཞིན་ཏེ་༎གང་གི་ཀོ་བ་མི་རུང་བའོ་༎,.
f69b4202249245a6801db44dad72363a,སངས་རྒྱས་བཅོམ་ལྡན་འདས་མཉན་དུ་ཡོད་པའི་ཛེ་ཏའི་ཚལ་མགོན་མེད་ཟས་སྦྱིན་གྱི་ཀུན་དགའ་ར་བ་ན་བཞུགས་སོ་༎ ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་ལ་གཙུག་ལག་ཁང་སྐྱོང་གི་རེས་བབ་བོ་༎ ཡུལ་ཀོ་ས་ལའི་རྒྱལ ༼༦༽ པོ་གསལ་རྒྱལ་ཛེ་ཏའི་ཚལ་དུ་འོངས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་ཕྱག་འཚལ་ཏེ་། ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་གང་ན་བ་དེར་སོང་སྟེ་དྲུང་དུ་ཕྱིན་པ་དང་། རྐང་པ་ལ་ཕྱག་འཚལ་ནས་ཆོས་ཉན་པའི་ཕྱིར་མདུན་དུ་འདུག་གོ་༎,. . .
8e006cd53fce49fd832d7c859ec9c643,དེ་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་ཕོས་མདོ ༼༧༽ སྡེ་ལ་ཞུགས་ནས་དེ་ལས་ཕྱེ་ནས་ཅུང་ཟད་ཙམ་ཞིག་རྒྱས་པར་བཤད་ནས་། མདོར་འཆད་པ་ལ་ཞུགས་པ་དང་། རྒྱལ་པོས་འཕགས་པ་བདག་ལ་བྲེལ་བ་མེད་ཀྱིས་མདོར་མ་བཤད་ཅིག་ཅེས་སྨྲས་སོ་༎ དེ་བཞིན་དུ་ལན་གཉིས་ལན་གསུམ་དུ་སྨྲས་པ་དང་། ཚེ་དང་ལྡན ༼༡༥༡བ༡༽ པ་ཀུན་དགའ་བོས་རྒྱལ་པོ་ཆེན་པོ་ཁྱོད་ལ་བྲེལ་བ་མེད་ཀྱང་བདག་ལ་བྲེལ་བ་ཡོད་དོ་ཞེས་སྨྲས་པ་དང་། འཕགས་པ་ཀུན་དགའ་བོ་ཅི་ཞིག་བྲེལ་ཅེས་སྨྲས་པ་དང་། ཁང་སྐྱོང་བྱ་དགོས་སོ་ཞེས་སྨྲས་པ་དང་། འཕགས་པ་ཀུན་དགའ་བོ་ཡང་ལས་ཀྱི་རེས་མཛད་དམ་། ༼༢༽ ལྷ་བདག་ནི་དགེ་འདུན་གྱི་ནང་དུ་གཏོགས་པས་ན་ལས་བགྱི་འཚལ་ལོ་ཞེས་སྨྲས་པ་དང་། རྒྱལ་པོས་འདི་བདག་གིས་བྱ་བ་ཡིན་ནོ་སྙམ་དུ་བསམས་ནས་། དེ་བཅོམ་ལྡན་འདས་གང་ན་བ་དེར་སོང་སྟེ་ཕྱིན་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་ཕྱག་འཚལ་ནས ༼༣༽ འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཙུན་པ་བདག་ནི་རྒྱལ་པོ་རྒྱལ་ཐབས་སྤྱི་བོ་ནས་དབང་བསྐུར་བ་སྟེ་། གང་བདག་གིས་བགྱི་བའི་ལས་ནི་བདག་བགྱིད་དོ་༎ གང་ནང་གི་བཙུན་མོས་བགྱི་བའི་རིགས་པ་ཡང་ནང་གི་བཙུན་མོས་བགྱིད་དོ་༎ གང་གཞོན་ནུས་བགྱི་བའི་རིགས་པ ༼༤༽ ཡང་གཞོན་ནུས་སོ་༎ གང་བློན་པོ་འམ་། བློན་པོ་ཆེན་པོ་འམ་། དམག་དཔོན་ནམ་། གྲོང་མི་འམ་། གཞོངས་པ་ཡང་རུང་སྟེ་གཞོངས་པ་ཉིད་ཀྱིས་ལས་བགྱིད་དོ་༎ བཅོམ་ལྡན་འདས་ཀྱང་བླ་ན་མེད་པའི་ཆོས་ཀྱི་རྒྱལ་པོ་སྟེ་། ཨེ་མའོ་བཅོམ་ལྡན་འདས་བརྩེ་བ་ཅན ༼༥༽ གྱིས་ཀྱང་གཞག་པར་འོས་པ་གཞག་ལ་ལས་ཀྱི་རེས་མི་བསྐོ་བར་ཅི་གནང་ཞེས་གསོལ་པ་དང་། རྒྱལ་པོ་གསལ་རྒྱལ་གྱིས་གསོལ་པ་བཞིན་བཅོམ་ལྡན་འདས་ཀྱིས་ཅང་མི་གསུང་བས་ཞལ་གྱིས་བཞེས་སོ་༎ རྒྱལ་པོ་གསལ་རྒྱལ་གྱིས་ཀྱང་ཅང་མི་གསུང་བས་ཞལ ༼༦༽ གྱིས་བཞེས་པར་རིག་ནས་རྒྱལ་པོ་གསལ་རྒྱལ་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་ཕྱག་འཚལ་ནས་བཅོམ་ལྡན་འདས་ཀྱི་དྲུང་ནས་སོང་ངོ་༎,. . . . . . . .
7528d337471b496e9042d0a926304dbc,དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་ལ་བཀའ་སྩལ་པ་། ཀུན་དགའ་བོ་སོང་ལ་མཉན་དུ་ཡོད་པ་ན་གནས་ཤིང ༼༧༽ འཁོད་པའི་དགེ་སློང་ཐམས་ཅད་འདུན་ཁང་དུ་སྡུས་ཤིག་ཅེས་གསུངས་པ་དང་། བཙུན་པ་བཀའ་བཞིན་འཚལ་ཞེས་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་བཅོམ་ལྡན་འདས་ལས་མཉན་ཏེ་མཉན་དུ་ཡོད་པ་ན་དགེ་སློང་ཇི་སྙེད་གནས་པ་དེ་ཐམས་ཅད་འདུན་ཁང་དུ་བསྡུས ༼༡༥༢ཨ༡༽ ནས་། བཅོམ་ལྡན་འདས་གང་ན་བ་དེར་སོང་སྟེ་ཕྱིན་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་འཚལ་ཏེ་ཕྱོགས་གཅིག་ཏུ་འདུག་གོ་༎ ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཙུན་པ་མཉན་དུ ༼༢༽ ཡོད་པ་ན་དགེ་སློང་ཇི་སྙེད་གནས་ཤིང་མཆིས་པ་དེ་ཐམས་ཅད་འདུན་ཁང་དུ་འདུས་ཏེ་མཆིས་ལགས་ན་། བཅོམ་ལྡན་འདས་ཀྱིས་ད་དུས་ལ་བབ་པར་དགོངས་ཤིག་།,. . .
05a4b9a8a23847ec9f097845a96af176,དེ་ནས་བཅོམ་ལྡན་འདས་འདུན་ཁང་གང་ན་བ་དེར་བཞུད་དེ་བྱོན་ནས་དགེ་སློང་གི་དགེ་འདུན་གྱི་མདུན་ན ༼༣༽ གདན་བཏིང་བལ་བཞུགས་ཏེ་བཞུགས་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དགེ་སློང་དག་ལ་བཀའ་སྩལ་པ་། དགེ་སློང་དག་དེང་ཀོ་ས་ལའི་རྒྱལ་པ་གསལ་རྒྱལ་ངའི་དྲུང་དུ་འོངས་ཏེ་། ཨེ་མའོ་བཅོམ་ལྡན་འདས་གཞག་པའི་རིགས་པ་རྣམས་ནི་ཞོག་ལ་། ལས་ཀྱི་རེས་ལ་བཀའ་སྩལ་པའི ༼༤༽ མི་རིགས་སོ་ཞེས་ཟེར་གྱིས་ཁྱེད་ཅག་གིས་དེང་ཕན་ཆད་གཞག་པའི་རིགས་པ་རྣམས་ལས་ལ་མ་བསྐོ་བར་ཞོག་ཅིག་། བཅོམ་ལྡན་འདས་ཀྱིས་གཞག་པའི་རིགས་པ་རྣམས་ལས་ལ་མ་བསྐོ་ཤིག་ཅེས་གསུངས་པ་དང་། དགེ་སློང་དག་གིས་གང་གཞག་པར་རིགས་པ་མ ༼༥༽ ཤེས་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། མདོ་སྡེ་འཛིན་པ་དང་། འདུལ་བ་འཛིན་པ་དང་། མ་ལྟ་བུ་འཛིན་པ་དང་། མང་པོ་འཆད་པ་དང་། དགེ་འདུན་གྱི་གནས་བརྟན་དག་ནི་གཞག་པར་རིགས་པའོ་༎ དེ་ལ་མདོ་སྡེ་འཛིན་པ་ནི་དེ་ཉིད་ལས་སོ་༎ དེ ༼༦༽ བཞིན་དུ་འདུས་བ་འཛིན་པ་དང་། མ་ལྟ་བུ་འཛིན་པ་དང་། མང་པོ་ལ་འཆད་པ་དང་། དགེ་འདུན་གྱི་གནས་བརྟན་དག་ཀྱང་དེ་ཉིད་ལས་ཡིན་ནོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་མདོ་སྡེ་འཛིན་པ་དང་། འདུལ་བ་འཛིན་པ་དང་། མ་ལྟ་བུ་འཛིན་པ་དེ་ནི་དེ་ཉིད་ལས་ཡིན་ནོ ༼༧༽ ཞེས་གསུངས་པ་དང་། དྲུག་སྡེ་དག་གིས་མདོ་སྡེའི་ལེའུ་གཅིག་གཉིས་བཀླགས་ནས་ངེད་ཅག་ནི་མདོ་སྡེ་འཛིན་པ་ཡིན་པས་ན་ངེད་ལ་ལས་ཀྱི་རེས་མ་དབང་ཅིག་ཅེས་སྨྲས་པ་དང་། དེ་ལྟར་གྱུར་པ་དགེ་སློང་དག་གིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་པ་དང་། བཅོམ ༼༡༥༢བ༡༽ ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། གང་མདོ་སྡེ་ཐམས་ཅད་འཛིན་པ་དེ་ནི་མདོ་སྡེ་འཛིན་པ་སྟེ་། དེ་ནི་ལས་ལ་མ་བསྐོ་ཤིག་དེ་བཞིན་དུ་ཕས་ཕམ་པ་གཅིག་གམ་གཉིས་ལྷོགས་པ་དག་གིས་ངེད་ཀྱང་འདུལ་བ་འཛིན་པའོ་༎ དེ་བཞིན་དུ་རབ་ཏུ་བྱེད་པ་གཉིས་བཀླགས་པས ༼༢༽ ཀྱང་ང་ནི་མ་ལྟ་བུ་འཛིན་པ་ཡིན་གྱིས་ལས་ཀྱི་རེས་ལ་མ་བསྐོ་ཤིག་ཅེས་སྨྲས་པ་དང་། དེ་ལྟར་གྱུར་པ་དགེ་སློང་དག་གིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། གང་འདུལ་བ་ཐམས་ཅད་འཛིན་པ་དང་། མ་ལྟ་བུ་ཐམས་ཅད ༼༣༽ འཛིན་པ་ནི་ལས་ལ་མ་བསྐོ་ཤིག་།,. . . . .
e96bffc05302442abd95a2deb4457f0c,གླེང་གཞི་ནི་མཉན་དུ་ཡོད་པ་ན་སྟེ་།,.
