id,P000818,P000819,P000820,P000821
c0af3694e06d456aa442e5f655e74606,tyājyatvān moṣadharmatvād abhāvāt sabhayatvataḥ |dharmo dvidhāryasaṃghaś ca nātyantaṃ śaraṇaṃ param || 20 ||,可捨及虛妄 無物及怖畏 二種法及僧 非究竟歸依,སྔང་ཕྱིར་སླུ་བའི་ཆོས་ཅན་ཕྱིར་༎ མེད་ཕྱིར་འཇིགས་དང་བཅས་པའི་ཕྱིར་༎ ཆོས་རྣམས་གཉིས་དང་འཕགས་པའི་ཚོགས་༎ གཏན་གྱི་སྐྱབས་མཆོག་མ་ཡིན་ནོ་༎,"(§2. The Doctrine and Community are not the Ultimate Refuges.) As being abandoned, being of deceptive nature, Being non-existence and being possessed of fear, respectively, The two kinds of Doctrine and the Community Are ultimately not the highest Refuge. || 20 ||"
3d77ed831b114094804492d891f9e2ca,dvividho dharmaḥ | deśanādharmo ’dhigamadharmaś ca | tatra deśanādharmaḥ sūtrādideśa nāyā nāmapadavyañjanakāyasaṃgṛhītaḥ | sa ca mārgābhisamayaparyavasānatvāt kolopama ity uktaḥ |  adhigamadharmo hetuphalabhedena dvividhaḥ | yad uta mārgasatyaṃ nirodha satyaṃ ca | yena yad adhigamya iti kṛtvā | tatra mārgaḥ saṃskṛtalakṣaṇaparyāpannaḥ | yat saṃskṛtalakṣaṇaparyāpannaṃ tat mṛṣāmoṣadharmi | yan mṛṣāmoṣadharmi tad asatyam | yad asatyaṃ tad anityam | yad anityaṃ tad aśaraṇam |  yaś ca tena mārgeṇa nirodho ’dhigataḥ so ’pi śrāvakanayena pradīpocchedavat kleśaduḥkhābhāvamātraprabhāvitaḥ | na cābhāvaḥ śaraṇam aśaraṇaṃ vā bhāvitum arhati |  saṃgha iti traiyānikasya gaṇasyaitad adhivacanam | sa ca nityaṃ sabhayas tathāgata śaraṇagato niḥsaraṇaparyeṣī śaikṣaḥ sakaraṇīyaḥ pratipannakaś cānuttarāyāṃ samyaksaṃbodhāv iti |  kathaṃ sabhayaḥ | yasmād arhatām api kṣīṇapunarbhavānām aprahīṇatvād vāsanāyāḥ satatasamitaṃ sarvasaṃskāreṣu tīvrā bhayasaṃjñā pratyupasthitā bhavati | syād yathāpi nāmotkṣiptāsike vadhakapuruṣe tasmāt te ’pi nātyantasukhaniḥsaraṇam adhigatāḥ |  na hi śaraṇaṃ śaraṇaṃ paryeṣate | yathaivāśaraṇāḥ sattvā yena tena bhayena bhītās tatas tato niḥsaraṇaṃ paryeṣante tadvad arhatām apy asti tadbhayaṃ yatas te bhayād bhītās tathāgatam eva śaraṇam upagacchanti | yaś caivaṃ sabhayatvāc charaṇam upagacchaty avaśyaṃ bhayān niḥsaraṇaṃ sa paryeṣate |  niḥsaraṇaparyeṣitvāc ca bhayanidānaprahāṇam adhikṛtya śaikṣo bhavati sakaraṇīyaḥ | śaikṣatvāt pratipannako bhavaty abhayam ārṣabhasthānam anuprāptaṃ yad utānuttarāṃ samyaksaṃbodhim | tasmāt so ’pi tadaṅgaśaraṇatvān nātyantaṃ śaraṇam | evam ime dve śaraṇe paryantakāle śaraṇe ity ucyete |,此偈明何義。法有二種。何等為二。一所說法。二所證法。所說法者。謂如來說修多羅等名 字章句身所攝故。彼所說法證道時滅如捨 船……。偈言可捨故。  所證法者。復有二種。謂依 因果二種差別。以依何法證何法故。此明何 義。所謂有道有為相攝。若為有為相所攝者。彼法虛妄。偈言及虛妄故。若虛妄者彼法非 實。若非實者彼非真諦。非真諦者即是無常。若無常者非可歸依。  又復若依彼聲聞道所 得滅諦。彼亦無物猶如燈滅。唯斷少分諸煩惱苦。若如是者則是無物。若無物者云何為 他之所歸依。偈言無物故。  僧者凡有三乘之人。三乘人中依聲聞僧常有怖畏。常心歸依 諸佛如來心離世間。此是學人所應作者。未究竟故。猶進趣向阿耨多羅三藐三菩提故。  所言怖畏者。云何怖畏。以阿羅漢雖盡有 漏而不斷一切煩惱習氣。彼於一切有為行相。極怖畏心常現在前。是故聖者勝鬘經言。阿羅漢有恐怖。何以故。阿羅漢於一切無行怖畏想住。如人執劍欲來害已。是故阿羅漢 無究竟樂。  何以故。世尊依不求依如眾生無依彼彼恐怖。以恐怖故則求歸依。如是阿羅漢有怖畏。以恐怖故歸依如來。故彼若如是有怖畏者。彼人畢竟為欲遠離彼怖畏處求無畏處。  以是義故依遠離彼怖畏之處。名為學者當有所作欲得阿耨多羅三藐三菩提無畏之處。是故聲聞法僧二寶是少分歸依。非究竟歸依。偈言二種法及僧非究竟歸依故。,ཆོས་ནི་རྣམ་པར་གཉིས་ཏེ་། བསྟན་པའི་ཆོས་དང་རྟོགས་པའི་ཆོས་སོ་༎ དེ་ལྟར་བསྟན་པའི་ཆོས་ནི་མདོའི་སྡེ་ལ་སོགས་པ་བསྟན་པ་བརྗོད་པ་སྟེ་། མིང་དང་ཚིག་དང་ཡི་གེའི་ཚོགས་ཀྱིས་བསྡུས་པའོ་༎ དེ་ཡང་ལམ་མངོན་པར་རྟོགས་པའི་མཐར་ཐུག་པའི་ཕྱིར་གཟིངས་ལྟ་བུའོ་ཞེས་བཤད་དོ་༎ རྟོགས་པའི་ཆོས་ནི་རྒྱུ་དང་འབྲས་བུའི་དབྱེ་བ་རྣམ་པ་གཉིས་ཏེ་། འདི་ལྟ་སྟེ་། ལམ་གྱི་བདེན་པ་དང་། འགོག་པའི་བདེན་པ་སྟེ་། གང་གིས་དང་གང་རྟོགས་པ་ཞེས་བྱ་བས་སོ་༎ དེ་ལ་ལམ་ནི་འདུས་བྱས་ཀྱི་མཚན་ཉིད་དུ་རྟོགས་ལ་། འདུས་བྱས་ཀྱི་མཚན་ཉིད་དུ་རྟོགས་པ་གང་ཡིན་པ་འདི་ནི་བརྫུན་པ་སླུ་བའི་ཆོས་ཅན་གང་བརྫུན་པ་སླུ་བའི་ཆོས་ཆན་དེ་ནི་མི་བདེན་པ་། གང་མི་བདེན་པ་དེ་ནི་མི་རྟག་པ་། གང་མི་རྟག་པ་དེ་ནི་སྐྱབས་མ་ཡིན་ནོ་༎ ལམ་དེས་རྟོགས་པའི་འགོག་པ་གང་ཡིན་པ་དེ་ཡང་ཉན་ཐོས་ཀྱི་ཚུལ་གྱིས་མར་མེ་རྒྱུན་ཆད་པ་བཞིན་དུ་ཉོན་མོངས་པ་དང་སྡུག་བསྔལ་མེད་པ་ཙམ་གྱིས་རབ་ཏུ་ཕྱེ་ལ་། མེད་པ་ནི་སྐྱབས་སམ་སྐྱབས་མ་ཡིན་པར་འགྱུར་བར་འོས་པ་མ་ཡིན་ནོ་༎ དགེ་འདུན་ཞེས་བྱ་བ་འདི་ནི་ཐེག་པ་གསུམ་དང་ལྡན་པའི་ཚོགས་ཀྱི་ཚིག་བླ་དགས་སོ་༎ དེ་ཡང་རྟག་ཏུ་འཇིགས་པ་དང་བཅས་པ་དེ་བཞིན་གཤེགས་པ་ལ་སྐྱབས་སུ་སོང་བ་། ངེས་པར་འབྱུང་བ་ཚོལ་བ་སློབ་པ་བྱ་བ་དང་བཅས་པ་དང་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ལ་ཞུགས་པ་མ་ཡིན་ནོ་༎ ཇི་ལྟར་འཇིགས་པ་དང་བཅས་ཤེ་ན་། གང་གི་ཕྱིར་དགྲ་བཅོམ་པ་ཡང་སྲིད་པ་སྤངས་པ་རྣམས་ཀྱང་བག་ཆགས་མ་སྤངས་པའི་ཕྱིར་རྟག་ཏུ་རྒྱུན་མི་འཆད་པར་འདུ་བྱེད་ཐམས་ཅད་ལ་མི་བཟད་པར་འཇིགས་པའི་འ་དུ་ཤེས་ཉེ་བར་གནས་པར་འགྱུར་ཏེ་། དཔེར་ན་རལ་གྲི་གདེངས་པའི་གཤེད་མའི་སྐྱེས་བུ་ལ་བྱ་བ་བཞིན་ཏེ་། དེས་ན་དེ་དག་ཀྱང་གཏན་དུ་བདེ་བའི་ངེས་པར་འབྱུང་བ་ཐོབ་པ་མ་ཡིན་ནོ་༎ སྐྱབས་ནི་སྐྱབས་ཚོལ་བ་མ་ཡིན་ནོ་༎ ཇི་ལྟར་སེམས་ཅན་སྐྱབས་མེད་པ་འཇིགས་པ་དེ་དང་དེས་འཇིགས་པ་དག་དེ་དང་དེ་ལས་ངེས་པར་འབྱུང་བ་ཚོལ་བ་དེ་བཞིན་དུ་དགྲ་བཅོམ་པ་ལ་ཡང་འཇིགས་པ་དེ་ཡོད་དོ་༎ གང་གི་ཕྱིར་དེ་དག་འཇིགས་པས་འཇིགས་ཏེ་། དེ་བཞིན་གཤེགས་པ་ཉིད་ལ་སྐྱབས་སུ་འགྲོ་བ་ཡིན་ནོ་༎ གང་ཞིག་དེ་ལྟར་འཇིགས་པ་དང་བཅས་པའི་ཕྱིར་སྐྱབས་སུ་འགྲོ་བ་དེ་ནི་གདོན་མི་ཟ་བར་འཇིགས་པ་ལས་ངེས་པར་འབྱུང་པ་ཚོལ་ལ་། ངེས་པར་འབྱུང་བ་ཚོལ་བའི་ཕྱིར་ནི་། འཇིགས་པའི་གཞི་སྤང་བའི་དབང་དུ་བྱས་ནས་སློབ་པ་བྱ་བ་དང་བཅས་པར་འགྱུར་རོ་༎ སློབ་པའི་ཕྱིར་ནི་འཇིགས་པ་མེད་པ་ཁྱུ་མཆོག་གི་གནས་ཐོབ་པར་བྱ་བའི་ཕྱིར་ཞུགས་པར་འགྱུར་པ་ཡིན་ཏེ་། འདི་ལྟ་སྟེ་། བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ལ་ཞུགས་པའོ་༎ དེའི་ཕྱིར་དེ་ཡང་དེའི་ཡན་ལག་གི་སྐྱབས་ཡིན་པའི་ཕྱིར་གཏན་གྱི་སྐྱབས་མ་ཡིན་ནོ་༎ དེ་ལྟར་སྐྱབས་གཉིས་པོ་འདི་ནི་མཐར་ཐུག་པའི་དུས་ན་སྐྱབས་མ་ཡིན་བར་བརྗོད་དོ་༎,"The Doctrine has two kinds, i.e. the Doctrine as Teaching and the Doctrine as Realization. Of them, the Doctrine as Teaching is the Doctrine of Sūtra and other teachings and it consists of the collection of name, word, and letter. And it is said that this Teaching is akin to the boat because it ends with the acquisition of the Path.  The Doctrine as Realization is again twofold by the division of cause and result. That is to say, the Truth of Path and the Truth of Extinction in the sense, ‘by which realized’ and ‘that which in realized’, respectively. Of them, the Path is included in the artificial character. That which is included in the artificial character is of false, deceptive nature. That which is of false, deceptive nature is untrue, that which is untrue is not eternal, and that which is non-eternal cannot be a refuge.  And the Extinction realized by this Path also represents, according to the system of Śrāvaka, the mere absence of Defilement and Suffering, just like the extinction of a lamp. Also, a non-existence cannot be a refuge nor a non-refuge.  ‘The Community’ is a term for the community of the Saints belonging to three Vehicles. And they are always possessed of fear, because, as learned people, they have taken refuge in the Tathāgata and are seeking for deliverance; but still they have many things to be done and are approaching (i.e. have not yet realized) the Highest Perfect Enlightenment.  How are they possessed of fear? As the Arhats (the Saints of the Vehicle of Śrāvaka), though having extirpated rebirth, have not yet destroyed the Impression of Defilements, there therefore exists always and constantly a strong notion of fear in all physical life, as if standing in face of the executioner with raised sword. So they have not attained the ultimate delightful Deliverance.  Indeed, that which is a refuge by itself never seeks for refuges in others. Just as living beings, having no refuge, are frightened by this or that fear, and consequently seek for the Deliverance, similarly even the Arhats have their fear, and, being frightened by fear they take refuge in the Tathāgata. And thus one who seeks for a refuge because of his being possessed of fear, will inevitably seek for the deliverance from fear.  And as being a seeker of deliverance, with reference to the destruction of the root of fear, a learned man is ‘one who has things to be done’. As being a learned man, he is ‘one who has undertaken’ to attain the fearless, highest state, i.e. the Highest Perfect Enlightenment. For this reason, the Community, being a partial refuge, cannot be the ultimate refuge. Thus these two Refuges, (i.e. the Doctrine and the Community), are called ‘temporary refuges’."
608a2230ed994d7fb9ec46133e053695,jagaccharaṇam ekatra buddhatvaṃ pāramārthikam |muner dharmaśarīratvāt tanniṣṭhatvād gaṇasya ca || 21 ||,此明何義。偈言 眾生歸一處 佛法身彼岸 依佛身有法 依法究竟僧,དམ་པའི་དོན་དུ་འགྲོ་བ་ཡི་༎ སྐྱབས་ནི་སངས་རྒྱས་ཉག་གཅིག་ཉིད་༎ ཐུབ་པ་ཆོས་ཀྱི་སྐུ་ཅན་ཕྱིར་༎ ཚོགས་ཀྱང་དེ་ཡིན་མཐར་ཐུག་ཕྱིར་༎,"(§3. Only the Buddha is the Refuge from the Highest Standpoint.) From the ultimate standpoint, Buddhahood is the sole Refuge of the world, Because the Sage has the body of the Doctrine, And because in that the Community sets the ultimate goal. || 21 ||"
42a52308bc464bc290dee1b8ac3e03b2,anena tu pūrvoktena vidhinānutpādānirodhaprabhāvitasya muner vyavadānasatyadvaya virāgadharmakāyatvād dharmakāyaviśuddhiniṣṭhādhigamaparyavasānatvāc ca traiyā nikasya gaṇasya pāramārthikam  evātrāṇe ’śaraṇe loke ’parāntakoṭisamam akṣayaśaraṇaṃ nityaśaraṇaṃ dhruvaśaraṇaṃ yad uta tathāgatā arhantaḥ samyaksaṃbuddhāḥ | eṣa ca nitya dhruvaśivaśāśvataikaśaraṇanirdeśo vistareṇāryaśrīmālāsūtrānusāreṇānugantavyaḥ |,此偈明何義。如向所說。諸佛如來不生不滅 寂靜不二。離垢法身故。以唯一法身究竟清淨處故。又三乘之人無有救者。  無歸依者 以唯有彼岸無始本際畢竟無盡。是可歸依恆可歸依。所謂唯是諸佛如來故。如是常恆清涼不變故可歸依。聖者勝鬘經中廣說應知。,འདིས་ནི་སྔར་བཤད་པའི་ཚུལ་གྱིས་སྐྱེ་བ་མེད་པ་དང་། འགག་པ་མེད་པས་རབ་ཏུ་ཕྱེ་བའི་ཐུབ་པ་རྣམ་པར་བྱང་བའི་བདེན་པ་གཉིས་ཀྱི་མཚན་ཉིད་འདོད་ཆགས་དང་བྲལ་བའི་ཆོས་ཀྱི་སྐུ་ཅན་ཡིན་པའི་ཕྱིར་དང་། ཐེག་པ་གསུམ་པོའི་ཚོགས་ཀྱང་ཆོས་ཀྱི་སྐུ་རྣམ་པར་དག་པ་མཐར་ཐུག་པ་ཐོབ་པས་མཐར་ཕྱིན་པར་འགྱུར་བའི་ཕྱིར་ན་། སྐྱོབ་པ་མེད་ཅིང་སྐྱབས་མེད་པའི་འཇིག་རྟེན་ན་ཕྱི་མའི་མཐའི་མུ་དང་མཉམ་པ་མི་ཟད་པའི་སྐྱབས་། རྟག་༎ པའི་སྐྱབས་། གཡུང་དྲུང་གི་སྐྱབས་། དོན་དམ་པའི་སྐྱབས་ནི་གཅིག་ཉིད་དེ་། འདི་ལྟ་སྟེ་། དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་སོ་༎ རྟག་པ་གཡུང་དྲུང་ཞི་བ་བརྟན་པའི་སྐྱབས་གཅིག་པུ་འདི་རྒྱས་བར་། འཕགས་པ་དབལ་ཕྲེང་གི་མདོའི་རྗེས་སུ་འབྲངས་ནས་རྟོགས་པར་བྱའོ་༎,"As has been said before, the Sage, represented as neither becoming originated nor disappearing, is endowed with the body of the Doctrine, liberated from passions and characterized as the Two Truths of purification (i.e. the Truth of Path and the Truth of Extinction), and in the purity of this Body of the Doctrine (= the Absolute Body, dharmakāya), the Community of the Saints belonging to the three Vehicles sets the ultimate goal of acquisition.  Therefore, from the ultimate standpoint, that which is the imperishable Refuge, eternal Refuge, and everlasting Refuge, which lasts as long as the utmost limit in the unprotected and refugeless world, is only one, that is to say, the Tathāgata, the Arhat, the Perfectly Enlightened one. And this teaching of the unique, eternal, ever-lasting, quiescent and unchangeable Refuge is to be understood in detail according to the Āryaśrīmālā-Sūtra."
837935769f3a4861923e3bc0efadca63,ratnāni durlabhotpādān nirmalatvāt prabhāvataḥ |lokālaṃkārabhūtatvād agratvān nirvikārataḥ || 22 ||,問曰。以何義故佛法眾僧說名為寶。答曰。偈言 真寶世希有 明淨及勢力 能莊嚴世間 最上不變等,འབྱུང་བ་དཀོན་ཕྱིར་དྲི་མེད་ཕྱིར་༎ མཐུ་ལྡན་ཕྱིར་དང་འཇིག་རྟེན་གྱི་༎ རྒྱན་གྱུར་ཕྱིར་དང་མཆོག་ཉིད་ཕྱིར་༎ འགྱུར་བ་མེད་ཕྱིར་དཀོན་མཆོག་ཉིད་༎,"(§4. The Meaning of the ‘Jewels’.) They are called ‘Jewels’, because Their appearance is difficult to obtain, They are immaculate and powerful, And because of their being the ornament of the world, And being the highest and unchangeable. || 22 ||"
8ddfb87ac7e4449b927ba5d84634b448,samāsataḥ ṣaḍvidhena ratnasādharmyeṇaitāni buddhadharmasaṃghākhyāni trīṇi ratnāny ucyante | yad uta durlabhotpādabhāvasādharmyeṇa bahubhir api kalpaparivartair anavāptakuśala mūlānāṃ tatsamavadhānāpratilambhāt |  vaimalyasādharmyeṇa sarvācāramalavigatatvāt | prabhāvasādharmyeṇa ṣaḍabhijñādyacintyaprabhāvaguṇayogāt | lokālaṃkārasādharmyeṇa sarvajagadāśayaśobhānimittatvāt |  ratnaprativarṇikāgryasādharmyeṇa lokottaratvāt | stutinindādyavikārasādharmyeṇāsaṃskṛtasvabhāvatvād iti |,此偈明何義。所言寶者有六種相似。依彼六種相似相對法故。佛法眾僧說名為寶。何等為六。一者世間難得相似相對法。以無善根諸眾生等百千萬劫不能得故。偈言真寶世希有故。  二者無垢相似相對法。以離一切有漏法故。偈言明淨故。三者威德相似相對法。以具足六通不可思議威德自在故。偈言勢力故。四者莊嚴世間相似相對法。以能莊嚴出世間故。偈言能莊嚴世間故。  五者勝妙相 似相對法。以出世間法故。偈言最上故。六者不可改異相似相對法。以得無漏法世間八法不能動故。偈言不變故。,མདོར་བསྡུ་ན་ཆོས་མཐུན་པ་རྣམ་པ་དྲུག་གིས་ན་སངས་རྒྱས་དང་ཆོས་དང་དགེ་འདུན་ཞེས་བྱ་བའི་དཀོན་མཆོག་གསུམ་པོ་འདི་རིན་པོ་ཆེ་དང་འདྲ་བར་བརྗོད་དེ་། འདི་ལྟ་སྟེ་འབྱུང་བ་དཀོན་པར་ཆོས་མཐུན་པས་ན་བསྐལ་པ་ཡོངས་སུ་འགྱུར་བ་མང་པོར་ཡང་དགེ་བའི་རྩ་བ་མ་བསྐྲུན་པ་རྣམས་དེ་དང་ཕྲད་པ་མི་འཐོབ་པའི་ཕྱིར་རོ་༎ དྲི་མ་མེད་པར་ཆོས་མཐུན་པས་ནི་རྣམ་པ་ཐམས་ཅད་དུ་དྲི་མ་དང་བྲལ་བའི་ཕྱིར་རོ་༎ མཐུ་དང་ལྡན་པར་ཆོས་མཐུན་པས་ནི་མངོན་པར་ཤེས་པ་དྲུག་ལ་སོགས་པ་ཡོན་ཏན་གྱི་མཐུ་བསམ་གྱིས་མི་ཁྱབ་པ་དང་ལྡན་པའི་ཕྱིར་རོ་༎ འཇིག་རྟེན་གྱི་རྒྱན་དུ་ཆོས་མཐུན་པས་ན་འགྲོ་བ་ཐམས་ཅད་ཀྱི་བསམ་པ་དགེ་བའི་རྒྱུ་ཡིན་པའི་ཕྱིར་རོ་༎ རིན་པོ་ཆེ་བསྙན་མ་ལས་ཆེས་མཆོག་ཉིད་དུ་ཆོས་མཐུན་པས་ནི་འཇིག་རྟེན་ལས་འདས་པའི་ཕྱིར་རོ་༎ བསྟོད་པ་དང་སྨད་པ་ལ་སོགས་པས་རྣམ་པར་མི་འགྱུར་བའི་ཆོས་མཐུན་པས་ནི་འདུས་མ་བྱས་ཀྱི་རང་བཞིན་ཡིན་པའི་ཕྱིར་རོ་༎,"In short, by the sixfold common nature with Jewels, these three named Buddha, Doctrine and Community, are called ‘Jewel’. That is to say, 1) through the common nature of their appearance being difficult to obtain; because those people who have not ripened the root of virtue cannot get any chance to meet them, even during a long succession of aeons.  2) Through the common nature of being immaculate; because they are apart from all kinds of dust. 3) Through the common nature of power; because they are endowed with the quality of unthinkable power, the Supernatural Powers and so forth. 4) Through the common nature of being the ornament of the world; because they are the cause of beauty intended by the whole world.  5) Through the common nature of being superior to the artificial jewel; because they are supermundane. And 6) through the common nature of being unchangeable by praise, blame etc.; because of their non-artificial nature."
9ab571bfe9454960aa1874da3bff3478,,,-,VI. THE GERM OF THREE JEWELS IN FOUR ASPECTS
d48e5d978eac4563b61210eee7c0dde3,ratnatrayanirdeśānantaraṃ yasmin saty eva laukikalokottaraviśuddhiyoniratna trayam utpadyate tad adhikṛtya ślokaḥ |,問曰。依何等法有 此三寶。而依此法得有世間。及出世間清淨 生起三寶答曰。為彼義故說兩行偈,དཀོན་མཆོག་གསུམ་བསྟན་པའི་རྗེས་ཐོགས་ལ་གང་ཡོང་ན་འཇིག་རྟེན་པ་དང་འཇིག་རྟེན་ལས་འདས་པའི་རྣམ་པར་དག་པ་སྐྱེ་བའི་གནས་ནི་དཀོན་མཆོག་གསུམ་སྐྱེ་བར་འགྱུར་བ་དེའི་དབང་དུ་བྱས་ནས་ཚིགས་སུ་བཅད་པ་།,"Immediately after the explanation of the Three Jewels, there is one śloka with reference to the question, in what circumstances are there born the Three Jewels, what is the birth-place of purity, mundane and supermundane."
c18bb8569cd945d9ab217d0ccd2c9e10,samalā tathatātha nirmalā vimalā buddhaguṇā jinakriyā |viṣayaḥ paramārthadarśināṃ śubharatnatrayasargako yataḥ || 23 ||,真如有雜垢 及遠離諸垢 佛無量功德 及佛所所業 如是妙境界 是諸佛所知 依此妙法身 出生於三寶,དྲི་བཅས་དེ་བཞིན་ཉིད་དང་དྲི་མ་མེད་༎ དྲི་མེད་སངས་རྒྱས་ཡོན་ཏན་རྒྱལ་བའི་མཛོད་༎ གང་ལས་དཀོན་མཆོག་དགེ་བ་གསུམ་འབྱུང་བ་༎ དོན་དམ་གཟིགས་པ་རྣམས་ཀྱི་ཡུལ་ཉིད་དོ་༎,"(Kārikā 4) The Reality mingled with pollution, And the Reality apart from pollution, The Immaculate Qualities of the Buddha, and his Acts; These are the four aspects of the sphere Of those who perceive the Highest Truth, From which arise the pure Three Jewels. || 23 ||"
bf6edac38a844ad994e3936182bdc449,anena kiṃ paridīpitam | gotraṃ ratnatrayasyāsya viṣayaḥ sarvadarśinām | caturvidhaḥ sa cācintyaś caturbhiḥ kāraṇaiḥ kramāt || 24 ||  tatra samalā tathatā yo dhātur avinirmuktakleśakośas tathāgatagarbha ity ucyate | nirmalā tathatā sa eva buddhabhūmāv āśrayaparivṛttilakṣaṇo yas tathāgatadharmakāya ity ucyate | vimalabuddhaguṇā ye tasminn evāśrayaparivṛttilakṣaṇe tathāgatadharmakāye lokottarā daśabalādayo buddhadharmāḥ |  jinakriyā teṣām eva daśabalādīnāṃ buddhadharmāṇāṃ pratisvam anuttaraṃ karma yad aniṣṭhitam aviratam apratipraśrabdhaṃ bodhisattvavyākaraṇakathāṃ nopacchinatti | tāni punar imāni catvāri sthānāni yathāsaṃkhyam eva caturbhiḥ kāraṇair acintyatvāt sarvajñaviṣayā ity ucyante | katamaiś caturbhiḥ |,此偈示現何義。偈言 如是三寶性 唯諸佛境界 以四法次第 不可思議故  此偈明何義。真如有雜垢者。謂真如佛性未 離諸煩惱所纏。如來藏故。及遠離諸垢者。即彼如來藏轉身到佛地得證法身。名如來法身故。佛無量功德者。即彼轉身如來法身相中。所有出世間十力無畏等。一切諸功德無量無邊故。  及佛所作業者。即彼十力等。一切 諸1佛法自然常作無上佛業。常不休息常不捨離。常授諸菩薩記。彼處次第有四種法不可思議。是故名為如來境界。何等四處偈言,འདིས་ཅི་ཞིག་གསལ་བར་བྱས་ཤེ་ན་། དཀོན་མཆོག་གསུམ་པོ་འདི་ཡི་རིགས་༎ ཐམས་ཅད་གཟིགས་པ་རྣམས་ཀྱི་ཡུལ་༎ དེ་ཡང་རྣམ་བཞི་གོ་རིམས་བཞིན་༎ རྒྱུ་བཞི་ཡིས་ནི་བསམ་མི་ཁྱབ་༎ དེ་ལ་དྲི་མ་དང་བཅས་པའི་དེ་བཞིན་ཉིད་ནི་ཉོན་མོངས་པའི་སྦུབས་ལས་མ་གྲོལ་བའི་ཁམས་ལ་དེ་བཞིན་གཤེགས་པའི་སྙིང་པོ་ཞེས་བརྗོད་པ་གང་ཡིན་པའོ་༎ དྲི་མ་མེད་པའི་དེ་བཞིན་ཉིད་ནི་དེ་ཉིད་སངས་རྒྱས་ཀྱི་སར་གནས་ཡོངས་སུ་གྱུར་པའི་མཚན་ཉིད་དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུ་ཞེས་བརྗོད་པ་གང་ཡིན་པའོ་༎ དྲི་མ་མེད་པའི་སངས་རྒྱས་ཀྱི་ཡོན་ཏན་ནི་གནས་གྱུར་པའི་མཚན་ཉིད་དེ་བཞིན་གཤེགས་པའི་ཆོས་ཀྱི་སྐུ་དེ་ཉིད་ལ་ཡོད་པ་འཇིག་རྟེན་ལས་འདས་པ་སྟོབས་བཅུ་ལ་སོགས་པ་སངས་རྒྱས་ཀྱི་ཆོས་གང་དག་ཡིན་པའོ་༎ རྒྱལ་བའི་མཛད་པ་ནི་སྟོབས་བཅུ་ལ་སོགས་པས་སངས་རྒྱས་ཀྱི་ཆོས་དེ་ཉིད་ཀྱི་སོ་སོ་རང་གི་བླ་ན་མེད་པའི་ཕྲིན་ལས་ཏེ་། གང་ཞིག་མེད་པར་མ་གྱུར་ཞིང་ཆད་པ་མེད་ལ་རྒྱུན་མཆད་པས་བྱང་ཆུབ་སེམས་དཔའ་ལུང་བསྟན་པའི་གཏམ་རྒྱུན་མི་འཆད་པའོ་༎ གནས་བཞི་པོ་འདི་དག་ཀྱང་གོ་རིམས་ཇི་ལྟ་བཞིན་དུ་རྒྱུ་བཞིས་བསམ་གྱིས་མི་ཁྱབ་པ་ཉིད་ཀྱི་ཕྱིར་ཐམས་ཅད་མཁྱེན་པའི་ཡེ་ཤེས་ཀྱི་ཡུལ་ཡིན་ནོ་ཞེས་བརྗོད་དོ་༎ བཞི་པོ་གང་དག་གིས་ཤེས་ན་༎,"What is elucidated by this śloka ? The Germ of these Three Jewels Is the sphere of the Omniscience, And it is inconceivable in fourfold For four reasons, respectively. || 24 ||  Here, 1) ‘The Reality mingled with pollution’ is a term for ‘the Essence, unreleased from the sheath of defilements’, i.e. the Matrix of Tathāgata. 2) ‘The Reality apart from pollution’ is a term for the same Essence, when it is characterized as the Perfect Manifestation of Basis in the Stage of Buddha, i.e. the Absolute Body of the Tathāgata. 3) ‘Immaculate Qualities of the Buddha’ means Supermundane Qualities of the Buddha 10 Powers and so on in this Absolute Body of the Tathāgata, characterized as the Perfect Manifestation of Basis. 4)  ‘The Buddha‘s Act’ means the automatic, highest act of these Qualities of the Buddha, 10 Powers, etc., which continues to give prophecies to Bodhisattvas, without end, without interruption, unceasingly. And also, these four subjects are inconceivable for four reasons, respectively; therefore, they are called the Sphere of Omniscience Then, for which four reasons ?"
74f72031fc954168bad619092ffbcbdf,śuddhyupakliṣṭatāyogāt niḥsaṃkleśaviśuddhitaḥ |avinirbhāgadharmatvād anābhogāvikalpataḥ || 25 ||,染淨相應處 不染而清淨 不相捨離法 自然無分別,དག་དང་ཉོན་མོངས་དང་ལྡན་ཕྱིར་༎ ཀུན་ནས་ཉོན་མོངས་མེད་དག་ཕྱིར་༎ རྣམ་པར་དབྱེ་བ་མེད་ཆོས་ཕྱིར་༎ ལྷུན་གྲུབ་རྣམ་པར་མི་རྟོག་ཕྱིར་༎,"(§1. Inconceivability of the Subjects.) Because, the Germ is pure but defiled at one and the same time, The Absolute Body is of no impurity, and yet purified, The Qualities are of inseparable nature from the Absolute Body, and The Acts are effortless and of no discrimination. || 25 ||"
