id,P001812,P001813,P001814,P001815
c85ed2b0412d42878f395ff285f0405c,anutpanneṣu dharmeṣu nirodho nopapadyate |nānantaram ato yuktaṃ niruddhe pratyayaś ca kaḥ ||9||,如諸佛所說 真實微妙法於此無緣法 云何有緣緣4,ཆོས་རྣམས་སྐྱེས་པ་མ་ཡིན་ན་། ། འགག་པ་འཐད་པར་མི་འགྱུར་རོ་། །དེ་ཕྱིར་དེ་མ་ཐག་མི་རིགས་། ། འགགས ༼༤༽ན་རྐྱེན་ཡང་གང་ཞིག་ཡིན་། །,"If phenomena are not born, it is invalid for there to be cessation. Therefore, an immediate condition is unreasonable. What, having ceased, can also be a condition?"
026e05b0c2414fa29c402c1e47fa510b,bhāvānāṃ niḥsvabhāvānāṃ na sattā vidyate yataḥ |satīdam asmin bhavatīty etan naivopapadyate ||10||,諸法無自性 故無有有相說有是事故 是事有不然,དངོས་པོ་རང་བཞིན་མེད་རྣམས་ཀྱི་། ། ཡོད་པ་གང་ཕྱིར་ཡོད་མིན་ན་། །འདི་ཡོད་པས་ན་འདི་འབྱུང་ཞེས་། ། བྱ་བ་འདི་ནི་འཐད་མ་ཡིན་། །,"Because the existence of essence-less things does not exist, it is incorrect to say:“When this exists, that arises.”"
d16b3bcd566d40a6a20ea0d2b592b26a,na ca vyastasamasteṣu pratyayeṣv asti tat phalam |pratyayebhyaḥ kathaṃ tac ca bhaven na pratyayeṣu yat ||11||,略廣因緣中 求果不可得因緣中若無 云何從緣出,རྐྱེན་རྣམས་སོ་སོ་འདུས་པ་ལ་། ། འབྲས་བུ་དེ་ནི་མེད་པ་ཉིད་། །རྐྱེན ༼༥༽རྣམས་ལ་ནི་གང་མེད་པ་། ། དེ་ནི་རྐྱེན་ལས་ཇི་ལྟར་སྐྱེ་། །,There is no effect at all in the conditions individually or together. How can that which is not in the conditions itself be born from conditions?
c5c39f856f5f440992dacf85b3e0b87f,athāsad api tat tebhyaḥ pratyayebhyaḥ pravartate |apratyayebhyo ’pi kasmān nābhipravartate phalam ||12||,若謂緣無果 而從緣中出是果何不從 非緣中而出,ཅི་སྟེ་དེ་ནི་མེད་པར་ཡང་། ། རྐྱེན་དེ་དག་ལས་སྐྱེ་འགྱུར་ན་། །རྐྱེན་མ་ཡིན་པ་དག་ལས་ཀྱང་། ། ཅི་ཡི་ཕྱིར་ན་སྐྱེ་མི་འགྱུར་། །,"If, although the effect is not there, it is born from those conditions, why is an effect not born from what are not its conditions?"
0ba8d407b717472cbd4f3113cc3374cd,phalaṃ ca pratyayamayaṃ pratyayāś cāsvayaṃmayāḥ |phalam asvamayebhyo yat tat pratyayamayaṃ katham ||13||,若果從緣生 是緣無自性從無自性生 何得從緣生,འབྲས་བུ་རྐྱེན་གྱི་རང་བཞིན་ན་། ། རྐྱེན་རྣམས་བདག་གི་རང ༼༢བ༡༽བཞིན་མིན་། །བདག་དངོས་མིན་ལས་འབྲས་བུ་གང་། ། དེ་ནི་ཇི་ལྟར་རྐྱེན་རང་བཞིན་། །,Effects are of the nature of conditions. Conditions do not have own nature. How can those effects of what does not have own nature be of the nature of conditions?
1658a6f767484b88be52206d79451836,tasmān na pratyayamayaṃ nāpratyayamayaṃ phalam |saṃvidyate phala_bhāvāt pratyayāpratyayāḥ kutaḥ ||14||,果不從緣生 不從非緣生以果無有故 緣非緣亦無,དེ་ཕྱིར་རྐྱེན་གྱི་རང་བཞིན་མིན་། ། རྐྱེན་མིན་རང་བཞིན་འབྲས་བུ་ནི་། །ཡོད་མིན་འབྲས་བུ་མེད་པས་ན་། ། རྐྱེན་མིན་རྐྱེན་དུ་ག་ལ་འགྱུར་། །,"Therefore, it does not have the nature of conditions, nor is there an effect with the nature of non-conditions. Since there is no effect, what could be its non-conditions or conditions?"
ef2faa9ed6044952ae278d3700db87c4,pratyayaparīkṣā nāma prathamaṃ prakaraṇaṃ ||,中論觀因緣品第一(十六偈),རྐྱེན་བརྟག་པ་ཞེས་བྱ་བ་སྟེ་། ། རབ་ཏུ་བྱེད་པ་དང་པོའོ་༎༎,Investigation of Conditions
37c14dcb4de84bdf8e535cc2629debb9,gataṃ na gamyate tāvad agataṃ naiva gamyate |gatāgatavinirmuktaṃ gamyamānaṃ na gamyate ||1||,已去無有去 未去亦無去離已去未去 去時亦無去,༼༢༽རེ་ཞིག་སོང་ལ་མི་འགྲོ་སྟེ་། ། མ་སོང་བ་ལའང་འགྲོ་བ་མིན་། ། སོང་དང་མ་སོང་མ་གཏོགས་པར་། ། བགོམ་པ་ཤེས་པར་མི་འགྱུར་རོ་། །,Then there is no going in what has gone; there is no going also in what has not yet gone. Motion is unknowable apart from what has gone and not yet gone.
44292e79e8654ea2a3fe1b4968652f99,ceṣṭā yatra gatis tatra gamyamāne ca sā yataḥ |na gate nāgate ceṣṭā gamyamāne gatis tataḥ ||2||,動處則有去 此中有去時非已去未去 是故去時去,གང་ན་གཡོ་བ་དེ་ན་འགྲོ་། ། དེ་ཡང་གང་གི་བགོམ་པ་ལ་། །གཡོ་བ་སོང་མིན་མ་སོང་མིན་། ། དེ་ཕྱིར་བགོམ་ལ་འགྲོ་བ་ཡོད་། །,"Where there is moving, there there is going. Furthermore, because moving is within motion -- and is neither gone nor not yet gone, therefore, there is going within motion."
fdd9d9e61f13481a8732702508446645,gamyamānasya gamanaṃ kathaṃ nāmopapatsyate |gamyamānaṃ vigamanaṃ yadā naivopapadyate ||3||,云何於去時 而當有去法若離於去法 去時不可得,བགོམ་ལ་འགྲོ་བ ༼༣༽ཡིན་པར་ནི་། ། ཇི་ལྟ་བུར་ན་འཐད་པར་འགྱུར་། །གང་ཚེ་འགྲོ་བ་མེད་པ་ཡི་། ། བགོམ་པ་འཐད་པ་མེད་ཕྱིར་རོ་། །,How can going be possible within motion? Because motion that is not going is impossible.
a949e1f29cc94af0bccdd952571c67ac,gamyamānasya gamanaṃ yasya tasya prasajyate |ṛte gater gamyamānaṃ gamyamānaṃ hi gamyate ||4||,若言去時去 是人則有咎離去有去時 去時獨去故,གང་གི་བགོམ་པ་ལ་འགྲོ་བ་། ། དེ་ཡི་བགོམ་ལ་འགྲོ་མེད་པར་། །ཐལ་བར་འགྱུར་ཏེ་གང་གི་ཕྱིར་། ། བགོམ་ལ་འགྲོ་བ་ཡིན་ཕྱིར་རོ་། །,"For whomever there is going within motion, for him it will follow that there could be no going within motion, because there is going within motion. (Or, following the structure and wording of v. 10: “To claim that there is going within motion implies that there could be no going within motion, because it is asserted there is going within motion.”)"
6ddb3e6d446d4219b4f8af14f161a853,gamyamānasya gamane prasaktaṃ gamanadvayam |yena tad gamyamānaṃ ca yac cātra gamanaṃ punaḥ ||5||,若去時有去 則有二種去一謂為去時 二謂去時去,བགོམ་ལ་འགྲོ་བ་ཡོད་ན་ནི་། ། ༼༤༽འགྲོ་བ་གཉིས་སུ་ཐལ་འགྱུར་ཏེ་། །གང་གིས་དེ་བགོམ་འགྱུར་བ་དང་། ། དེ་ལ་འགྲོ་བ་གང་ཡིན་པའོ་། །,"If there were going within motion, it would follow that going would be twofold: that by which one becomes someone in motion in a place and that by which one goes in that place."
283f2de14b92470aaebd4d9a2f74504e,dvau gantārau prasajyete prasakte gamanadvaye |gantāraṃ hi tiraskṛtya gamanaṃ nopapadyate ||6||,若有二去法 則有二去者以離於去者 去法不可得,འགྲོ་བ་གཉིས་སུ་ཐལ་འགྱུར་ན་། ། འགྲོ་བ་པོ་ཡང་གཉིས་སུ་འགྱུར་། །གང་ཕྱིར་འགྲོ་པོ་མེད་པར་ནི་། ། འགྲོ་བ་འཐད་པར་མི་འགྱུར་ཕྱིར་། །,"If going were twofold, the goer also would be twofold, because going is impossible without a goer."
e79507fd637d4e8283382f3a5919e1f9,gantāraṃ cet tiraskṛtya gamanaṃ nopapadyate |gamane ’sati gantātha kuta eva bhaviṣyati ||7||,若離於去者 去法不可得以無去法故 何得有去者,གལ་ཏེ་འགྲོ་པོ་མེད་གྱུར་ན་། ། འགྲོ་བ ༼༥༽འཐད་པར་མི་འགྱུར་ཏེ་། །འགྲོ་བ་མེད་ན་འགྲོ་བ་པོ་། ། ཡོད་པ་ཉིད་དུ་ག་ལ་འགྱུར་། །,"If there were no goer, going would be impossible. If there were no going, where could a goer be existent?"
58c0aba66e284f94a834ef62950aefea,gantā na gacchati tāvad agantā naiva gacchati |anyo gantur agantuś ca kas tṛtīyo ’tha gacchati ||8||,去者則不去 不去者不去離去不去者 無第三去者,རེ་ཞིག་འགྲོ་པོ་མི་འགྲོ་སྟེ་། ། འགྲོ་བ་པོ་མིན་འགྲོ་བ་མིན་། །འགྲོ་པོ་འགྲོ་པོ་མིན་ལས་གཞན་། ། གསུམ་པ་གང་ཞིག་འགྲོ་བར་འགྱུར་། །,"When a goer does not go, a non-goer cannot go; what third one other than a goer and a non-goer could go?"
116c442daa474cd3aea8330e2f455382,gantā tāvad gacchatīti katham evopapatsyate |gamanena vinā gantā yadā naivopapadyate ||9||,若言去者去 云何有此義若離於去法 去者不可得,གང་ཚེ་འགྲོ་བ་མེད་པར་ནི་། ། འགྲོ་པོ་འཐད་པར་མི་འགྱུར་ན་། །༼༦༽རེ་ཞིག་འགྲོ་པོ་འགྲོའོ་ཞེས་། ། ཇི་ལྟར་འཐད་པ་ཉིད་དུ་འགྱུར་། །,"When a goer is impossible without going, then how is it possible to say: “a goer goes”?"
ac239e0dca104dd2975c8616cfeb824c,pakṣo gantā gacchatīti yasya tasya prasajyate |gamanena vinā gantā gantur gamanam icchataḥ ||10||,若去者有去 則有二種去一謂去者去 二謂去法去,གང་གི་ཕྱོགས་ལ་འགྲོ་བ་པོ་། ། འགྲོ་བ་དེ་ལ་འགྲོ་མེད་པའི་། །འགྲོ་པོ་ཡིན་པར་ཐལ་འགྱུར་ཏེ་། ། འགྲོ་པོ་འགྲོ་བར་འདོད་ཕྱིར་རོ་། །,"To claim that a goer goes implies that there could be a goer who does not go, because it is asserted that a goer goes."
d714a66855834161ba52a24450158a79,gamane dve prasajyete gantā yady uta gacchati |ganteti cājyate yena gantā san yac ca gacchati ||11||,若謂去者去 是人則有咎離去有去者 說去者有去,གལ་ཏེ་འགྲོ་པོ་འགྲོ་གྱུར་ན་། ། འགྲོ་བ་གཉིས་སུ་ཐལ་འགྱུར་ཏེ་། །གང་གིས་འགྲོ་པོར་མངོན ༼༧༽པ་དང་། ། འགྲོ་པོར་གྱུར་ནས་གང་འགྲོ་བའོ་། །,"If the goer goes, it would follow that going would be twofold: that which reveals* the goer and that which goes once he has become a goer."
d681519edd8e4d5ca910a7ac44f7500a,gate nārabhyate gantuṃ gantuṃ nārabhyate ’gate |nārabhyate gamyamāne gantum ārabhyate kuha ||12||,已去中無發 未去中無發去時中無發 何處當有發,སོང་ལ་འགྲོ་བའི་རྩོམ་མེད་དེ་། ། མ་སོང་བ་ལའང་འགྲོ་རྩོམ་མེད་། །བགོམ་ལ་རྩོམ་པ་ཡོད་མིན་ན་། ། གང་དུ་འགྲོ་བ་རྩོམ་པར་བྱེད་། །,"If a beginning of going does not exist in what has gone, if a beginning of going does not exist also in what has not yet gone and if there does not exist a beginning within motion, wherein is a beginning of going made?"
9400c932f24e4b91badb4c834de8b273,na pūrvaṃ gamanārambhād gamyamānaṃ na vā gatam |yatrārabhyeta gamanam agate gamanaṃ kutaḥ ||13||,未發無去時 亦無有已去是二應有發 未去何有發,འགྲོ་བ་རྩོམ་པའི་སྔ་རོལ་ན་། ། གང་དུ་འགྲོ་བ་རྩོམ་འགྱུར་བ་། །བགོམ་པ་མེད་ཅིང་སོང་བ་མེད་། ། མ་སོང ༼༣ཨ༡༽འགྲོ་བ་ག་ལ་ཡོད་། །,"Before a beginning of going, there is not any motion or anything which has gone wherein going could begin. How can going exist in what has not yet gone?"
b5aed4271b3f426bba8cbfb6d74ecd57,gataṃ kiṃ gamyamānaṃ kim agataṃ kiṃ vikalpyate |adṛśyamāna ārambhe gamanasyaiva sarvathā ||14||,無去無未去 亦復無去時一切無有發 何故而分別,འགྲོ་རྩོམ་རྣམ་པ་ཐམས་ཅད་དུ་། ། སྣང་བ་མེད་པ་ཉིད་ཡིན་ན་། །སོང་བ་ཅི་ཞིག་བགོམ་པ་ཅི་། ། མ་སོང་ཅི་ཞིག་རྣམ་པར་བརྟག་། །,"If a beginning of going is simply not apparent in any way, examine: what has gone? what is motion? what has not yet gone?"
f1e02d01d9514502847b228f512a0b77,gantā na tiṣṭhati tāvad agantā naiva tiṣṭhati |anyo gantur agantuś ca kas tṛtīyo ’tha tiṣṭhati ||15||,去者則不住 不去者不住離去不去者 何有第三住,རེ་ཞིག་འགྲོ་པོ་མི་སྡོད་དེ་། ། འགྲོ་བ་པོ་མིན་སྡོད་པ་མིན་། །འགྲོ་པོ་འགྲོ་པོ་མིན་ལས་གཞན་། ། གསུམ་པ་གང་ཞིག ༼༢༽སྡོད་པར་འགྱུར་། །,"When a goer does not stay, a non-goer cannot stay; what third one other than a goer and a non-goer could stay?"
bff2f0d4d756425d970a8e004c004553,gantā tāvat tiṣṭhatīti katham evopapatsyate |gamanena vinā gantā yadā naivopapadyate ||16||,去者若當住 云何有此義若當離於去 去者不可得,གང་ཚེ་འགྲོ་བ་མེད་པར་ནི་། ། འགྲོ་པོ་འཐད་པར་མི་འགྱུར་ན་། །རེ་ཞིག་འགྲོ་པོ་སྡོད་དོ་ཞེས་། ། ཇི་ལྟར་འཐད་པ་ཉིད་དུ་འགྱུར་། །,"When a goer is not possible without going, how then is it possible to say: “a goer stays.”"
1ec17522c5684372aba177785ad3f56f,na tiṣṭhati gamyamānān na gatān nāgatād api |gamanaṃ saṃpravṛttiś ca nivṛttiś ca gateḥ samā ||17||,去未去無住 去時亦無住所有行止法 皆同於去義,བགོམ་ལམ་ལྡོག་པར་མི་འགྱུར་ཏེ་། ། སོང་དང་མ་སོང་ལས་ཀྱང་མིན་། །འགྲོ་བ་དང་ནི་འཇུག་པ་དང་། ། ལྡོག་པ་ཡང་ནི་འགྲོ་དང ༼༣༽མཚུངས་། །,"There is no reversal of motion*, nor also of what has gone and what has not yet gone. Reversal of going, engagement to stay and reversal of staying are similar to going."
72b1a8e20f7749f6a6849815f53470de,yad eva gamanaṃ gantā sa eveti na yujyate |anya eva punar gantā gater iti na yujyate ||18||,去法即去者 是事則不然去法異去者 是事亦不然,འགྲོ་བ་དེ་དང་འགྲོ་བ་པོ་། ། དེ་ཉིད་ཅེས་ཀྱང་བྱར་མི་རུང་། །འགྲོ་བ་དང་ནི་འགྲོ་བ་པོ་། ། གཞན་ཉིད་ཅེས་ཀྱང་བྱར་མི་རུང་། །,It is inappropriate to say: “going and a goer are the same.” It is inappropriate to say: “going and a goer are different.”
87fa87724bdc49a980686014947992cb,yad eva gamanaṃ gantā sa eva hi bhaved yadi |ekībhāvaḥ prasajyeta kartuḥ karmaṇa eva ca ||19||,若謂於去法 即為是去者作者及作業 是事則為一,གལ་ཏེ་འགྲོ་བ་གང་ཡིན་པ་། ། དེ་ཉིད་འགྲོ་པོ་ཡིན་གྱུར་ན་། །བྱེད་པ་པོ་དང་ལས་ཉིད་ཀྱང་། ། གཅིག་པ་ཉིད་དུ་ཐལ་བར་འགྱུར་། །,"If whatever is going were a goer, it would follow that the actor and the act would be the same too."
4d26e326cc5a4542bb7c7162f8def9ab,anya eva punar gantā gater yadi vikalpyate |gamanaṃ syād ṛte gantur gantā syād gamanād ṛte ||20||,若謂於去法 有異於去者離去者有去 離去有去者,གལ ༼༤༽ཏེ་འགྲོ་དང་འགྲོ་བ་པོ་། ། གཞན་པ་ཉིད་དུ་རྣམ་བརྟག་ན་། །འགྲོ་པོ་མེད་པའི་འགྲོ་བ་དང་། ། འགྲོ་བ་མེད་པའི་འགྲོ་པོར་འགྱུར་། །,"If going and a goer were conceived as different, there could be going without a goer and a goer without going."
2a2b1b0112a5499ca2fe0e8439769d48,ekībhāvena vā siddhir nānābhāvena vā yayoḥ |na vidyate tayoḥ siddhiḥ kathaṃ nu khalu vidyate ||21||,去去者是二 若一異法成二門俱不成 云何當有成,གང་དག་དངོས་པོ་གཅིག་པ་དང་། ། དངོས་པོ་གཞན་པ་ཉིད་དུ་ནི་། །གྲུབ་པར་གྱུར་པ་ཡོད་མིན་ན་། ། དེ་གཉིས་གྲུབ་པ་ཇི་ལྟར་ཡོད་། །,"If things are not established as the same and as different, how can they be established?"
67ca04e3a3624917a351a9a9681f30d6,gatyā yayājyate gantā gatiṃ tāṃ sa na gacchati |yasmān na gatipūrvo ’sti kaścid kiṃcid dhi gacchati ||22||,因去知去者 不能用是去先無有去法 故無去者去,འགྲོ་པ་གང་གིས ༼༥༽འགྲོ་པོར་མངོན་། ། འགྲོ་བ་དེ་ནི་དེ་འགྲོ་མིན་། །གང་ཕྱིར་འགྲོ་བའི་སྔ་རོལ་མེད་། ། གང་ཞིག་གང་དུ་འགྲོ་བར་འགྱུར་། །,"That very going by which a goer is made evident does not enable a goer to go. Because there is no goer before going, who would be going where?"
e6d21a95bdaf45d2afdd2b9f4b284116,gatyā yayājyate gantā tato ’nyāṃ sa na gacchati |gatī dve nopapadyete yasmād eke tu gantari ||23||,因去知去者 不能用異去於一去者中 不得二去故,འགྲོ་བ་གང་གི་འགྲོ་པོར་མངོན་། ། དེ་ལས་གཞན་པ་དེ་འགྲོ་མིན་། །གང་ཕྱིར་འགྲོ་པོ་གཅིག་པུ་ལ་། ། འགྲོ་བ་གཉིས་སུ་མི་འཐད་དོ་། །,A going which is other than the going by which a goer is made evident does not enable a goer to go. Because it is impossible for going to be twofold within a single goer.
5b7720abfca94263957ab0211d3db428,sadbhūto gamanaṃ gantā triprakāraṃ na gacchati |nāsadbhūto ’pi gamanaṃ triprakāraṃ sa gacchati ||24||,決定有去者 不能用三去不決定去者 亦不用三去,འགྲོ་པོ་ཡིན་པར་གྱུར་པ ༼༦༽ནི་།  ། འགྲོ་རྣམ་གསུམ་དུ་འགྲོ་མི་བྱེད་། །མ་ཡིན་པར་ནི་གྱུར་དེ་ཡང་། ། འགྲོ་རྣམ་གསུམ་དུ་འགྲོ་མི་བྱེད་། །,One who is a goer does not go in the three aspects of going. Also one who is not a goer does not go in the three aspects of going.
4a644b93353247a186ad870a8467e6ca,gamanaṃ sadasadbhūtaḥ triprakāraṃ na gacchati |tasmād gatiś ca gantā ca gantavyaṃ ca na vidyate ||25||,去法定不定 去者不用三是故去去者 所去處皆無,ཡིན་དང་མ་ཡིན་གྱུར་པ་ཡང་། ། འགྲོ་རྣམ་གསུམ་དུ་འགྲོ་མི་བྱེད་། །དེ་ཕྱིར་འགྲོ་དང་འགྲོ་པོ་དང་། ། བགྲོད་པར་བྱ་བའང་ཡོད་མ་ཡིན་། །,"One who is and is not a goer also does not go in the three aspects of going. Therefore, going and a goer and also that which is gone over do not exist."
a987377cb79443d98ead2060159ebb08,gatāgataparīkṣaṇaṃ nāma dvitīyaṃ prakaraṇaṃ ||,中論觀去來品第二(二十五偈),འགྲོ་བ་དང་འོང་བ་བརྟག་པ་ཞེས་བྱ་བ ༼༧༽སྟེ་རབ་ཏུ་བྱེད་པ་གཉིས་པའོ་༎,Investigation of Coming and Going
f58cec0d0bed4b658031deac41b1d962,darśanaṃ śravaṇaṃ ghrāṇaṃ rasanaṃ sparśanaṃ manaḥ |indriyāṇi ṣaḍ eteṣāṃ draṣṭavyādīni gocaraḥ ||1||,眼耳及鼻舌 身意等六情此眼等六情 行色等六塵,༎ ལྟ་དང་ཉན་དང་སྣོམ་པ་དང་། ། མྱོང་བར་བྱེད་དང་རེག་བྱེད་ཡིད་། །དབང་པོ་དྲུག་སྟེ་དེ་དག་གི་། ། སྤྱོད་ཡུལ་བལྟ་བར་བྱ་ལ་སོགས་། །,"Seeing and hearing and smelling and tasting and touching, mind are the six sense organs; their experienced objects are what-is-seen and so forth."
e89a2587a35a41bd9d31dafa96bfd593,svam ātmānaṃ darśanaṃ hi tat tam eva na paśyati |na paśyati yad ātmānaṃ kathaṃ drakṣyati tat parān ||2||,是眼則不能 自見其己體若不能自見 云何見餘物,ལྟ་དེ་རང་གི་བདག་ཉིད་ནི་། ། དེ་ལ་ལྟ་བ་མ་ཡིན་ཉིད་། །གང་ཞིག་བདག་ལ་མི་ལྟ་བ་། ། དེ་དག་གཞན་ལ་ཇི་ལྟར་ལྟ་། །,Seeing does not see itself. How can what does not see itself see anything else?
baa69bceb39a4528888d9ecdc39eae19,na paryāpto ’gnidṛṣṭānto darśanasya prasiddhaye |sadarśanaḥ sa pratyukto gamyamānagatāgataiḥ ||3||,火喻則不能 成於眼見法去未去去時 已總答是事,༼༣བ༡༽ལྟ་བ་རབ་ཏུ་བསྒྲུབ་པའི་ཕྱིར་། ། མེ་ཡི་དཔེས་ནི་ནུས་མ་ཡིན་། །སོང་དང་མ་སོང་བསྒོམ་པ་ཡིས་། ། དེ་ནི་ལྟ་བཅས་ལན་བཏབ་པོ་། །,"The example of fire is not able to fully establish seeing. It, along with seeing, has been refuted by “gone”, “not gone” and “going.”"
