id,P000925,P000926
37a1711137864511962ed7467a77cbfc,rājā kathayati | bhavantaḥ sarva evāyaṃ janakāyo niṣkrāmati |,རྒྱལ་པོས་སྨྲས་པ་། ཤེས་ལྡན་དག་སྐྱེ་བོའི་ཚོགས་ཐམས་ཅད་ཕྱིར་བྱུང་པར་གྱུར་ཏམ་།
75e205b7ed884b46992ddcc913f66e74,amātyair avatāro labdhaḥ | te kathayanti | sākṣātkṛtaṃ devena yato vijñāpayāmaḥ |  yadi (5) khaṇḍasyābhirucitaṃ syād eva rājyāc cyāvayitvā svayam eva paṭṭaṃ baddhvā rājyaiśvaryādhipatyaṃ kārayed iti |,བློན་པོ་རྣམས་ཀྱིས་གླགས་རྙེད་ནས་དེ་རྣམས་ཀྱིས་སྨྲས་བ་། ལྷ་གང་གི་སླད་དུ་སྙན་དུ་གསོལ་པ་སྦྱན་སྡར་བབ་ལགས་མོད་། གལ ༼༥༽ ཏེ་དུམ་བུ་འཚལ་བར་གྱུར་ན་ལྷ་རྒྱལ་སྲིད་ལས་ཕྱུང་ནས་རང་ཉིད་ཅོད་པན་བཅིངས་ཏེ་རྒྱལ་སྲིད་ཀྱི་དབང་ཕྱུག་ལ་དབང་བགྱིད་པར་འགྱུར་རོ་༎
c686e32b6e3047e7a802482de10d3015,kākaśaṅkino hi rājānaḥ | sa saṃlakṣayati | yathaite kathayanti nūnam evam iti | sa tasyāvatāraprekṣī saṃvṛttaḥ |,རྒྱལ་པོ་རྣམས་ཁྲ་ལྡར་ཁུམ་འབྲིང་ཟབ་ཡིན་པས་དེས་བསམས་པ་། འདི་རྣམས་ཀྱིས་ཇི་སྐད་སྨྲས་བ་དེ་བཞིན་དུ་གདོན་མི་ཟའོ་སྙམ་ནས་དེ་དེ་ལ ༼༦༽ ཀླན་ཀ་ཚལ་བར་གྱུར་ཏོ་༎
7b491e17fb844a58b8c00a4b3a98eb41,mitrāmitramadhyamā lokāḥ | yāvad aparaiḥ khaṇḍasyārocitam | rājā tavāvatāraprekṣy avatiṣṭhate | kṣamaṃ manyasveti |,འཇིག་རྟེན་ན་མཛའ་བ་དང་། མི་མཛའ་བ་དང་། བར་མ་ཡོད་པས་ཇི་ཙམ་ན་གཞན་དག་གིས་རུམ་བུ་ལ་སྨྲས་པ་། ཁྱོད་ལ་རྒྱལ་པོ་ཀླན་ཀ་ཚོལ་ཞིང་འདུག་གིས་ཐབས་ལེགས་པར་སོམས་ཤིག་།
09f908f07c744849b6cd6339d2bc7092,tasya śaṃkā samutpannā | sa vicārayituṃ pravṛttaḥ | kva gacchāmīti | yadi śrāvastīṃ gāmiṣyāmi rājādhīnā śrāvastī tatrāpy eṣa evādīnavaḥ |  evaṃ vārāṇasyāṃ rājagṛhe caṃpāyām ekādhīnatvād eṣa evādīnavaḥ |  vaiśālī gaṇādhīnā | yad daśānām abhipretaṃ tad viṃśatīnāṃ nābhipretam | sarvathā vaiśālīṃ gacchāmīti |,དེ་རྟོག་པ་སྐྱེས་ཤིང་དེ་དཔྱོད་པ་བཞུགས་པ་གང་དུ་འགྲོ་། ༼༧༽ གལ་ཏོ་མཉན་ཡོད་དུ་སོང་ན་ནི་མཉན་ཡོད་དེ་ཡང་རྒྱལ་པོའི་མགའ་རིས་ཡིན་པས་ཉེན་འདི་ཉིད་ཡོད་དོ་༎ དེ་བཞིན་དུ་བཱ་རཱ་ང་སī་དང་། རྒྱལ་པོའི་ཁབ་དག་། ཙམ་པ་ཡང་གཅིག་གི་དབང་དུ་གྱུར་པས་ཉེན་འདི་ཉིད་ཡོད་དོ་༎ ཡངས་པ་ཅན་ནི་ཚོགས་ཀྱིད་བང་ཡིན་ཏེ་། བཅུ་དགའ་བ་གང ༼ག༥༡བ༡༽ ཡིན་པ་དེ་ལ་ནི་ཉི་སུ་མི་དགའ་བར་འགྱུར་པ་ཡིན་པས་ཡེ་ལངས་བ་ཅན་དུ་འགྲོའོ་སྙམ་ནས
5ed309776d5743dab54fe1c8843422ca,tena vaiśālakānāṃ licchavīnāṃ dūtasaṃpreṣaṇaṃ kṛtam | gacchāmy ahaṃ bhavatāṃ bāhucchāyāyāṃ vastum iti |  tair ādarajātaiḥ pratisandeśo dattaḥ | iyam eva vaiśālī svāgatam āgaccheti |,དེས་ཡངས་པ་ཅན་གྱི་ལི་ཙཚ་བī་རྣམས་ལ་བདག་ནི་ཁྱེད་ཅག་གི་དཔུང་གི་ཕག་ན་འདུག་པར་འདོད་དོ་ཞེས་སོ་ཉ་བཏང་ངོ་༎ དེ་རྣམས་ཀྱིས་གུས་པའི་ཚུལ་གྱིས་ལན་སྦྲིང་བ་། ཡངས་པ་ཅན་འདིར ༼༢༽ བྱོན་པ་ལེགས་ཀྱིས་སྤྱོན་ཅིག་།
4ec0fc5a230042ee8990c792b13d03b1,tataḥ khaṇḍenāgrāmātyena jñātaya āhūya uktāḥ | bhavanto vaiśālīṃ saṃprasthito yeṣāṃ yuṣmākam abhirucitam ihāvasthānaṃ te ’bhitiṣṭhantu yeṣāṃ nābhirucitaṃ te sajjā bhavantu gacchāmaḥ |,དེ་ནས་བློན་པོའི་མཆོག་དུམ་བུས་ཉེ་དུ་རྣམས་བོས་ཏེ་སྨྲས་པ་། ཤེས་ལྡན་དག་བདག་ནི་ཡངས་པ་ཅན་དུ་ཆས་ཀྱིས་ཁྱེད་ཅག་ལས་གང་དག་འདིར་དགའ་བ་དེ་དག་ནི་འདུག་ཤིག་། གང་དག་མི་འདོད་པ་དེ་དག་ནི་སྟ་གོན་གྱིས་ཤིག་དང་འདོང་ངོ་༎
61f807585aaf495b9077337ad084faa4,gopālakāḥ paśupālakāś coktāḥ | yūyaṃ gomahiṣīḥ yena vaiśālī1 tena khaṭayata | pauruṣeyā uktāḥ | sannāhayata vaiśālīṃ gacchāma iti |,༼༣༽ བ་ལང་རྗི་དང་ཕྱུགས་རྗི་རྣམས་ལ་བསྒོ་བ་། ཁྱེད་ཅག་གིས་བ་ལང་དང་མ་ཧི་ཡངས་བ་ཅན་གང་ན་བ་དེར་སྐྱོངས་ཤིག་། ཞོ་ཤེས་འཚོ་བ་རྣམས་ལོ་བསྒོ་བ་ཡངས་བ་ཅན་དུ་འདོད་གིས་གོ་གྱོན་ཅིག་། དེ་ནས་སྐྱེ་བོའི་ཚོགས་དེ་ལྟར་སྟ་གོན་བྱེད་དུ་བཅུག་ནས་། རྒྱལ་པོའི་དྲུང་དུ་སོང་སྟེ
27582e3d7e554b298bd03dfbb5444bcd,tato janakāyam evaṃ prerayitvā rājñaḥ sakāśaṃ gataḥ pādayor nipatya kathayati | deva kiṃcit karaṇīyam asti | udyānaṃ gacchāmy (6) avalokito bhaveti |,༼༤༽ རྐང་པ་གཉིས་ལ་གཏུགས་ཏེ་སྨྲས་པ་། ལྷ་བགྱི་བ་ཅུང་ཞིག་མཆིས་ཏེ་། སྐྱེད་མོས་ཚལ་དུ་མཆིན་གཟིགས་སུ་གསལ་༎
89eb0c91a6ad45c1bdf39482ee95b3d1,rājā kathayaty evaṃ bhavatu gaccheti |,རྒྱལ་པོས་སྨྲས་པ་། དེ་བཞིན་བྱས་སོང་ཤིག་།
350fb82563a243428bde75ad56c59501,sa udyānaśobhāṃ kārayitvā sārādānaṃ śakaṭeṣv āropya upari khādanīyabhojanīyena ācchādya saṃprasthitaḥ |,དེས་སྐྱེད་མོས་ཚལ་བྱི་དོར་བྱས་ནས་ནོར་གཅེས་བས་ཤིང་རྟ་བཀང་སྟེ་། སྟེང་བཟའ་བ་དང་བཅའ་བས་གཡོགས ༼༥༽ ནས་སོང་ངོ་༎
7fb8f1bba9734edbaa68d643e765d0c5,amātyaiḥ śrutam | khaṇḍo niṣpalāyatīti |,བློན་པོ་རྣམས་ཀྱིས་དུམ་བུ་བྲོས་སོ་ཞེས་ཐོས་ནས་།
cba2dfd20d544f74978b73cc3e2903d8,te tvaritaṃ tvaritaṃ rājñaḥ sakāśaṃ gatvā kathayanti | deva khaṇḍo niṣpalāyatīti |,དེ་རྣམས་རིངས་པ་རིངས་པར་རྒྱལ་པོའི་དྲུང་དུ་སོང་ནས་སྨྲས་པ་། ལྷ་དུམ་བུའི་བྲོས་སོ་༎
3bfb8af42d5340cba9f3648ccfc90086,rājā kathayati | bhavanto gacchata nirvartayateti |,རྒྱལ་པོས་སྨྲས་པ་། དེང་ལ་སླར་ཁུག་ཤིག་།
9913f5ecfe0c47b3b5b5373c6ce94026,te caturaṅgaṃ balakāyaṃ sannāhya nirgatāḥ kathayanti | khaṇḍa devo śabdayatīti nivartayasveti |,དེ་རྣམས་ཀྱིས་དཔུང་གི་ཚོགས་ཡན་ལག་བཞི་བ་གོ་བསྐོན་ནས་བསྙགས ༼༦༽ ཏེ་སྨྲས་པ་། དུམ་བུ་ལྷས་བཀའ་སྩལ་གྱིས་སླར་ལོག་ཤིག་།
441f121e6ed943f2b6a9ac9d8502a9f9,sa kathayati | bhavanto yuṣmākaṃ dīrgharātram ayam āśvāsakaḥ | aho bata khaṇḍaḥ kālaṃ kuryān niṣpalāyeta iti vā iti | sa yuṣmākam alpakṛcchreṇa paripūrṇaḥ | gacchata niṣpalāyaty ayam iti |,དེས་སྨྲས་པ་། ཤེས་ལྡན་དག་ཁྱེད་ཅག་གིས་ཡུན་རིག་མོ་ཞིག་ནས་ཀྱེ་མའོ་དུ་མ་བུ་ཤིའི་འཕྲོས་པར་གྱུར་ཀྱང་ཅི་མ་རུང་སྙམ་དུ་བསམས་པ་དེ་ཚོགས་ཆུག་དུས་གྲུབ་ཀྱིས་དེང་ཤིག་། ཁོ་བོ་ནི་བྲོས་པ་ཡིན་ནོ་༎
b1b22364a0574695bd40058d21b7256d,te rājñaś cittānurakṣayā kāṇḍakāṇḍiṃ kṛtvā nivṛttā rājñaḥ kathayanti | deva niṣpalāyitaḥ khaṇḍo agrāmātya iti | rājā kathayati | na śobhanam iti kṛtvā tūṣṇīm avasthitaḥ | khaṇḍo ’py anupūrveṇa vaiśālīṃ gataḥ |,དེ་རྣམས་ཀྱིས ༼༧༽ རྒྱལ་པོའི་སེམས་བསྲུང་བའི་ཕྱིར་མདའ་དང་མདའ་དག་འདྲེས་པར་བྱས་ནས་ལོག་སྟེ་རྒྱལ་པོ་ལ་སྨྲས་པ་། ལྷ་བློན་པོའི་མཆོག་དུམ་བུ་ནི་བྲོས་སོ་༎ རྒྱལ་པོས་མ་ལེགས་སོ་སྙམ་དུ་བསམས་ནས་ཅང་མི་སྨྲ་བར་འདུག་གོ་༎ དུ་མ་གུ་ཡང་རིམ་གྱིས་ཡངས་པ་ཅན་དུ་ཕྱིན་ཏོ་༎
b0aa73cba7d34353bccd4f95d6b73689,tena khalu samayena vaiśālī tribhiḥ skandhaiḥ prativasati |  prathame skandhe sapta kūṭāgārasahasrāṇi suvarṇamayair niryūhair  madhyame skandhe caturdaśa rūpyamayair niryūhair  adharime skandhe ekaviṃśatis tāmramayair niryūhais  teṣu yathāyogaṃ manuṣyāḥ prativasanti | uttamā madhyamā adhamā |  vaiśālyāṃ gaṇena kriyākārā vyavasthāpitāḥ |  yā prathame (7) skandhe dārikā jāyate sā prathama eva skandhe dīyate na madhyame nādharime |  yā madhyame sā prathame skandhe dīyate madhyame vā nādharime |  yādharime sā triṣv api skandheṣu dīyate |  kanyāyā anirvāhaḥ nānyatra dīyate iti |  vaiśālīstrīratnaṃ na kasyacid dīyate | gaṇasāmānyaṃ2 paribhojyam eva |,དེའི་ཚེ་ཡངས ༼ག༥༢ཨ༡༽ པ་ཅན་རིས་གསུམ་དུ་གནས་ཏེ་། རིས་དང་པོ་ན་ནི་ཁང་བརྩེགས་མ་བདུན་སྟོང་བ་གམ་གསེར་ལས་བྱས་པའོ་༎ རིས་བར་མ་ན་ནི་ཁང་བརྩེག་མ་ཁྲི་བཞི་སྟོང་བ་གམ་དངུལ་ལས་བྱས་པའོ་༎ རིས་ཐ་མན་ནི་ཁག་པ་རྩེག་མ་ཉི་ཁྲི་ཚིག་སྟོང་བ་གམ་ཟངས་ལས་བྱས་པེ་སྟ་། དེ ༼༢༽ རྣམས་ན་མི་དམ་པ་དང་། བར་མ་དང་། ཕལ་པ་རྣམས་ཅི་རིགས་པར་གནས་སོ་༎ ཡངས་པ་ཅན་གྱི་ཚོགས་ཀྱིས་ཁྲིམས་སུ་བཅས་ཏེ་བཞག་པ་ནི རིས་དང་པོར་བུ་མོ་བཅས་པ་གང་ཡིན་བདེ་ནི་རིས་དང་པོ་ཉིད་དུ་གཏོང་བར་བྱེད་ཀྱི་བར་མར་མ་ཡིན་། ཐ་མར་མ་ཡིན་ནོ་༎ བར་མའི་གང ༼༣༽ ཡིན་པ་དེ་ནི་རིས་དང་པོ་དང་བར་མ་ལ་གཏོང་བར་བྱེད་དོ་༎ ཐ་མའི་གང་ཡིན་བ་དེ་ནི་རིས་གསུམ་ཆར་དུ་གཏོག་བར་བྱེད་དོ་༎ བུད་མེད་རྣམས་ནི་ཡངས་པ་ཅན་མ་གཏོགས་བར་གཞན་དུ་མི་གཏོང་ཞིང་མི་འབྱིན་ཏོ་༎ བུད་མེད་རིན་པོ་ཆེ་ནི་སུ་ལ་ཡང་མི་གཏོང་བར་ཚོགས་སྤྱིའི་ཡོངས་སུ་ལོངས ༼༤༽ སྤྱད་པ་ཁོ་ནར་བྱེད་དོ་༎
87c4460c5dcb448390fa374f2f20e670,khaṇḍasya pradhānapuruṣa iti kṛtvā prathame skandhe gṛhaṃ dattam | tatra prativastum ārabdhaḥ |,དུམ་བུ་ནི་སྐྱེས་བུ་དམ་པ་ཡིན་ནོ་ཞེས་ཏེ་རིས་དང་བོ་མ་བང་པ་བྱིན་ནས་། དེ་ན་གནས་པར་བརྩམས་པ་ལས
2ad0a65fc7af44388b32b5e7c10b788e,yadā gaṇaḥ saṃnipatati tadāsāv āhūyamāno ’pi na saṃnipatati | sa vaiśālakair ucyate | khaṇḍa kasmāt tvaṃ na saṃnipatasīti |,གང་གི་ཚེ་ཚོགས་འདུས་པ་དེའི་ཚེ་དེ་བོས་ཀྱང་འདུར་མ་བཏུབ་ནས་། དེ་ལ་ཡངས་པ་ཅན་གྱི་ལིཙཚ་བī་རྣམས་ཀྱིས་སྨྲས་པ་། དུམ་བུ་ཁྱོད་ཅིའི་ཕྱིར་མི་འདུ་།
c976b3f67d214ce9b1c3c55d90d7b90c,sa kathayati | saṃnipatitād eva ayam ādīnavaḥ prādurbhūto nāhaṃ saṃnipatāmīti |,༼༥༽ དེས་སྨྲས་པ་། འདུག་ཁོ་ན་ལས་བདག་ལ་ཉེས་དམིགས་བྱུང་བས་བདག་མི་འདུའོ་༎
48f459d87215408ba7712b5e44a41866,vaiśālakāḥ kathayanti | khaṇḍa saṃnipāta ko ’tra ādīnavo bhaviṣyatīti | sa saṃnipatitum ārabdhaḥ | mataṃ nānuprayacchati |,ཡངས་བ་ཅན་པ་རྣམས་ཀྱིས་སྨྲས་པ་། དུམ་བུ་འདུས་ཤིག་། འདིར་ཉེས་དམིགས་ཅི་ཞིག་འབྱུང་དེས་འདུ་བར་བརྩམས་ནས་བློ་གྲོས་མ་བྱིན་ནོ་༎
78c5d4347b8e4d599b1f8d6e4b0defd0,te kathayanti | khaṇḍa matam anuprayaccheti |,དེ་རྣམས་ཀྱིས་སྨྲས་པ་། དུམ་བུ་བློ་གྲོས་བྱིན ༼༦༽ ཅིག་།
b440f0e4d2fc4a2ba7df2c60197b31e6,sa kathayati | matam api nānuprayacchāmi yasmān matād eva me ādīnavāḥ prādurbhūtā iti |,དེས་སྨྲས་པ་། གང་གི་ཕྱིར་བློ་གྲོས་ཁོ་ནས་བདག་ལ་ནེས་དམིགས་བྱུང་བསན་བློ་གྲོས་ནི་མི་སྦྱིན་ནོ་༎
6a67db2d0fe344919cf3bad60ebe09da,te kathayanti | anuprayaccha matam | ko ’trādīnavo bhaviṣyatīti |,དེ་རྣམས་ཀྱིས་སྨྲས་པ་། བློ་གྲོས་བྱིན་ཅིག་འདིར་ཉེས་དམིགས་ཅི་ཞིག་འབྱུང་།
b4ce818557284a32b4a0fd2093ba1e55,sa samāgame saṃnipatati mataṃ cānuprayacchati |,དེ་ཚོགས་དང་ལྷན་ཅིག་འདུན་ནས་བློ་གྲོས་ཀྱང་བྱིན་ནོ་༎
f6b711c2e0ad4c169928b6da96c0bc2c,pūrvaṃ vaiśālakā licchavayo yasya kasyacil lekham anupreṣayanti sakarkaśam anupreṣayanti |,སྔོན་ཡངས་པ་ཅན་གྱི་ལི་ཙཚ་བī ༼༧༽ རྣམས་གང་སུ་ལ་ཡང་རུང་ཡི་གེ་སྦྲིང་བར་བྱེད་ན་རྩུབ་པོ་དང་བཅས་པར་ཡི་གེ་སྤྲིང་བར་བྱེད་དོ་༎
f1cdcecad0474c5981e76097f15a32d3,yadā tu khaṇḍo mataṃ dātum ārabdhas tadā sānunayaṃ likhanti | (8) yeṣāṃ sānunayo (241r1) lekho nīto bhavati | te parasparaṃ saṃjalpaṃ kurvanti |,གང་གི་ཚེ་དུམ་བུས་བློ་གྲོས་བྱིན་པ་དེའི་ཚེ་འཇམ་པོ་དང་བཅས་པར་ཡི་གེ་སྤྲིང་བར་བྱེད་དོ་༎ གང་དག་ལ་འཇམ་པོ་དག་བཅས་བར་ཡི་གེ་འོངས་པར་གྱུར་བདེ་རྣམས་ཕན་ཚུན་དུ་གྲོས་བྱས་པ་།
