id,P000852,P000853,P000854,P000855
b4f0a7c0b89545fdab38e75ba78734f3,འདི་ཡང་སྦྱིན་པའི་སྐབས་ཀྱིས་ནམ་ཞིག་ཚེ།་།འཕགས་པའི་སྐྱེ་བོ་དང་འཕྲད་མྱུར་དུ་འཐོབ།་།དེ་ནས་སྲིད་རྒྱུན་ཡང་དག་བཅད་བྱས་ཏེ།་།དེ་ཡི་རྒྱུ་ཅན་ཞི་བར་འགྲོ་བར་འགྱུར།་།,"It’s when one trains in generosityThat one can swiftly meet with noble ones,Thus end the sequence of existencesAnd reach the goal, the final state of peace. (1.12)",གང་ཞིག་སྙིང་རྗེ་དང་བྲལ་བས་རང་གི་སྡུག་བསྔལ་ཕྱིར་བཅོས་པ་ལ་ལྟོས་པ་ཉིད་ཀྱིས་སྦྱིན་པར་འདོད་པར་གུས་པ་འདི་ཡང།་འདི་ཡང་སྦྱིན་པའི་སྐབས་ཀྱིས་ནམ་ཞིག་ཚེ།་།་འཕགས་པའི་སྐྱེ་བ་དང་ཕྲད་མྱུར་དུ་འཐོབ།་།་དེ་ནས་སྲིད་རྒྱུན་ཡང་དག་བཅད་བྱས་ཏེ།་།་དེ་ཡི་རྒྱུ་ཅན་ཞི་བར་འགྲོ་བར་འགྱུར།་།་ཞེས་བྱ་བ་སྨྲས་སོ།་།སྦྱིན་བདག་གཏོང་བ་པོའི་ཐད་དུ་དམ་པ་དག་གིས་བགྲོད་པ་ཡིན་ནོ་ཞེས་འབྱུང་བའི་ཕྱིར།་སྦྱིན་པ་ལ་ལྷག་པར་མོས་པ་ནི།་སྦྱིན་པའི་སྐབས་ཀྱིས་འཕགས་པའི་སྐྱེ་བ་དང་ཕྲད་པས་དེས་ཉེ་བར་བསྟན་པ་ལས་འཁོར་བ་ལ་ཡོན་ཏན་མེད་པར་རིག་ཅིང།་འཕགས་པའི་ལམ་དྲི་མ་མེད་པ་མངོན་དུ་བྱས་པས་སྡུག་བསྔལ་ཉེ་བར་ཞི་བའི་མ་རིག་པ་སྤངས་ནས།་འཁོར་བའི་རྒྱུན་སྐྱེ་བ་དང་འཆི་བ་གཅིག་ནས་གཅིག་ཏུ་བརྒྱུད་པ་ཐོག་མ་མེད་པའི་དུས་ནས་འཇུག་པ་དོར་ཏེ།་ཉན་ཐོས་དང་རང་སངས་རྒྱས་ཀྱི་ཐེག་པས་ཡོངས་སུ་མྱ་ངན་ལས་འདའ་བར་འགྱུར་རོ།་།དེ་ལྟ་ན་རེ་ཞིག་བྱང་ཆུབ་སེམས་དཔའ་མ་ཡིན་པ་རྣམས་ཀྱི་སྦྱིན་པ་འཁོར་བ་དང་མྱ་ངན་ལས་འདས་པའི་བདེ་བ་ཐོབ་པའི་རྒྱུ་ཡིན་ནོ།་།,"Also, those who lack compassion and are only concerned with alleviating their own suffering have a high regard for generosity. Thus it was stated that: It’s when one trains in generosityThat one can swiftly meet with noble ones,Thus end the sequence of existencesAnd reach the goal, the final state of peace. (1.12) As the saying goes, ‘Saints will keep close to generous donors.’ Thus, when those who are sincerely generous engage in acts of generosity, they will meet with noble beings and through their teachings come to see the futility of cyclic existence. Then, actualising the stainless noble path they eradicate ignorance of how to pacify suffering, terminate the continuous stream of samsaric birth and death that has been ongoing since beginningless time, and reach the transcendence of misery of the hearer and solitary buddha vehicles. In this way, on a temporary level, the generosity of non-bodhisattvas is a cause for the happiness of cyclic existence and transcendence."
d0793b339fb24163b3c2f6031f094999,འགྲོ་ལ་ཕན་པར་དམ་བཅས་ཡིད་ཅན་རྣམས།་།སྦྱིན་པས་རིང་པོར་མི་ཐོགས་དགའ་བ་འཐོབ།་།གང་ཕྱིར་བརྩེ་བདག་བརྩེ་བདག་མ་ཡིན་པ།་།དེ་ཕྱིར་སྦྱིན་པའི་གཏམ་ཉིད་གཙོ་བོ་ཡིན།་།,"For those committed to the benefit of all,The joy that giving grants will not be long delayed.So both for tender-hearted and the callous onesAdvice on generosity is cardinal. (1.13)",འགྲོ་བ་ཕན་པར་དམ་བཅས་ཡིད་ཅན་རྣམས།་།་སྦྱིན་པས་རིང་པོར་མི་ཐོགས་དགའ་བ་ཐོབ།་།་བྱང་ཆུབ་སེམས་དཔའ་མ་ཡིན་པ་རྣམས་ནི་སྦྱིན་པ་དང་དུས་མཉམ་དུ་ཇི་སྐད་བཤད་པའི་སྦྱིན་པའི་འབྲས་བུ་ངེས་པར་ལོངས་སྤྱོད་པ་མ་ཡིན་ཏེ།་དེས་ན་དེ་རྣམས་ནི་སྦྱིན་པའི་འབྲས་བུ་མངོན་སུམ་པ་མ་ཡིན་པ་ཉིད་ཀྱི་ཕྱིར་སྦྱིན་པ་ལ་མི་འཇུག་པ་ཡང་སྲིད་ན།་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ནི་སྦྱིན་པ་དང་དུས་མཉམ་པ་ཁོ་ནར་དོན་དུ་གཉེར་བའི་ཡང་ཡོངས་སུ་ཚིམ་པར་བྱས་པ་ལས།་མངོན་པར་འདོད་པའི་སྦྱིན་པའི་འབྲས་བུ་ཕུན་སུམ་ཚོགས་པ་མཆོག་ཏུ་དགའ་བ་འཆང་ཞིང།་དེ་ཉིད་དུ་སྦྱིན་པའི་འབྲས་བུ་ཉེ་བར་ལོངས་སྤྱོད་དོ།་།དེའི་ཕྱིར་དུས་ཐམས་ཅད་ཀྱི་ཚེ་སྦྱིན་པ་ལ་དགའ་བར་འགྱུར་རོ།་།དེའི་ཕྱིར་དེ་ལྟར་ཇི་སྐད་བཤད་པའི་ཚུལ་གྱིས།་གང་ཕྱིར་བརྩེ་བདག་བརྩེ་བདག་མ་ཡིན་པ།་།་ཐམས་ཅད་ཀྱི་མངོན་པར་མཐོ་བ་དང་ངེས་པར་ལེགས་པའི་རྒྱུ་སྦྱིན་པ་ཡིན་པ།་དེ་ཕྱིར་སྦྱིན་པའི་གཏམ་ཉིད་གཙོ་བོ་༣ཡིན།་།,"For those committed to the benefit of all,The joy that giving grants will not be long delayed. It is not certain that non-bodhisattvas will enjoy the results of generosity just described simultaneous with the act of generosity, and it is therefore possible that they will not engage in generous acts because of not directly seeing the results of generosity. Bodhisattvas, however, will at very moment of engaging in generosity fulfil the desires of the beneficiary, and experiencing the sublime joy of their intended generous act coming to perfect fruition, experience the result of giving at that very instance. They therefore delight in acts of generosity at all times. Thus, as the explanation here has shown, generosity is for all, So both for tender-hearted and the callous ones the cause of the higher states and definite goodness. And therefore Advice on generosity is cardinal. (1.13)"
901c28af88064629a539960999e9ed91,ཇི་ལྟར་བྱིན་ཞིག་ཅེས་སྒྲ་ཐོས་བསམས་ལས།་།རྒྱས་སྲས་བདེ་འབྱུང་དེ་ལྟར་ཐུབ་རྣམས་ལ།་།ཞི་བར་ཞུགས་པས་བདེ་བ་བྱེད་མིན་ན།་།ཐམས་ཅད་བཏང་བས་ལྟ་ཞིག་སྨོས་ཅི་དགོས།་།,"The joy the buddha heirs experience as theyAre asked ‘Please give!’ and merely contemplate these words,Won’t even favour sages when they enter peace.No need to mention then the act of giving all! (1.14)",གང་ལས་དེ་རྣམས་དུས་རྟག་ཏུ་སྦྱིན་པ་ལ་གུས་པར་འགྱུར་བ།་དོན་དུ་གཉེར་བ་རྣམས་ལོངས་སྤྱོད་ཀྱིས་རྣམ་པར་འགེད་པའི་སྒོ་ནས་ཡིད་ཚིམ་པར་བྱེད་པ་ན།་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་དགའ་བའི་ཁྱད་པར་སྐྱེ་བ་ཀོ་ཅི་འདྲ་བ་ཞིག་ཅེ་ན།་བརྗོད་པར་བྱ་སྟེ།་ཇི་ལྟར་བྱིན་ཅིག་ཅེས་སྒྲ་ཐོས་བསམས་ལས།་།་རྒྱལ་སྲས་བདེ་འབྱུང་དེ་ལྟར་ཐུབ་རྣམས་ལ།་།་ཞི་བ་ཞུགས་པས་བདེ་བ་བྱིན་མིན་ན།་།་ཐམས་ཅད་བཏང་བས་ལྟ་ཞིག་སྨོས་ཅི་དགོས།་།་རེ་ཞིག་དོན་དུ་གཉེར་བ་རྣམས་ཀྱིས་བྱིན་ཅིག་ཅེས་བྱ་བའི་སྒྲ་ཐོས་པ་ཉིད་སེམས་པར་བྱེད་པ་ན།་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་འདི་དག་ནི་བདག་ལ་སློང་བ་ཞིག་གོ་སྙམ་དུ་རྟོགས་ནས་ཡང་ནས་ཡང་དུ་བདེ་བ་འབྱུང་བ་གང་ཡིན་པ་དེ་ཉིད་དེ་མྱ་ངན་ལས་འདས་པའི་བདེ་བ་བས་ཀྱང་ཕུལ་དུ་བྱུང་བ་དང་བཅས་པ་ཡིན་ན།་ཕྱི་དང་ནང་གི་དངོས་པོ་བཏང་བས།་དོན་དུ་གཉེར་བའི་སྐྱེ་བོ་ཚིམ་པར་བྱེད་པ་རྣམས་ཀྱི་ལྟ་ཅི་སྨོས།,"Having such constant high regard for generosity, what is the sort of special joy that bodhisattvas experience when satisfying supplicants by distributing resources? To reply, it was said that: The joy the buddha heirs experience as theyAre asked ‘Please give!’ and merely contemplate these words,Won’t even favour sages when they enter peace.No need to mention then the act of giving all! (1.14) When they hear supplicants saying, ‘Please give!’, the bodhisattvas will contemplate these words, and upon realising that, ‘They are asking me,’ a joy even more sublime than the joy of transcendence (nirvāṇa) surges forth. What need then to mention that which arises when they satisfy the supplicants by giving away both outer and inner things?"
058913ae7826423e8335b226dfba234c,-,,ཡང་ཅི་གང་ལས་དེ་སྐད་བརྗོད་པ་ཕྱི་དང་ནང་གི་དངོས་པོ་གཏོང་བའི་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ལུས་ཀྱི་སྡུག་བསྔལ་ཡང་མི་འབྱུང་ངམ་ཞེ་ན།་བཤད་པ།་བདག་ཉིད་ཆེན་པོ་རྣམས་ལ་ནི་སེམས་མེད་པ་རྣམས་བཅད་པ་ལྟར་ལུས་ཀྱི་སྡུག་བསྔལ་འབྱུང་བ་མི་སྲིད་པ་ཉིད་དེ།་འཕགས་པ་ནམ་མཁའ་མཛོད་ཀྱི་ཏིང་ངེ་འཛིན་ལས།་འདི་ལྟ་སྟེ།་དཔེར་ན་ཤིང་སཱ་ལ་ཆེན་པོའི་ཚལ་ཞིག་ཡོད་ལ།་དེར་འགའ་ཞིག་འོངས་ནས་སཱ་ལ་གཅིག་བཅད་པ་ན།་དེར་ཤིང་སཱ་ལ་ལྷག་མ་དེ་རྣམས་འདི་སྙམ་དུ་འདི་ནི་བཅད་པའོ།་།བདག་ཅག་ནི་མ་བཅད་པའོ་སྙམ་དུ་མི་སེམས་ཤིང།་དེ་དག་ལ་རྗེས་སུ་ཆགས་པ་དང་ཁོང་ཁྲོ་བ་མེད་དོ།་།རྟོག་པ་དང།་རྣམ་པར་རྟོག་པ་མེད་དོ།་།བྱང་ཆུབ་སེམས་དཔའི་བཟོད་པ་དེ་ལྟ་བུ་གང་ཡིན་པ་དེ་ནི་བཟོད་པ་ཡོངས་སུ་དག་པ་མཆོག་ནམ་མཁའ་དང་མཉམ་པ་ཡིན་ནོ་ཞེས་ཇི་སྐད་གསུངས་པ་ལྟ་བུའོ།་།རིན་པོ་ཆེའི་ཕྲེང་བ་ལས་ཀྱང།་དེ་ལ་ལུས་ཀྱི་སྡུག་བསྔལ་མེད།་།ཡིད་ཀྱི་སྡུག་བསྔལ་ག་ལ་ཡོད།་།དེ་ནི་སྙིང་རྗེས་འཇིག་རྟེན་སྡུག་།དེ་ཉིད་ཀྱིས་ནི་ཡུན་རིང་གནས།་།ཞེས་གསུངས་སོ།་།,"But when the bodhisattvas give away both outer and inner things as just mentioned, do they not feel any physical pain? It is explained that, just as when cutting inanimate things, it is impossible for supreme beings (mahātman) to feel any physical pain. As stated in the noble Absorption Requested by Gaganagañja: Take for example a great forest of sal-trees. If someone were to cut down one sal-tree, the remaining trees will not think, ‘That tree has been cut down, but we haven’t.’ They feel neither attachment nor anger. They have no thoughts or concepts. That is the kind of forbearance a bodhisattva has; a forbearance that is as immaculate as the sky.29 And from the Precious Garland: He has no physical suffering;How can he have mental suffering?Through compassion for the world’s painHe remains for a long time.30"
64cf5baffdf743eca641ec759bda8e76,ལུས་བཅད་སྟེར་ཞིང་བདག་གི་སྡུག་བསྔལ་གྱིས།་།གཞན་དག་རྣམས་ཀྱི་དམྱལ་བ་ལ་སོགས་པའི།་།སྡུག་བསྔལ་རང་རིག་ཉིད་དུ་མཐོང་ནས་ནི།་།དེ་བཅད་བྱ་ཕྱིར་མྱུར་དུ་བརྩོན་འགྲུས་རྩོམ།་།,Their own experience when cutting off their fleshTo offer it to others makes them recogniseHow those in hell and elsewhere suffer agony;They set about to swiftly bring this to an end. (1.15),ཡང་ཆགས་པ་མེད་པའི་གནས་སྐབས་མ་ཐོབ་པ་གང་ཞིག་ལ་ལུས་གནས་པ་དང་འགལ་བའི་ཡུལ་ཡང་དག་པར་བབས་པས་ལུས་ཀྱི་སྡུག་བསྔལ་གདོན་མི་ཟ་བར་འབྱུང་བ་དེའི་ཚེ་དེ་ཡང་སེམས་ཅན་གྱི་དོན་བྱ་བ་དག་ལ་ཆེས་ལྷག་པར་འཇུག་པའི་རྒྱུ་ཉིད་དུ་གནས་པ་ཡིན་ནོ་ཞེས་བཤད་པ་ནི།་ལུས་བཅད་སྟེར་ཞིང་བདག་གི་སྡུག་བསྔལ་གྱིས།་།་གཞན་དག་རྣམས་ཀྱི་དམྱལ་བ་ལ་སོགས་པའི།་།་སྡུག་བསྔལ་རང་རིག་ཉིད་དུ་མཐོང་ནས་དེ།་།་དེ་གཅད་བྱ་ཕྱིར་མྱུར་དུ་བརྩོན་འགྲུས་རྩོམ།་།་ཞེས་བྱ་བ་སྟེ།་བྱང་ཆུབ་སེམས་དཔའ་ནི་སྡུག་བསྔལ་ཅན་དམྱལ་བ་དང།་དུད་འགྲོའི་སྐྱེ་གནས་དང།་གཤིན་རྗེའི་འཇིག་རྟེན་ལ་སོགས་པའི་འགྲོ་བ་མི་བཟད་པར་ཆུད་པ་བར་མཚམས་མེད་པར་སྡུག་བསྔལ་ཆེས་དྲག་པས་ལུས་འཇོམས་པ།་རང་གི་ལུས་གཅོད་པའི་སྡུག་བསྔལ་བས་སྟོང་འགྱུར་བས་ཀྱང་ཆེས་ལྷག་པར་འཕེལ་བའི་སྡུག་བསྔལ་བསྲན་དུ་མེད་པ་དང་ལྡན་པ་དག་ལ་རང་གི་སྡུག་བསྔལ་མྱོང་བ་ཉིད་དུ་ལྟ་བ་ན་རང་གི་ལུས་གཅོད་པའི་སྡུག་བསྔལ་ལ།་རྩིས་མེད་པར་བྱས་ནས་སེམས་ཅན་རྣམས་ཀྱི་དམྱལ་བ་ལ་སོགས་པའི་སྡུག་བསྔལ་གཅོད་པར་བྱ་བའི་ཕྱིར་ཆེས་མྱུར་དུ་བརྩོན་འགྲུས་རྩོམ་མོ།་།,"However, those who have not attained a state beyond attachment will undoubtedly experience physical pain when anything adverse befalls them physically. To explain how this becomes a cause for them to apply themselves even more for the welfare of sentient beings, it was said: Their own experience when cutting off their fleshTo offer it to others makes them recogniseHow those in hell and elsewhere suffer agony;They set about to swiftly bring this to an end. (1.15) The bodhisattva sees through their own experience of suffering how the extremely intense oppressive physical pains of those suffering the relentless horrors in states of hell, as animals, in the world of Yama and so forth, are unbearable sufferings thousands of times greater than the pain they feel when cutting their own body. Disregarding therefore the pain of their body being cut, they apply themselves immediately with enthusiasm to eliminate the suffering of sentient beings in hell and so forth."
51732e2255474506a6530c91ac331a4d,སྦྱིན་པ་སྦྱིན་བྱ་ལེན་པོ་གཏོང་པོས་སྟོང་།་།འཇིག་རྟེན་འདས་པའི་ཕ་རོལ་ཕྱིན་ཞེས་བྱ།་།,"To give without a giver, gift, recipient,Now this is a perfection that transcends the world.",ཇི་སྐད་བཤད་པའི་སྦྱིན་པ་ལ་ཕ་རོལ་ཏུ་ཕྱིན་པའི་རྣམ་པར་དབྱེ་བ་བསྟན་པའི་ཕྱིར།་སྦྱིན་པ་སྦྱིན་བྱ་ལེན་པོ་གཏོང་པོས་སྟོང།་།་འཇིག་རྟེན་འདས་པའི་ཕ་རོལ་ཕྱིན་ཞེས་བྱ།་།་ཞེས་བྱ་བ་སྨོས་ཏེ།་དེ་ལ་ཕ་རོལ་ཞེས་བྱ་བ་ནི་གང་འཁོར་བའི་རྒྱ་མཚོའི་ཕར་འགྲམ་དང་ངོགས་ཏེ།་།ཉོན་མོངས་པ་དང་ཤེས་བྱའི་སྒྲིབ་པ་མ་ལུས་པ་སྤངས་པའི་རང་བཞིན་མངའ་བའི་སངས་རྒྱས་ཉིད་དོ།་།ཕ་རོལ་དུ་སོན་པ་ནི་ཕ་རོལ་ཏུ་ཕྱིན་པའོ་ཞེས་བྱ་སྟེ།་ཚིག་ཕྱི་མ་ཡོད་ན་མི་མངོན་པར་མི་བྱའོ་ཞེས་བྱ་བའི་མཚན་ཉིད་འདིས་ལས་ཀྱི་རྣམ་པར་དབྱེ་བ་མི་མངོན་པར་མ་བྱས་པས་གཟུགས་སུ་འགྱུར་བའམ།་པྲྀ་ཥོ་ད་ར་ལ་སོགས་པ་ཡིན་པའི་ཕྱིར་ཕྱི་མའི་མཐའ་ཅན་ཉིད་དུ་གཞག་གོ།་།ཤེས་རབ་བཟུང་ནས་བྱེ་བྲག་ཏུ་བཤད་པ་ཡིན་ཏེ།་སྦྱིན་པ་ལ་སོགས་པ་རྣམས་ནི་ཕ་རོལ་ཏུ་ཕྱིན་པ་དང་འདྲ་བས་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡིན་ནོ།་།ཡོངས་སུ་བསྔོ་བའི་ཁྱད་པར་གྱིས་ཕ་རོལ་ཏུ་འགྲོ་བ་ལ་ངེས་པར་གཞག་ནས་ནི་སྦྱིན་པས་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མིང་རྙེད་པར་འགྱུར་རོ།་།ཚུལ་ཁྲིམས་ལ་སོགས་པ་འཆད་པར་འགྱུར་བ་དག་ཀྱང་དེ་བཞིན་དུ་རིག་པར་བྱའོ།་།ཕ་རོལ་ཏུ་ཕྱིན་པ་ཞེས་བྱ་བའི་སྦྱིན་པ་འདི་ཡང་སྦྱིན་པར་བྱ་བ་དང།་ལེན་པ་པོ་དང།་སྦྱིན་པ་པོར་དམིགས་པར་བྱ་བ་དང་བྲལ་བར་གྱུར་ན།་འཇིག་རྟེན་ལས་འདས་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡིན་ནོ།་།ཞེས་བཅོམ་ལྡན་འདས་མ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལས་གསུངས་ཏེ།་མི་དམིགས་པ་ནི་འཇིག་རྟེན་ལས་འདས་པའི་ཕྱིར་ལ།་དམིགས་པ་ནི་ཐ་སྙད་ཀྱི་བདེན་པས་བསྡུས་པ་ཉིད་ཀྱི་ཕྱིར་འཇིག་རྟེན་པ་ཉིད་ཡིན་པའི་ཕྱིར་རོ།་།དེ་ནི་བྱང་ཆུབ་སེམས་དཔའི་གནས་སྐབས་མ་ཐོབ་པ་དག་གིས་ཤེས་པར་མི་ནུས་སོ།་།,"To illustrate how, in terms of being a perfection, generosity thus described may be subdivided: To give without a giver, gift, recipient,Now this is a perfection that transcends the world. The word pāra31 means the further bank or shore of the ocean of cyclic existence, and refers to buddhahood which is by nature the abandonment of all afflictive and cognitive obscurations without exception. Pāramitā (‘perfection’) means that one has gone (itā) to the other shore (pāram), and since the qualification, ‘Elision does not take place before the second member of the compound,’ applies, the marker of the accusative case is not removed, and it takes its present form. Alternatively, since ‘pṛṣodara and so forth…’ applies, the ending is retained.32 When embraced by great intelligence (prajñā) it is explained to be special. Since generosity and the others are then similar to being perfected (pāramitā), they are perfections (pāramitā). When brought across (pāragamana) and firmly established through the special feature of dedication, it becomes a generosity receiving the name perfection. This explanation should be taken to apply to moral discipline and the others as well. This generosity referred to as a perfection, when free from the reference points of something given, a recipient and a giver, is a perfection transcending the world. That is what is taught in the Illustrious Lady Perfection of Intelligence.33 When non-referential it transcends the world. If still referential and bound by the truth of conventions, it is very much worldly. This is not something those who have not reached the stage of a bodhisattva are able to comprehend."
07205859474e4716bd5a3271c1e5193b,གསུམ་པོ་དག་ལ་ཆགས་སྐྱེས་གྱུར་པས་དེ།་།འཇིག་རྟེན་པ་ཡི་ཕ་རོལ་ཕྱིན་ཅེས་བསྟན།་།,"As long as there is still attachment to these three,We call it a perfection that remains mundane. (1.16)",གཞན་ཡང།་གསུམ་པོ་དག་ལ་ཆགས་སྐྱེས་གྱུར་པས་དེ།་།་འཇིག་རྟེན་པ་ཡི་ཕ་རོལ་ཕྱིན་ཞེས་བསྟན།་།་སྦྱིན་པ་དེ་ཉིད་གསུམ་དུ་དམིགས་པ་ཡོད་ན་འཇིག་རྟེན་པའི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཞེས་བྱ་བར་བསྙད་དོ།་།,"Otherwise, As long as there is still attachment to these three,We call it a perfection that remains mundane. (1.16) This is saying that if one relates to generosity through these three reference points, it is designated a mundane perfection."
8fecec394d244e6ca89cd0555b4db5ec,དེ་ལྟར་རྒྱལ་བའི་སྲས་ཀྱི་ཡིད་ལ་རབ་གནས་ཤིང་།་།དམ་པའི་རྟེན་ལ་འོད་ཆགས་མཛེས་པ་རྙེད་གྱུར་པའི།་།དགའ་བ་འདི་ནི་ནོར་བུ་ཆུ་ཤེལ་ཇི་བཞིན་དུ།་།མུན་པ་སྟུག་པོ་ཐམས་ཅད་རྣམ་པར་བསལ་ནས་རྒྱལ།་།,"A joy now settles in the bodhisattva’s mindAnd gives this fine support a splendid radiance,A joy just like the moonstone which can banish all Oppressive darkness, making them victorious. (1.17)",ད་ནི་ཇི་སྐད་བརྗོད་པའི་ས་ཞེས་བྱ་བ་ཤེས་པའི་ཁྱད་པར་གྱི་ཕུལ་དུ་བྱུང་བའི་ཡོན་ཏན་རྗེས་སུ་བརྗོད་པའི་སྒོ་ནས་བསྟན་པའི་ཕྱིར།་དེ་ལྟར་རྒྱལ་བའི་སྲས་ཀྱི་ཡིད་ལ་རབ་གནས་ཤིང།་།་དམ་པའི་རྟེན་ལ་འོད་ཆགས་མཛེས་པ་རྙེད་གྱུར་པའི།་།་དགའ་བ་འདི་ནི་ནོར་བུ་ཆུ་ཤེལ་ཇི་བཞིན་དུ།་།་མུན་པ་སྟུག་པོ་ཐམས་ཅད་རྣམ་པར་བསལ་ནས་རྒྱལ།་།་ཞེས་བྱ་བ་སྨོས་སོ།་།དེ་ལྟར་གྱི་སྒྲ་ནི་ཇི་སྐད་བཤད་པའི་རྣམ་པ་བསྟན་པར་བྱ་བའི་ཕྱིར་རོ།་།དགའ་བ་ཞེས་བྱ་བ་ནི་སའི་མིང་ཡང་དག་པར་སྒྲོགས་པའོ།་།རྒྱལ་ཞེས་བྱ་བ་ནི་མི་མཐུན་པའི་ཕྱོགས་ཕམ་པར་བྱས་ནས་གནས་སོ་ཞེས་བྱ་བའི་དོན་ཏོ།་།དེ་ནི་ཤེས་པའི་རང་བཞིན་ཡིན་པ་ཉིད་ཀྱིས་རྒྱལ་བའི་སྲས་ཀྱི་ཡིད་ལ་གནས་པའི་ཕྱིར་མཐོན་པོར་གནས་པ་ཡིན་ཏེ།་ས་རབ་ཏུ་དགའ་བ་ནི་ཇི་སྐད་བཤད་པའི་ཚུལ་གྱིས་མུན་པ་སྟུག་པོ་ཐམས་ཅད་ཀྱང་རྣམ་པར་བསལ་ཏེ་རྒྱལ་བར་འགྱུར་རོ།་།ཇི་སྐད་བཤད་པའི་དོན་ཉིད་དཔེས་གསལ་བར་བྱ་བའི་ཕྱིར་སྨྲས་པ་ནི།་ནོར་བུ་ཆུ་ཤེལ་ཇི་བཞིན་དུ་ཞེས་བྱ་བའོ།་།,"At this point, to conclude what is called the ground under discussion by mentioning the excellent qualities of its particular insight, it was said: A joy now settles in the bodhisattva’s mindAnd gives this fine support a splendid radiance,A joy just like the moonstone which can banish all Oppressive darkness, making them victorious. (1.17) The word thus points to what has been explained above. Joy relates the ground’s name. Victorious (jina; syn. bodhisattva) refers to the state when one has overcome all opposition. This is the occasion when natural wisdom takes hold in the mind of the victor’s heir, and as such it is an exalted state. The supremely joyous ground removes all obscuring darkness, just as the foregoing explanation has shown; hence, it is victorious. The meaning of this is illustrated by way of example, when it was mentioned that it is just like the moonstone.34"
2fce2b03dacd415eb35108220507b126,དབུ་མ་ལ་འཇུག་པ་ལས།་།སེམས་བསྐྱེད་པ་དང་པོའོ།་།,Thus is the first resolve from Entering the Middle Way.,དབུ་མ་ལ་འཇུག་པའི་བཤད་པ་ལས་རབ་ཏུ་དགའ་བ་ཞེས་བྱ་བ་སེམས་བསྐྱེད་པ་དང་པོའོ།་།བྱང་ཆུབ་སེམས་དཔའི་སེམས་བསྐྱེད་པ་དང་པོ་བཤད་ཟིན་ཏོ།།་།།,‘Joyous’ is the first resolve from the Commentary to Entering the Middle Way. With this the explanation of the initial resolve of the bodhisattva is complete.
bc03d3bb0f5a469591df5fa519733210,-,The Second Ground: Immaculate,-,The Second Ground: Immaculate
