id,P000907,P000908,P000909
6ba1f8f43f0c43fab9eff40d8fe8391f,evaṃ cāhur aho bata bhagavān asmākam api niṣadyāṃ kriyāṃ poṣadhaṃ ca prajñapayed anukaṃpām upādāya |,ཀྱེ་མ་བཅོམ་ལྡན་འདས་ཀྱིས་ཐུགས་བརྩེ་བའི་སླད་དུ་བདག་ཅག་གི་ལ་ཡང་མཆིས་པ་དང་། བགྱི་པ་དང་། གསོ་སྦྱོང་བཅའ་བར་གསོལ་།,.
5cc08714786c454f878909c52548e5ce,adhivāsayati bhagavān saṃbahulānāṃ rājagṛhīyakānām upāsakānāṃ tūṣṇīṃbhāvena |,བཅོམ་ལྡན་འདས་ཀྱིས་རྒྱལ་པོའི་ཁབ་ཀྱི་དགེ་བསྙེན་རབ་ཏུ་མང་པོ་དག་ལ་ཅང་མི་གསུང་པས ༼༧༽ གནང་ངོ་༎,.
60c7ffc1b1904e4dafb27030a8ac21b2,atha saṃbahulā rājagṛhīyakā upāsakā bhagavataḥ tūṣṇīṃbhāvenādhivāsanāṃ viditvā bhagavato bhāṣitam abhinandyānumodya bhagavato ’ntikāt prakrāntaḥ |,དེ་ནས་རྒྱལ་པོའི་ཁབ་ཀྱི་དགེ་བསྙེན་རབ་ཏུ་མང་པོ་དག་གིས་བཅོམ་ལྡན་འདས་ཀྱིས་ཅང་མི་གསུག་བས་གནང་བར་རིག་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་ལ་མངོན་པར་བསྟོད་པ་དང་རྗེས་སུ་ཡི་དང་བ་བྱས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་སྤྱན་སྔ་ནས་དོང་ངོ ༼༡༣༢ཨ༡༽,.
158ed7c4c0de46dca24cae9daeec4fa4,.,.,ཆཔཏེར་ཨཱི
629546a1fa4a4983af0b5a7708774f0a,tatra bhagavān bhikṣūn āmantrayate sma | tasmād anujānāmi bhikṣubhir adyāgreṇa niṣadyā kriyā poṣadhaś ca pratijāgartavyaḥ |,དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་དགེ་སློང་རྣམས་ལ་བཀའ་སྩལ་པ་། དེ་ལྟ་བས་ན་དགེ་སློང་རྣམས་ཀྱིས་དེང་ཕྱིན་ཆད་འདུག་པ་དང་། བྱ་བ་དང་། གསོ་སྦྱོང་ལ་ཏྲོ་ན་བྱ་བར་རྗེས་སུ་གནང་ངོ་༎,"Oརྡེརིང་ཨོཕ༹་ནིṣཨདྱཱ,་ཀྲིཡཱ་ཨནད་པོṣཨདྷ་ཋེན་ཐེ་ལོརད་སྤོཀེ་ཏོ་ཐེ་མོནཀས༔་“Fཨོར་ཐཏ་རེཨསོན་ཨཱི་ཨོརྡེར་ཐེ་ཐེ་མོནཀས་ཤོཨུལད་ཏཀེ་ཅརེ་ཨོཕ༹་ཐེ་ཐེ་པླཅེ་ཏོ་སྟཡ་ཝཧེན་མེདིཏཏིང,་ཐེན་ཐེ་ལེགལ་པྲོཅེདུརེས,་ཨས་ཝེལལ་ཨས་ཐེ་རིཏུཨལ་ཨོཕ༹་ཨདམིཏཏནཅེ་ཨོཕ༹་བྲེཨཀིང་ཨཉ་རུལེ་ཨོཕ༹་ཐེ་པྲཱཏིམོཀṣཨ་ཨེབེ༹རཡ་ཕོ༹ཨུརྟེནཐ་དཡ”"
af6ded21624a448caa2532a4c23fd019,uktaṃ bhagavatā adyāgreṇa bhikṣubhir niṣadyā kriyā poṣadhaś ca pratijāgartavya iti | te na jānanti kā niṣadyā kā kriyā kaḥ poṣadha iti | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |,བཅོམ་ལྡན་འདས་ཀྱིས་དགེ་སློང་རྣམས་ཀྱིས་དེང་ཕྱིན ༼༢༽ ཆད་འདུག་པ་དང་། བྱ་བ་དང་། གསོ་སྦྱོང་ལ་ཏྲོ་ན་བྱ་བར་རྗེས་སུ་གནང་ངོ་ཞེས་བཀའ་སྩལ་ནས་། དེ་དག་གིས་འདུག་པ་ཅི་ལྟ་བུ་ཡིན་པ་དང་། བྱ་བ་ཅི་ལྟ་བུ་ཡིན་པ་དང་། གསོ་སྦྱོང་ཅི་ལྟ་བུ་ཡིན་པ་མི་ཤེས་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས ༼༣༽ ཀྱིས་གསོལ་བ་དང་།,ཌེཕི༹ནིཏིཨོན་ཨོཕ༹་ནིṣཨདྱཱ
643e09a9325b4958b2335175d39b395a,bhagavān āha | niṣadyā ucyate yogaḥ | eta yūyaṃ bhikṣava imam eva kāyam ūrdhvaṃ pādatalād adhaḥ keśamastakāt tvakparyantaṃ yathāsthitaṃ yathāpraṇihitaṃ pūrṇaṃ nānāprakārasyāśuceḥ pratyavekṣadhvaṃ | santy asmin kāye keśā romāṇi nakhā dantā rajo malaṃ tvaṅ māṃsam asthi snāyu sirā vṛkkā hṛdayaṃ plīhā klomaka āntrāṇy antraguṇāny āmāśayaḥ pakvāśaya audaryakaṃ yakṛt purīṣam aśru svedaḥ kheṭaś śiṃghāṇako vasā lasīkā majjā medaḥ pittaṃ śleṣmā pūyaḥ śoṇitaṃ mastakaṃ ' mastakaluṅgaṃ mūtraṃ ca iti |,བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགེ་སློང་དག་ཁྱེད་ཚུར་ཤོག་། འདུག་པ་ནི་རྣལ་འབྱོར་ཏེ་། ལུས་འདི་ཉིད་རྐང་པའི་མཐིལ་ཡན་ཆད་ཀླད་པའི་སྐྲ་མན་ཆད་པགས་པ་ལ་ཐུག་གི་བར་དུ་ཇི་ལྟར་གནས་པ་དང་། ཅི་ལྟར་བྱས་པ ༼༤༽ བཞིན་དུ་མི་གཙང་བ་རྣམ་པ་སྣ་ཚོགས་ཀྱིས་གང་སྟེ་། ལུས་འདི་ལ་སྐྲ་དང་ཁ་སྤུ་དང་། སེན་མོ་དང་སོ་དང་། རྡུལ་དང་། དྲི་མ་དང་། པགས་པ་དང་། ཤ་དང་། རུས་པ་དང་། རྒྱུས་པ་དང་། རྩ་དང་། མཁལ་མ་དང་། སྙིང་དང་། མཆིན་པ་དང་། གློ་བ་དང་། རྒྱུ ༼༥༽ མ་དང་། གཉེ་མ་དང་། ཕོ་བ་དང་། ལོང་ཀ་དང་། ལྒང་པ་དང་། མཚོར་པ་དང་། ཕྱི་ས་དང་། མཆི་མ་དང་། སྣབས་དང་། ཞག་དང་། ཆུ་སེར་དང་། རྐང་དང་། ཚིལ་དང་། མཁྲིས་པ་དང་། བད་ཀན་དང་། རྣག་དང་། ཁྲག་དང་། ཀླད་པ་དང་། ཀླད་རྒྱས་དང་། ༼༦༽ གཅིན་ངག་ཡོད་དོ་སྙམ་དུ་སོ་སོར་རྟོགས་ཤིག་།,.
fb9470ddb2044babbaa7794f8cd258e5,uktaṃ bhagavatā yogo vāhayitavya iti bhikṣavo gocarāya prasṛtā api yogaṃ vāhayanti | te bhrāntena hastinā sārdhaṃ samāgacchanti bhrāntenāśvena bhrāntena padātikena ca sārdhaṃ samāgacchanti nipatanti | aśrāddhā avasphaṇḍayanti | āryāḥ kiṃ na paśyatheti | te kathayanti | yogaṃ vāhayāmaḥ | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | na gocarāya prasṛtena yogo vāhayitavyaḥ |,བཅོམ་ལྡན་འདས་ཀྱིས་རྣལ་འབྱོར་བསྒོམ་པར་བྱའོ་ཞེས་བཀའ་སྩལ་ནས་། དགེ་སློང་དག་སྤྱོད་ཡུལ་དུ་ཞུགས་པ་ན་ཡང་རྣལ་འབྱོར་སྒོམ་པར་བྱེད་པ་ན་དེ་དག་གླང་པོ་ཆེ་འཁྲུལ་པ་དང་། རྟ་འཁྲུལ་པ་དང་། རྐང་ཐང་པ་འཁྲུལ ༼༧༽ བ་དང་ལྷན་ཅིག་ཕྲད་ནས་འགྱེལ་པ་དང་བུབ་པར་གྱུར་ནས་མ་དད་པ་རྣམས་འཕགས་པ་དག་མི་མཐོང་ངམ་ཅི་ཞེས་ཅོ་འདྲི་བར་བྱེད་པ་དང་། དེ་དག་རྣལ་འབྱོར་སྒོམ་མོ་ཞེས་ཟེར་བའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ ༼༡༣༢བ༡༽ སྩལ་པ་། སྤྱོད་ཡུལ་དུ་ཞུགས་པས་རྣལ་འབྱོར་བསྒོམ་པར་མི་བྱའོ་༎,ཌིཕ༹ཕི༹ཅུལྟིཨེས་ཅོནཅེརྣིང་ཐེ་པླཅེ་ཨོཕ༹་མེདིཏཏིཨོན .
e279686e3ba64bcaa209be27e0648ce3,te dvārakoṣṭhake yogaṃ vāhayanti | pracālayanti ca | aśrāddhā avasphaṇḍayanti | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | na dvārakoṣṭhake yogo vāhayitavyaḥ |,དེ་དག་སྒོ་ཁང་དུ་རྣལ་འབྱོར་སྒོམ་པར་བྱེད་པ་ན་ཡུར་ནས་མ་དད་པ་རྣམས་འཕགས་པ་དག་ཅི་ཁྱེད་འདུ་བར་ནལ་བའི་བརྟུལ་ཞུགས་ཅན་ཡིན་ནམ་ཞེས་ཅོ་འདྲི་པར་བྱེད་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ ༼༢༽ སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། སྒོ་ཁང་དུ་རྣལ་འབྱོར་བསྒོམ་པར་མི་བྱའོ་༎,. .
9cd027cbe9f7412e9ed8d874789417d3,te prāsāde vāhayanti | sa evādīnavo bhavati |  bhagavān āha | na bhikṣuṇā prāsāde yogo vāhayitavyaḥ |,དེ་དག་ཁྱམས་སུ་སྒོམ་པར་བྱེད་པ་ན་ཉེས་དམིགས་དེ་ཉིད་དུ་གྱུར་ནས བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཁྱམས་སུ་རྣལ་འབྱོར་བསྒོམ་པར ༼༣༽ མི་བྱའོ་༎,. .
1429b67077304f2fae9aa64c0b679baf,te layane vāhayanti | dhyāyināṃ kaṇṭakaśabdena cittaikāgryaṃ na labhante | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | na layane yogo vāhayitavyaḥ |,དེ་དག་གནས་ཁང་དུ་སྒོམ་པར་བྱེད་པ་ན་བསམ་གཏན་དག་གི་ཚེར་མ་ནི་སྒྲ་ཡིན་པས་སེམས་རྩེ་གཅིག་པ་ཉིད་ཀྱང་མི་ཐོབ་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། གནས་ཁང་དུ་རྣལ ༼༤༽ འབྱོར་བསྒོམ་པར་མི་བྱའོ་༎,. .
532508aa80dd4929a25cc5a630c2c976,te araṇye bhāvayanti | coradhūrtasiṃhavyāghradvīpīnāṃ gamyā bhavanti | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | nāraṇye yogo bhāvayitavyaḥ |,དེ་དག་དགོན་པར་དོང་སྟེ་སྒོམ་པར་བྱེད་པ་ན་ཆོམ་རྐུན་པ་རྣམས་དང་། གཡོན་ཅན་རྣམས་དང་། སེང་གེ་རྣམས་དང་། སྟག་རྣམས་དང་། གུང་རྣམས་དང་། གཟིག་རྣམས་ཀྱིས་བགྲོད་པར་གྱུར་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ ༼༥༽ སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགོན་པར་རྣལ་འབྱོར་བསྒོམ་པར་མི་བྱའོ་༎,. .
8dc411a0017e432ba157188791c60775,te grāmasamīpe samāgatya bhāvayanti | aśrāddhā avasphaṇḍayanti | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | sa pradeśaḥ śākhābhir vā kiṭakair vā veṣṭayitavyaḥ |,དེ་དག་གྲོང་དང་ཉེ་བར་ལྷགས་ནས་སྒོམ་པར་བྱེད་པ་ནམ་དད་པ་རྣམས་འཕགས་པ་དག་ཅི་ཁྱེད་ཅག་འགའ་ཞིག་ཤི་བ་དང་ལྡན་པར་མ་གྱུར་ཏམ་ཞེས ༼༦༽ ཅོ་འདྲི་བར་བྱེད་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཕྱོགས་དེ་ཡལ་ག་དག་གམ་། སེག་དག་དང་། རེ་ལྔེ་དག་གིས་བསྐོར་བར་བྱའོ་༎,. .
587df8b6be1d4ee8add728f6357a9268,veṣṭito bhavati | aśrāddhā avasphaṇḍayanti | āryāḥ kim iyaṃ vāṭiḥ karkaṭikāyā vā mūlasya vā bhavati | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | sa pradeśaḥ kanthābhir vā parikhābhir vā veṣṭayitavyaḥ |,དེ་དག་གིས་ཕྱོགས་ཡལ་ག་དག་གམ་། སེག ༼༧༽ དག་གམ་། རེ་ལྡེ་དག་གིས་བསྐོར་བ་དང་མ་དད་པ་རྣམས་འཕགས་པ་དག་ཅི་འདི་རྒྱལ་མོ་ག་གོན་གྱིར་བའམ་། ལ་ཕུག་གི་ར་བའམ་ཞེས་ཅོ་འདྲི་བར་བྱེད་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ ༼༡༣༣ཨ༡༽ ཕྱོགས་དེ་རྩིག་པ་དག་གམ་། འོབས་དག་གིས་བསྐོར་བར་བྱའོ་༎,. .
b40f5efa1aab486e83d0ac84d68e7cf9,veṣṭito bhavati | aśrāddhā avasphaṇḍayanti | āryāḥ kim iyaṃ vāṭir mātuluṅgasya vā dāḍimasya vā bhavati | te kathayanti yogaṃ vāhayāmaḥ | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  bhagavān āha | tasmād anujānāmi prahāṇaśālā māpayitavyā |,དེ་དག་གིས་ཕྱོགས་དེ་རྩིག་པ་དག་གམ་། འོབས་དག་གིས་བསྐོར་བ་དང་། མ་དད་པ་རྣམས་འཕགས་པ་དག་ཅི་འདི་མ་དུ་ལུང་གའི་ར་བའམ་། འོན་ཏེ་བལ་པོ་སེའུའི་ར་བ ༼༢༽ ཡིན་། དེ་རྣམས་ཀྱིས་སྨྲས་པ་། རྣལ་འབྱོར་སྒོམ་པའོ་ཞེས་ཟེར་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དེ་ལྟ་བས་ན་སྤོང་ཁང་བརྩིག་པར་གནང་ངོ་༎,. .
91fef7ef93ed4ba38a696c369a76ae61,uktaṃ bhagavatā prahāṇaśālā māpayitavyeti | te na jānanti kīdṛśā prahāṇaśālā | etat prakaraṇaṃ bhikṣavo bhagavata ārocayanti |  (268) bhagavān āha | dve prahāṇaśāle | khuḍḍalikā mahantikā ca | khuḍḍalikā dve layane | madhye suruṃgā | mahantikā daśalayanikā dvādaśalayanikā vā |,བཅོམ་ལྡན་འདས་ཀྱིས་སྤོང་ཁང ༼༣༽ བརྩིག་པར་བྱའོ་ཞེས་བཀའ་སྩལ་ནས་། དེ་དག་གིས་སྤོང་ཁང་རྣམ་པ་ཇི་ལྟ་བུ་ཡིན་པ་མི་ཤེས་པའི་སྐབས་དེ་བཅོམ་ལྡན་འདས་ལ་དགེ་སློང་རྣམས་ཀྱིས་གསོལ་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། སྤོང་ཁང་ནི་གཉིས་ཏེ་། ཆུང་དུ་དང་། ཆེན་པོའོ་༎ ༼༤༽ ཆུང་ངུ་ནི་གནས་ཁང་གཉིས་ཀྱི་བར་དུ་སྲང་བཏོད་པའོ་༎ ཆེན་པོ་ནི་གནས་ཁང་བཅུའམ་། བཅུ་གཉིས་ཀྱི་བར་དུ་སྲང་བཏོད་པའོ་༎,ཋེ་མེདིཏཏིཨོན་རོཨོམ .
6a89134c391140d1887014567edb3f5b,bhikṣavo layanaṃ kṛtvā dvāraṃ na yathāgrāhyaṃ muṃcanti |  bhagavān āha | dvāraṃ moktavyaṃ |,དགེ་སློང་དག་གིས་གནས་ཁང་བྱས་ནས་སྤྱང་བྱེད་པ་བཞིན་དུ་སྒོ་དོད་པར་མི་བྱེད་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། སྒོ ༼༥༽ གདོང་པར་བྱའོ་༎,པླཅིང་ཐེ་དོཨོར .
0389b08432b046cba56de19708e0b624,bhikṣavo kavāṭikāṃ na dadanti |  bhagavān āha | kavāṭikā dātavyā |,དགེ་སློང་དག་སྒོ་གླེགས་མི་འཛུད་ནས བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། སྒོ་གླེགས་གཞུག་པར་བྱའོ་༎,. .
024f61b050d946e6b81ef3fb1681ce9b,duḥkham udghāṭyate |  bhagavān āha | āyāmapaṭako dātavyaḥ |,དབྱེ་དཀའ་ནས བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ལག་ཟུངས་གདགས་པར་བྱའོ་༎,. .
