id,P001782,P001783
a1bdc2931ca24b56a8a3732e20d3f4be,སླར་བསྡུམ་པའི་ལས་གང་ཞེ་ན་། དགེ་སློང་གང་ཁྱིམ་པ་ལ་སྨོད་པར་གྱུར་པ་དེ་ལ་བསྡུམ་པའི་ལས་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་དང ༼༣༽ གཞག་པ་མེད་པར་བྱ་སྟེ་། འདི་ནི་བསྡུམ་པའི་ལས་ཞེས་བྱའོ་༎,པྲབཱ༹སནīཡṃ་ཀརྨན
1a1a03f3125c4c13aab76ac862d4f141,མ་མཐོང་བའི་ཕྱིར་སྤང་བའི་ལས་གང་ཞེ་ན་། དགེ་སློང་གང་ལྟུང་བ་བྱུང་བ་ལས་ལྟུང་བ་བྱུང་བ་མ་མཐོང་ངོ་ཞེས་ཟེར་བ་དེ་ལ་མ་མཐོང་བའི་ཕྱིར་སྤང་བའི་ལས་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་དང་། ༼༤༽ གཞག་ལ་མེད་པར་བྱས་ཏེ་། དེ་ནི་མ་མཐོང་བའི་ཕྱིར་སྤང་བའི་ལས་ཞེས་བྱའོ་༎,ཨདརཤནཱཡོཏཀṣཨེཔངīཡṃ་ཀརྨན
2ceb15f7393a42a99b185c75805fc6b9,སླར་ལས་མི་བྱེད་པའ་ཕྱིར་སྤང་བའི་ལས་གང་ཞེ་ན་། གང་ལྟུང་བ་བྱུང་བ་ལས་ཆོས་བཞིན་དུ་སླར་ལས་མི་བྱེད་པ་སྤང་བའི་ཕྱིར་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་དང་། གཞག་པ་མེད་པར ༼༥༽ བྱ་བ་དེ་ནི་སླར་ལས་མི་བྱེད་པའི་ཕྱིར་སྤང་བའི་ལས་ཞེས་བྱའོ་། སྡིག་པར་ལྟ་བ་སླར་མ་བཏང་བའི་ཕྱིར་སྤང་བའི་ལས་གང་ཞེ་ན་། དགེ་སློང་གང་སྡིག་པར་ལྟ་བ་བྱུང་བར་གྱུར་པ་བཟུང་ནས་རབ་ཏུ་འཛིན་པ་སྤྱོད་དེ་སླར་མི་གཏོང་བ་དེ་ལ་སྡིག་པར་ལྟ་བ་དེ་སླར་མ་བཏང་བའི་ཕྱིར་སྤང་བའི ༼༦༽ ལས་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་དང་། གཞག་པ་མེད་པར་བྱེད་པ་དེ་ནི་སྡིག་པར་ལྟ་བ་སླར་མ་བཏང་བའི་ཕྱིར་སྤང་བའི་ལས་ཞེས་བྱའོ་༎,ཨཔྲཏིཀརྨཱཡོཏཀṣཨེཔངīཡṃ་ཀརྨན
18e3380dd8494eafba550c7edb8eeef0,ཆད་པས་གཅད་པ་གང་ཞེ་ན་། མུ་སྟེགས་ཅན་གང་གཞན་ཞིག་ཐོག་མ་མུ་སྟེགས་ཅན་ལས་དགེ་བར་གསུངས་པའི་ཆོས ༼༧༽ འདུལ་བ་ལ་རབ་ཏུ་བྱུང་ཞིང་བསྙེན་པར་རྫོགས་ནས་དགེ་སློང་གི་དངོས་པོར་འདོད་པ་དེ་ལ་མཁན་པོས་སྔར་གོས་སྦྱོར་ཞིང་ཟླ་བ་བཞིའི་བར་དུ་ཆད་པས་བཅད་ལ་། གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་དང་གཞག་པ་མེད་པར་བྱའོ་༎ ཆད་པས་གཅད་པ་ཡང་འདི་ལར་བྱ ༼༢༤༢ཨ༡༽ སྟེ་། དགེ་སློང་གང་དངོས་པོ་བཅུ་གསུམ་ལས་གང་ཡང་རུང་དངོས་པོ་གཅིག་བྱས་ཏེ་། བཅབས་ན་། དེས་ཇི་སྲིད་དུ་བཅབས་པར་ཤས་པ་དེ་སྲིད་དུ་མ་དང་བཞིན་ཆད་པས་གཅང་བ་དེ་ལ་ཡང་ཆད་པས་གཅད་པ་ཡང་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་དང ༼༢༽ གཞག་པ་མེད་པར་སྦྱིན་པར་བྱ་བ་ནི་ཆད་པས་གཅད་པ་ཞེས་བྱའོ་༎,པུནིཤེད་བཡ་༌དངḍཨ༼ཀརྨན༽
2c9243fd67bb437baa5d23727e77d74b,གཞི་ནས་བསླང་བས་གཅད་པ་གང་ཞེ་ན་། དགེ་སློང་གང་ཆད་པར་བྱེད་དེ་༎ ཆད་པར་བྱེད་བཞིན་པའི་སྐབས་སུ་ཉེས་པ་དེས་གཞི་ནས་བསླང་བའི་ལས་བྱ་བར་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་པ་ཡང་། གཞག་པ ༼༣༽ མེད་པར་གཅད་པས་དགེ་སློང་དེས་སླར་ཡང་ཆད་པར་བྱ་སྟེ་། སྔ་མ་མ་བྱས་པའི་ཕྱིར་རོ་༎ རྣམ་གྲངས་གཞན་དུ་ན་ཆད་བ་བྱས་ཀྱང་རུང་། མ་བྱས་ཀྱང་རུང་ལས་དེ་ཉིད་གཞི་ནས་ཟློས་སུ་གཞུག་པ་ཡོད་དེ་། དེ་ནི་གཞི་ནས་ཟློས་པས་གཅད་པ་ཞེས་བྱའོ་༎,.
ec7c8beddb5f4f698912ae08ceb75766,ཡིད་མགུ་བར་བྱེད་པས་གཅད་པ ༼༤༽ གང་ཞེ་ན་། དགེ་སློང་གང་དགེ་འདུན་གྱི་ལྷག་མའི་ཆོས་བཅུ་གསུམ་ལས་གང་ཡང་རུང་བྱས་པ་ལས་མ་བཅབས་སམ་། ཆད་པ་བྱས་པར་གྱུར་ཀྱང་རུང་དེ་ལ་ཞག་དྲུག་ཏུ་ཡིད་མགུ་བར་བྱེད་པ་གསོལ་པ་དང་། བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་ཅིང་། གནས་པ་མེད་པས་གཅད་པ་སྟེ་། དགེ ༼༥༽ སློང་དེས་ཀྱང་དགེ་སློང་ཐམས་ཅད་ལ་ཡིད་མགུ་བར་བྱེད་བ་དེ་ནི་ཡིད་མགུ་བས་གཅད་པ་ཞེས་བྱའོ་༎,མཱནཱཔྱ
0b7f2d2c4e5e4a97b69fc6cab5862a46,དབྱུང་བ་གང་ཞེ་ན་། དགེ་སློང་གང་ཆད་པ་ཁོར་ནས་ཞག་དྲུག་ཏུ་ཡིད་མགུ་བ་བྱ་བའང་སྤྱད་པར་གྱུར་ན་། དེ་ལ་གསོལ་བ་དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་ཅིང་གཞག་པ་མེད་པར་བྱ་སྟེ་། ༼༦༽ དེ་ནི་དབྱུང་བ་ཞེས་བྱའོ་༎ ཅིའི་ཕྱིར་ན་། དབྱུང་བ་ཞེས་བྱ་ཞེ་ན་། མི་དགེ་བའི་གནས་ནས་ཕྱུང་སྟེ་། དགེ་བའི་གནས་སུ་རབ་ཏུ་བཞག་པ་སྟེ་། དེ་ལྟ་བུའི་ཕྱིར་ནད་བྱུང་བཞེས་བྱའོ་༎ དྲི་ཞེས་བྱ་བ་ནི་ཆོས་རྣམས་ལའོ་༎ ཆད་པ་བགྱིད་པ་ལ་ཡོན་ཏན་ཅི་མཆིས་། ཅིའི་སླད་དུ་གཞི་ནས ༼༧༽ བཟླས་པར་བགྱི་། ཡིད་མགུ་བར་བགྱི་བ་ལ་ཡོན་ཏན་ཅི་མཆིས་། ཅིའི་སླད་དུ་ན་དབྱུང་། ཆོས་རྣམས་བཅབས་པ་ལ་ཆད་པ་བྱེད་པ་ནི་ཡོན་ཏན་ནོ་༎ ཆད་པ་བྱས་པ་ལ་ཡིད་མགུ་བར་བྱེད་པ་ནི་ཡོན་ཏན་ནོ་༎ ཅིའི་ཕྱིར་ན་གཞི་ནས་བཟླས་ཞེས་བྱ་བ་ནི་ནན་ཏུར་དུ་བྱ་བའི་ཕྱིར་གཞི་ནས ༼༢༤༢བ༡༽ ཟློས་པའོ་༎ ཡིད་མགུ་བར་བྱ་བའི་ཕྱིར་ཡོན་ཏན་ནི་དབྱུང་བར་བྱ་བའོ་༎ ཅིའི་ཕྱིར་ན་དབྱུང་ཞེས་བྱ་ཞེ་ན་། དབྱུང་བ་ནི་རྣམ་པར་དག་པའི་ཕྱིར་རོ་༎ ཅིའི་སླད་དུ་ན་ཆད་པ་བགྱིས་པས་ཡིད་མགུ་བ་བྱ་བའི་ཡོན་ཏན་དུ་འགྱུར་། ཆད་པར་བྱས་པའི་དགེ་སྨོང་ཚེགས་མི་ཆེ་བར་དགེ ༼༢༽ སློང་རྣམས་ལ་ཡིད་མགུ་བར་བྱེད་དོ་༎ ཡིད་མགུ་བར་བྱས་ན་དགེ་སློང་རྣམས་དེ་ལ་ཡིད་མགུ་བར་བྱས་སོ་བར་སེམས་ཏེ་། དེ་ལྟ་བུའི་ཕྱིར་ན་ཆད་པས་བྱས་པ་ནི་ཡིད་མགུ་བའི་ཡོན་ཏན་ནོ་༎ ཅིའི་སླད་དུ་ན་གཞི་ནས་བཟླས་པས་ནན་ཏུར་དུ་འགྱུར་། གཞི་ནས་བཟླས་ན་གང་ཟག་ལ ༼༣༽ ནན་ཏུར་བྱས་པ་ཡིན་ཏེ་། འཇིགས་པས་ཕྱིན་ཆད་དེ་ལྟ་བུ་མི་བྱེད་པ་དང་། དགེ་སློང་རྣམས་ཀྱིས་ཀྱང་ཤེས་པར་འགྱུར་ཏེ་། དེ་ལྟར་ན་ཉོན་མོངས་པ་ཆེ་བ་ཚེ་དང་ལྡན་པ་ངོ་ཚ་བའི་ཕྱིར་ཕྱིས་མི་བྱེད་པར་འགྱུར་ཏེ་། དེ་ལྟ་བུའི་ཕྱིར་ན་གཞི་ནས་བཟླས་པ་ནི་ནན་ཏུར་བྱས་པར་འགྱུར་རོ་༎ ༼༤༽ ཅིའི་སླད་དུ་ན་ཡིད་མགུ་བས་དབྱུང་བའི་ཡོན་ཏན་དུ་འགྱུར་། དགེ་སློང་ཡིད་མགུ་བ་སྤྱོད་པའི་ཚེ་ཚེགས་མི་ཆེ་བར་དགེ་སློང་རྣམས་ལ་ཡིད་མགུ་བར་བྱེད་དེ་། ཡིད་མགུ་བར་བྱས་པས་དགེ་སློང་རྣམས་དེ་ལ་དབྱུང་བར་སེམས་ཏེ་། ཚེ་དང་ལྡན་པ་འདི་ནི་ཕྱིན་པར་འདོད་ཀྱིས་ཚེ་དང་ལྡན་པ ༼༥༽ འདི་ནི་ཉོན་མོངས་པ་མི་འདོད་དོ་ཞེས་ནས་ཚེ་དང་ལྡན་པ་འདི་ནི་དགེའོ་ཞེས་སྩོལ་ཏེ་། ཚེ་དང་ལྡན་པ་འདི་ནི་དབྱུང་བར་བྱའོ་ཞེས་བྱ་བའི་ཕྱིར་ཏེ་། དེ་ལྟ་བུ་ན་ཡིད་མགུ་བར་བྱ་བ་ནི་དབྱུང་བའི་ཡོན་ཏན་ནོ་༎ ཅིའི་སླད་དུ་ན་དབྱུང་བར་བགྱི་༎ རྣམ་པར་དག་པའི་ཕྱིར་དབྱུང་བར་བྱ ༼༦༽ སྟེ་། ཕྱུང་ན་དགེ་སློང་དེ་རྣམ་པར་དག་པར་འགྱུར་ཞིང་ལྟུང་བ་མེད་དོ་༎ ཇི་ལྟར་གང་ཟག་འདི་གཉིས་ནི་རྣམ་པར་དག་པ་དང་། ཉོན་མི་མོངས་པ་ཡིན་ནོ་ཞེས་གསུངས་ཏེ་། གང་ལ་ལྟུང་བ་མི་འབྱུང་བ་དང་། གང་ལ་བྱུང་ན་འང་ཇི་ལྟར་ཆོས་བཞིན་སླར་བྱེད་པ་ཡིན་ཏེ་། ཕྱུང་བ་ཡང་དེ་ལ ༼༧༽ དག་པར་འགྱུར་ཏེ་། དེའི་ཕྱིར་ན་དབྱུང་བ་ཡང་རྣམ་པར་དག་པའི་ཕྱིར་རོ་༎,༌ཨཱབ༹རཧང྄
8647227d17394e62b6c337cf23901285,དེའི་ངོ་བོ་ཉིད་ཚོལ་བའི་ཕྱིར་སྦྱིན་པ་གང་ཞེ་ན་། དགེ་སློང་གང་ཉེས་པ་ལས་བསྙོན་། བསྙོན་པ་ལས་ཁས་བླངས་། ཁས་བླངས་པ་ལ་ཡང་བསྙོན་། ཡང་བསྙོན་པ་དེ་ལ་ནི་ངོ་བོ་ཉིད་ཚོལ་བའི་ཕྱིར་གསོལ་བ ༼༢༤༣ཨ༡༽ དང་བཞིའི་ལས་ཀྱིས་བསྐྱོ་བ་མེད་ཅིང་གཞག་པ་མེད་པར་བྱ་སྟེ་། འདི་ངོ་བོ་ཉིད་ཚོལ་བའི་ཕྱིར་ཆད་པས་གཅད་པ་ཞེས་བྱའོ་༎,༌ཏཙབ༹བྷཱབཻ༹ṣīཡ དཏཏ
936082fabfb94164af455c875e461114,ཉེས་པ་གང་ཞེ་ན་། ཉེས་པ་སྡེ་ལྔ་པོ་ནི་ཉེས་པའི་ཕུང་པོ་ཞེས་བྱ་སྟེ་། ཕས་ཕམ་པ་དང་། དགེ་འདུན་གྱི་ལྷག་མ་དང་། ལྟུང་བ་དང་། ༼༢༽ སོ་སོར་འཆགས་པ་དང་། ཉེས་བྱས་ཏེ་། གང་དེ་རྣམས་ལ་སྤྱོད་ཅིང་བྱས་པས་བསྐྱོ་བར་མི་བྱེད་པ་དེ་ནི་ཉེས་པ་ཞེས་བྱའོ་།,ཨཱཔཏཏི
b22ffa47597443d5bbb7271abe2579ca,ཉེས་པ་མེད་པ་གང་ཞེ་ན་། ཉེས་པའི་རིགས་ལྔ་པོ་དེ་དག་ཉེས་པ་མེད་པས་ན་ཉེས་པ་མེད་པའི་ཕུང་པོ་ཞེས་བྱ་སྟེ་། ཕས་ཕམ་པ་དང་། དགེ་འདུན་གྱི་ལྷག ༼༣༽ མ་དང་། ལྟུང་བ་དང་། སོ་སོར་གནས་པ་དང་། ཉེས་བྱས་དག་ལས་ཀྱང་ལས་མི་བྱེད་དེ་། མ་སྤྱད་ཅིང་མ་བྱས་པས་བསྒོ་བ་འདི་ནི་ཉེས་པ་མེད་པ་ཞེས་བྱའོ་༎,ཨནཱཔཏཏི
453d56cd77044306b7452ec986e44b2a,ཉེས་པ་ལྕི་བ་གང་ཞེ་ན་། གང་དབྱུང་དུ་མེད་པའོ་༎,གུརབཱ༹པཏཏི
0dce97ed465143f2967447eae056cab3,ཉེས་པ་ཡང་བ་གང་ཞེ་ན་། གང་དབྱུང་དུ་ཡོད་པའོ་༎,ལགྷབཱ༹པཏཏི
4e495ad54c2a4ce1968595ff5ba566be,ལྷག ༼༤༽ མར་བཅས་པའི་ཉེས་པ་གང་ཞེ་ན་། ཉེས་པའི་རིགས་འོག་མ་རྣམས་ཏེ་། དགེ་འདུན་གྱི་ལྷག་མ་དང་། ལྟུང་བ་དང་སོ་སོར་འཆགས་པ་དང་། ཉེས་བྱས་སོ་༎,སཱབ༹ཤེṣཨཱཔཏཏི
62fcda74eece4c2bbc4c4d37292b27c5,ལྷག་མ་མེད་པའི་ཉེས་པ་གང་ཞེ་ན་། ཉེས་པའི་རིས་དང་པོ་ལྟུང་བ་བཞི་པོའོ་༎,ནིརབ༹ཤེṣཨཱཔཏཏི
ce95bb9d5c29470eb8519dc9996123a5,ཉེས་པ་སྦོམ་པོའི་ཉེས་པ་གང་ཞེ་ན་། ཕས ༼༥༽ ཕམ་པའི་དང་། དགེ་འདུན་གྱི་ལྷག་མའི་འོམ་། ཅིའི་ཕྱིར་ན་ཉེས་པ་སྦོམ་པའི་ཉེས་པ་ཞེས་བྱ་ཞེ་ན་། རྣམ་པ་གཉིས་ཀྱི་ཕྱིར་ན་ཉེས་པ་སྦོམ་པོ་ཞེས་བྱ་སྟེ་། ཉེས་པ་སྦོམ་པོ་བས་ན་ཉེས་བ་སྦོམ་པོ་ཞེས་བྱ་བ་དང་། རང་བཞིན་གྱིས་ཉེས་པ་སྦོམ་པོ་བས་ན་ཉེས་བསྒོམ་པ་སྟེ་། དེ་ནི་ཉེས་པ་སྦོམ ༼༦༽ པོ་ཞེས་བྱའོ་༎,སཐūལཱཏྱཱཡཱཔཏཏི
5aa61420e9a942f99385c55f69fe899d,ཉེས་པ་སྦོམ་པོ་མེད་བའི་ཉེས་པ་གང་ཞེ་ན་། ཉེས་པའི་རིས་ལྷག་མ་གསུམ་པོ་སྟེ་། ལྟུང་བ་དང་། སླར་འཆགས་པ་དང་། ཉེས་བྱས་ཏེ་། འདི་ནི་ཉེས་པ་སྦོམ་པོ་མེད་པའི་ཉེས་པ་ཞེས་བྱའོ་༎,༌ཨསཐūལཱཏྱཱཡཱཔཏཏི
a65e507d0cc74e8984e28369357cdc2f,ལས་དང་བཅས་པའི་ཉེས་པ་གང་ཞེ་ན་། བཤགས་པར་བྱ་བ་དང་། བསྡམ ༼༧༽ པར་བྱའོ་༎,༌སཀརྨཱཔཏཏ྄ི
6bb8a2b7d11a42de8acf1edacfe230fb,ལས་སུ་མི་བྱ་བའི་ཉེས་པ་གང་ཞེ་ན་། ཉེས་པ་དང་པོ་རྣམས་སོ་༎ ༎,༌ཀརྨཱཀརངīཡཱཔཏཏི
677a9216eb81412b8cc46eb462b15d5f,འདུལ་བ་གཞུང་དམ་པ་། བམ་པོ་བཞི་བཅུ་རྩ་བརྒྱད་པ་།,.
2332124060b84f67885a8a0dcff8586d,ཉེས་པ་སླར་ལས་བྱ་བ་གང་ཞེ་ན་། དགེ་སློང་གང་བཞི་པོའམ་། ལྔ་བའི་ཆོས་ནང་དུ་དྲན་པ་ཉེ་བར་འཇོག་ཅིང་དད་པས་ཉེས་པ་ཇི་ལྟར ༼༢༤༣བ༡༽ ཆོས་བཞིན་དུ་སླར་བྱེད་པ་དེ་ནི་ཉེས་པ་སླར་ལས་བྱ་བའོ་།,༌ཨཱཔཏཏིཔྲཏིཀརྨཀརངīཡ
ef68d3efa6704aaeb5c1f4def36ceb9d,ཉེས་པར་སླར་ལས་མི་བྱ་བ་གང་ཞེ་ན་། དགེ་སློང་གང་ཆོས་བཞི་པ་ཡང་མེད་། ཆོས་ལྔ་པ་ཡང་མེད་ལ་ནང་དུ་དྲན་པ་ཉེ་བར་བཞག་ཅིང་དད་པས་ཉེས་པ་ཇི་ལྟར་ཆོས་བཞིན་དུ་སླར་མི་བྱེད་པ་དེ་ནི་ཉེས་པ་སླར་ལས་མི་བྱ་བ་ཞེས་བྱའོ་།,༌ཨཱཔཏཏིཔྲཏིཀརྨཱཀརངīཡ
adb94c596d684961a92c0785280eda6f,༼༢༽ ཉེས་པ་བསླང་པ་གང་ཞེ་ན་། རྣམ་པ་གཅིག་གིས་ན་ཉེས་པ་ཐམས་ཅད་བསྡུས་པར་འགྱུར་ཏེ་དེ་ནི་སྡོམ་པའོ་༎ རྣམ་པ་གཅིག་གིས་ན་ཉེས་པ་ཐམས་ཅད་མ་བསྡུས་པར་གྱུར་ཏེ་། དེ་ནི་སྡོམ་པ་མེད་པའོ་༎ དེ་ནི་ཉེས་པ་བསླང་བ་ཞེས་བྱའོ་༎,.
8ff48d86e5a9466d80e685695ab0b2f1,གླེང་བ་གང་ཞེ་ན་། དེ་འདི་ལྟར་དགེ་སློང་དེ་འདི ༼༣༽ སྐད་དུ་ཚེ་དང་ལྡན་པ་ཁྱོད་ལ་འདི་དང་འདི་ལྟ་བུའི་ཉེས་པ་བྱུང་བ་དེ་སླར་མཐོལ་ཅིག་། ཤོགས་ཤིག་། ཇི་ལྟར་ཆོས་བཞིན་དུ་སླར་བྱོས་ཤིག་ཅེས་སྨྲ་བ་དེ་ནི་གླེང་བའོ་༎,ཅོདན
af25d6aa952449848b52536b61cee4b7,དྲན་པར་བྱེད་པ་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་དགེ་སློང་དེས་དགེ་སློང་ལ་འདི་སྐད་དུ་ཚེ་དང་ལྡན་པ་འདི་དང་འདི་ལྟ་བུའི་ཉེས་པ ༼༤༽ བྱུང་བ་མི་དྲན་ནམ་ཞེས་སྨྲས་པ་དེ་ནི་དྲན་པར་བྱེད་པའོ་༎,སྨཱརང
e1d4194a65724a2a80d21aeb34c1468f,ཚིག་དང་བཅས་པའི་ལས་གང་ཞེ་ན་། གང་ཚིག་དང་བཅས་པའི་ལས་སོ་༎ དེ་ཡང་གང་ཞེ་ན་། དེ་འདི་ལྟར་དགེ་སློང་གིས་དགེ་སློང་ལ་ཚིག་དང་བཅས་པས་ཚེ་དང་ལྡན་པ་ལ་རྨ་བཞི་ག་ཡོད་ཀྱིས་ཁྱོད་གནས་འདི་ནས་ང་ལ་མ་སྦྲན ༼༥༽ གྱི་བར་དུ་མ་འགྲོ་ཤིག་། ཚེ་དང་ལྡན་པ་ཁྱོད་ང་དང་ལྷན་ཅིག་ཏུ་བརྩད་པ་ཞིག་ཡོད་དོ་ཞེས་སྨྲས་པ་ནི་ཚིག་དང་བཅས་པའི་ལས་ཞེས་བྱའོ་༎,.
28205240eff348c68c96b4f394277c05,ཚིག་འཇེབས་པའི་ལས་གང་ཞེ་ན་། ཚིག་འཇེབས་པའིས་ལས་རྣམ་པ་ལྔ་སྟེ་། གང་ཟག་གི་སྐབས་ཕྱེ་བ་ལ་འདི་སྐད་ཅེས་ཟེར་ཏེ་༎ ཁྱོད་ཀྱི ༼༦༽ དངོས་པོ་དེ་འདི་ལྟ་བུ་ཞིག་སྨྲས་པའོ་ཞེས་ཚིག་འཇེབས་པར་བྱེད་པ་དང་། ཁྱོད་ཀྱི་དངོས་པོ་དེ་འདི་ལྟ་བུའི་གནས་དེར་སྨྲའོ་ཞེས་ཚིག་འཇེབས་པར་བྱེད་པ་དང་། ཁྱོད་ཀྱིས་དངོས་པོ་དེ་གནས་འདིར་སྨྲའོ་ཞེས་ཚིག་འཇེབས་པར་བྱེད་པ་དང་། ཁྱོད་ཀྱི་དངོས་པོ་དང་གང་དུ་དགའ་བ་དེར་སྨྲའོ་༎ ༼༧༽ ཞེས་ཚིག་འཇེབས་པར་བྱེད་པ་དང་། མི་སྨོས་པར་བྱེད་། དེ་ལ་ཉེས་པ་སྐྱེད་། ཉེས་པ་སྟོན་། ཚིག་འཇེབས་པ་དང་། ཚིག་གསོབ་ཏུ་བྱས་ནས་གཏོང་བའོ་༎ འདི་ལྔ་སྡེ་དཔེར་ན་། ཁ་ལོ་སྐྱར་བས་གང་དེའི་རྟ་མ་རུངས་པ་འདུལ་བའི་གནས་སུ་འགྲོ་བར་མི་བཏུབ་པ་དེ་ལ་ཁ་ལོ་སྐྱར་བ་དེ་ཉིད་ཀྱིས་། ༼༢༤༤ཨ༡༽ ཐག་པ་དང་བཅས་། ཁ་ལྕགས་དང་བཅས་པས་གནོད་པ་དང་བཅས་ནས་བཏགས་ཏེ་བོར་བ་ལྟ་བུ་འདི་ནི་ཚིག་འཇེབས་པའི་ལས་ཞེས་བྱའོ་༎,.
8ed14664ad624a8bb088010c5ab7a9d8,ལུང་མི་བསྒོ་བ་གང་ཞེ་ན་། གང་ལུང་དུ་མི་བསྒོ་བ་དེ་ནི་ཚིག་ཏུ་མི་བརྗོད་པ་སྟེ་། མཐོང་བའམ་ཐོས་པའམ་། དོགས ༼༢༽ བའི་ཕྱིར་མི་སྨྲ་བ་སྟེ་། དེ་ནི་ལུང་དུ་མི་བསྒོ་བ་ཞེས་བྱའོ་།,༌ཨནབ༹བཱ༹ད྄་༌ཨནབྷྱནུཇཉཱབཱ༹ཀྱ ༼ཅཕ༹་ཎེགི༽?
d27a11ae915346f196dfca37f20af88e,ལུང་བསྒོ་བ་ལ་འགོག་པ་གང་ཞེ་ན་། གང་ལུང་དུ་མི་བསྒོ་བ་དེ་ལ་བརྩོན་པའོ་༎,སྟོཔཔིང་༌ཨབ༹བཱ༹ད྄
be2120c565f54b7ab9c8bf53280dcfe4,ལུང་དུ་བསྒོ་བ་ཡོངས་སུ་རྫོགས་པར་མི་བྱ་གང་ཞེ་ན་། གང་དེས་ལུང་དུ་མི་བསྒོ་བ་ལ་ཕྱལ་བར་བོར་བའོ་༎,ནོན་ཨཅཅོམཔླིཤམེནཏ་ཨོཕ༹་༌ཨབ༹བཱ༹ད
89cc762ce900414bbb1e2966ba40cb7e,སྐབས་འབྱེད་པ་གང་ཞེ་ན་། ༼༣༽ སྐབས་ཕྱེ་ནས་བཟོད་པར་གླེང་བར་བྱ་། དྲན་པར་བྱ་བ་འདི་ནི་སྐབས་འབྱེད་པ་ཞེས་བྱའོ་༎,ཨབ༹ཀཱཤ
6280f55bfd7243eba5f2c48a51921ce3,སྐབས་དབྱེ་བའི་ལས་གང་ཞེ་ན་། སྐབས་དབྱེ་བའི་ལས་ལྔ་སྟེ་། འདི་སྐད་དུ་ཁྱོད་ཀྱིས་ངལ་སྐབས་ཕྱེ་ཤིག་དང་། ངས་ཁྱོད་པ་སྨྲའོ་༎ ཁྱོད་ལ་བརྗོད་དོ་༎ ཁྱོད་ལ་གླེང་ངོ་༎ ཁྱོད་ལ༼༤༽ དྲན་པར་བྱའོ་ཞེས་ཟེར་བ་འདི་ནི་སྐབས་འབྱེད་པ་ཞེས་བྱའོ་༎,༌ཨབ༹ཀཱཤཀརྨན
71a2bc3b91b348ad802bbcb4de1e9624,སྐབས་འབྱེད་པའི་ལས་དང་གསོལ་བ་གང་ཞེ་ན་། སྐབས་འབྱེད་པའི་ལས་དེ་དག་གིས་གཞན་ལ་གསོལ་བའོ་།,༌ཨབ༹ཀཱཤ་ཀརྨན་ཨནད་ཇཉཔཏི།ཨསྐིང྄
