id,P001833,P001834,P001835
730c3daa022848e687ae5efbb532eede,"na ca rupa vedana na saṃjña na cetanāyā vijñāni yo na caratī aniketacārī |caratīti so na upagacchati prajñadhārī anupādadhī spṛśati śānti samādhi śreṣṭhām || 1,10 ||",གང་ཞིག་གཟུགས་མིན་ཚོར་མིན་འདུ་ཤེས་སེམས་པ་ཡིན་༎ རྣམ་པར་ཤེས་ལ་མི་སྤྱོད་གནས་པ་མེད་པར་སྤྱོད་༎དེ་ནི་སྤྱོད་ཅེས་བྱ་བར་མི་དམིགས་ཤེས་རབ་བརྟེན་༎ སྐྱེ་མེད་བློ་ལྡན་ཏིང་འཛིན་ཞི་བ་མཆོག་ལ ༼༢༽ རེག་༎,"But when he does not course in form, in feeling, or perception,In will or consciousness, but wanders without home,Remaining unaware of coursing firm in wisdom,His thoughts on non-production - then the best of all the calming trances cleaves to him."
66aca0f2c93540e38c9b91e8f79b0f30,"evātmaśānti viharanniha bodhisattvo so vyākṛto puramakehi tathāgatehi |na ca manyate ahu samādhitu vyutthito vā kasmārtha dharmaprakṛtiṃ parijānayitvā || 1,11 ||",བྱང་ཆུབ་སེམས་གང་དེ་ལྟར་འདིར་བདག་ཞིར་གནས་པ་༎ དེ་ནི་སྔོན་གྱི་དེ་བཞིན་གཤེགས་པས་ལུང་བསྟན་ཡིན་༎བདག་ནི་མཉམ་པར་བཞག་ཅེའམ་ལངས་ཞེས་རློམ་སེམས་མེད་༎ ཅི་ཕྱིར་ཞེ་ན་ཆོས་ཀྱི་རང་བཞིན་ཡོངས་ཤེས་ཕྱིར་༎,"Through that the Bodhisattva now dwells tranquil in himself, His future Buddhahood assured by antecedent Buddhas. Whether absorbed in trance, or whether outside it, he minds not. For of things as they are he knows the essential original nature."
03edb44031dc4c42977b37262e0d5b44,"evaṃ carantu caratī sugatāna prajñāṃ no cāpi so labhati yatra carāti dharmam |caraṇaṃ ca so ’caraṇaṃ ca prajānayitvā eṣā sa prajñavarapāramitāya caryā || 1,12 ||",དེ་ལྟར་སྤྱོད་ན་བདེ་གཤེགས ༼༣༽ རྣམས་ཀྱི་ཤེས་རབ་སྤྱོད་༎ དེས་ནི་སྤྱོད་མེད་སྤྱོད་པ་ཡིན་པར་རབ་ཤེས་ཕྱིར་༎ཆོས་གང་སྤྱོད་པ་དེ་ཡང་དམིགས་པར་མི་འགྱུར་ཏེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎,"Coursing thus he courses in the wisdom of the Sugatas,And yet he does not apprehend the dharmas in which he courses.This coursing he wisely knows as a no-coursing,That is his practice of wisdom, the highest perfection."
ef4f325a5be244929a8fc12456e9eaec,"yo ’sau na vidyati sa eṣa avidyamāno tāṃ bālu kalpayi avidya karoti vidyām |vidyā avidya ubhi eti asanta dharmā niryāti yo iti prajānati bodhisattvo || 1,13 ||",གང་ཞིག་ཡོད་པ་མ་ཡིན་དེ་ནི་མེད་ཅེས་བྱ་༎ བྱིས་པ་རྣམས་ཀྱིས་དེ་བརྟགས་ཡོད་དང་མེད ༼༤༽ པར་བྱེད་༎ཡོད་དང་མེད་པ་འདི་གཉིས་མེད་པའི་ཆོས་ཡིན་ཏ་༎ བྱང་ཆུབ་སེམས་དཔའ་གང་གིས་འདི་ཤེས་ངེས་པར་འབྱུང་༎,"What exists not, that non-existent the foolish imagine; Non-existence as well as existence they fashion. As dharmic facts existence and non-existence are both not real. A Bodhisattva goes forth when wisely he knows this."
3c99745aff2349a49b0512bf382fcf1c,"māyopamāṃ ya iha jānati pañca skandhāṃ na ca māya anya na ca skandha karoti anyān |nānātvasaṃjñavigato upaśāntacārī eṣā sa prajñavarapāramitāya caryā || 1,14 ||",གང་འདིར་ཕུང་པོ་ལྔ་དག་སྒྱུ་མ་འདྲར་ཤེས་ཤིང་༎ སྒྱུ་མ་གཞན་དང་ཕུང་པོ་གཞན་དུ་མི་བྱེད་ལ་༎སྣ་ཚོགས་འདུ་ཤེས་བྲལ་ཞིང་ཉེ་བར་ཞི་སྤྱོད ༼༥༽ པ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎,"If he knows the five skandhas as like an illusion, But makes not illusion one thing, and the skandhas another; If, freed from the notion of multiple things, he courses in peace - Then that is his practice of wisdom, the highest perfection."
2756ba9832c141d4867f498026abebd8,"kalyāṇamitrasahitasya vipaśyakasya trāso na bheṣyati śruṇitva jināna mātrām |yo pāpamitrasahito ca parapraṇeyo so āmabhājana yathodakaspṛṣṭa bhinno || 1,15 ||",དགེ་བའི་བཤེས་དང་ལྡན་ཞིང་ལྷག་མཐོང་ལྡན་གྱུར་པ་༎ རྒྱལ་བ་རྣམས་ཀྱི་ཡུམ་ཐོས་སྐྲག་པར་ཡོང་མི་འགྱུར་༎གང་ཞིག་སྡིག་པའི་གྲོགས་ལྡན་གཞན་གྱི་དྲིང་འཇོག་པ་༎ དེ་ནི་སྣོད་སོ་མ་བཏང་ཆུས་རེག་ཞིག་པ ༼༦༽ བཞིན་༎,"Those with good teachers as well as deep insight,Cannot be frightened on hearing the Mother’s deep tenets.But those with bad teachers, who can be misled by others,Are ruined thereby, as an unbaked pot when in contact with moisture."
0ff6e142c5c546418fbd3490d68d9397,"kiṃ kāraṇaṃ ayu pravucyati bodhisattvo sarvatra saṅgakriya icchati saṅgachedī |bodhiṃ spṛśiṣyati jināna asaṅgabhūtāṃ tasmāddhi nāma labhate ayu bodhisattvo || 1,16 ||",ཅི་ཕྱིར་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའ་བྱ་ཞེ་ན་༎ ཆགས་པ་གཅོད་བྱེད་ཀུན་ལ་ཆགས་པ་ཟད་པར་འདོད་༎རྒྱལ་བ་རྣམས་ཀྱི་བྱང་ཆུབ་ཆགས་མེད་གྱུར་ལ་རེག་༎ དེས་ན་འདི་ནི་བྱང་ཆུབ་སེམས་དཔའི་མིང་ཐོབ་བོ་༎,"Three Key Terms DefinedWhat is the reason why we speak of ‘Bodhisattvas'?Desirous to extinguish all attachment, and to cut it off,True non-attachment, or the Bodhi of the Jinas is their future lot.‘Beings who strive for Bodhi’ are they therefore called."
2e050a44f7e94b1b8d02b8957d22004a,"mahasattva so ’tha kenocyati kāraṇena mahatāya atra ayu bheṣyati sattvarāśeḥ |dṛṣṭīgatāṃ mahati chindati sattvadhātoḥ mahasattva tena hi pravucyati kāraṇena || 1,17 ||",ཅི་ཕྱིར་འདི་ནི་སེམས་དཔའ་ཆེ་ཞེས་བྱ་ཞེ་ན་༎ སེམས ༼༧༽ ཅན་ཚོགས་རྣམས་མང་པོའི་མཆོག་ཏུ་གྱུར་པ་དང་།སེམས་ཅན་ཁམས་ཀྱི་ལྟ་རྣམས་ཆེན་པོ་གཅོད་པ་སྟེ་༎ དེ་ཕྱིར་སེམས་དཔའ་ཆེན་པོ་ཞེས་ནི་རབ་བརྗོད་དོ་༎,What is the reason why ‘Great Beings’ are so called? They rise to the highest place above a great number of people; And of a great number of people they cut off mistaken views. That is why we come to speak of them as ‘Great Beings.’
a3944c73774747e1b4fc7682da39b6f7,"mahanāyako mahatabuddhi mahānubhāvo mahayāna uttamajināna samādhirūḍho |mahatā sanaddhu namuciṃ śaṭha dharṣayiṣye mahasattva tena hi pravucyati kāraṇena || 1,18 ||",གཏོང་བ་ཆེ་དང་བློ་ཆེ་བ་དང་མཐུ་ཆེ་དང་༎ རྒྱལ་བ་རྣམས་ཀྱི་ཐེག་ཆེན་མཆོག་ལ་ཞུགས་པ་དང་༎གོ་ཆ ༼༣ཨ༡༽ ཆེན་པོ་བགོས་ཤིང་བདུད་ཀྱི་སྒྱུ་འདུལ་བ་༎ དེ་ཡི་ཕྱིར་ན་སེམས་དཔའ་ཆེ་ཞེས་རབ་ཏུ་བརྗོད་༎,"Great as a giver, as a thinker, as a power,He mounts upon the vessel of the Supreme Jinas.Armed with the great armour he'll subdue Mara the artful.These are the reasons why ‘Great Beings’ are so called."
ff3ba3f874c446ffa171a7ac9101c22e,"māyākaro yatha catuṣpathi nirmiṇitvā mahato janasya bahu chindati śīrṣakoṭī |yatha te ca māya tatha jānati sarvasattvāṃ nirmāṇu sarva jagato na ca tasya trāso || 1,19 ||",དཔེར་ན་སྒྱུ་མ་མཁན་གྱིས་བཞི་མདོར་སྤྲུལ་བྱས་ཏེ་༎ སྐྱེ་བོ་ཕལ་ཆེན་མགོ་མང་བྱེ་བ་གཅོད་བྱེད་པའི་༎གསད་བྱ་དེ་དག་ཅི་འདྲ་དེ་ལྟར་བྱང་ཆུབ་སེམས་༎ འགྲོ ༼༢༽ ཀུན་སྤྲུལ་འདྲ་རབ་ཤེས་དེ་ལ་འཇིགས་པ་མེད་༎,"This gnosis shows him all beings as like an illusion,Resembling a great crowd of people, conjured up at the crossroads,By a magician, who then cuts off many thousands of heads;He knows this whole living world as a mock show, and yet remains without fear."
7b54c779ed8147bebc6953078634b6b0,"rupaṃ ca saṃjña api vedana cetanā ca vijñāna bandhu na ca mukta asaṅgabhūto |evaṃ ca bodhi kramate na ca līnacitto saṃnā ha eṣa varapudgala-uttamānām || 1,20 ||",གཟུགས་དང་འདུ་ཤེས་ཚོར་བ་དང་ནི་སེམས་པ་དང་༎ རྣམ་པར་ཤེས་པ་མ་བཅིངས་མ་གྲོལ་ཡོད་པ་མིན་༎དེ་ལྟར་བྱང་ཆུབ་ལ་འཇུག་ཞུམ་པའི་སེམས་མེད་པ་༎ འདི་ནི་གང་ཟག་དམ་པ་རྣམས་ཀྱི་གོ་ཆ་མཆོག་༎,"Form, perception, feeling, will and awareness Are ununited, never bound, cannot be freed. Uncowed in his thought he marches on to his Bodhi, That for the highest of men is the best of all armours."
523fc9bf5f13484798d8e2f14cf027de,"kiṃ kāraṇaṃ ayu pravucyati bodhiyāno yatrāruhitva sa nirvāpayi sarvasattvān |ākāśatulya ayu yāna mahāvimāno sukhasaukhyakṣemabhiprāpaṇu yānaśreṣṭho || 1,21 ||",ཅི་ཕྱིར་འདི་ནི་བྱང ༼༣༽ ཆུབ་ཐེག་ཆེན་བྱ་ཞེ་ན་༎ དེ་གང་ཞོན་ནས་སེམས་ཅན་ཐམས་ཅད་མྱ་ངན་ཟློ་༎ཐེག་པ་འདི་ནི་མཁའ་འདྲ་གཞལ་མེད་ཁང་ཆེན་ཏེ་༎ དགའ་སྐྱིད་བདེ་བ་མངོན་པར་འཐོབ་བྱེད་ཐེག་པའི་མཆོག་༎,"What then again is ‘the vessel that leads to the Bodhi'? Mounted upon it one guides to Nirvana all beings. Great is that vessel, immense, vast like the vastness of space. Those who travel upon it are carried to safety, delight and ease."
ca7d8d56bf93493d9c5b68e1b2555781,"na ca labhyate ya vrajate diśa āruhitvā nirvāṇa-okagamanaṃ gati nopalabdhiḥ |yatha agni nirvṛtu na tasya gatipracāro so tena nirvṛti pravucyati kāraṇena || 1,22 ||",གང་ཞིག་ཞོན་ནས་ཕྱོགས་སུ་འགྲོ་བ་དམིགས་སུ་མེད་༎ མྱ་ངན་འདས་པར་འགྲོ་བར ༼༤༽ གསུངས་པ་འགྲོ་མི་དམིགས་༎དཔེར་ན་མི་ཤི་དེ་ཡིས་འགྲོ་རྒྱུ་མེད་པ་བཞིན་༎ རྒྱུ་དེས་དེ་ནི་མྱ་ངན་འདས་ཞེས་རབ་ཏུ་བརྗོད་༎,"The Transcendental Nature of BodhisattvasThus transcending the world, he eludes our apprehensions.‘He goes to Nirvana,’ but no one can say where he went to.A fire’s extinguished, but where, do we ask, has it gone to?Likewise, how can we find him who has found the Rest of the Blessed?"
7e98eb73c127487b88e22c5c15aab655,"pūrvāntato na upalabhyati bodhisattvo aparāntato ’pi pratiupanna triyadhvaśuddho |yo śuddha so anabhisaṃskṛtu niṣprapañco eṣā sa prajñavarapāramitāya caryā || 1,23 ||",བྱང་ཆུབ་སེམས་དཔའ་སྔོན་གྱི་མཐའ་དང་ཕྱི་མཐའ་དང་༎ ད་ལྟར་བྱུང་བར་མི་དམིགས་དུས་གསུམ་དག་པ་སྟེ་༎གང་དག་དེ་ནི་འདུས་མ་བྱས་ཡིན ༼༥༽ སྤྲོས་མེད་དེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎,"The Bodhisattva’s past, his future and his present must elude us, Time’s three dimensions nowhere touch him. Quite pure he is, free from conditions, unimpeded. That is his practice of wisdom, the highest perfection."
f20d1d635670454e9bf9055dfe47604d,"yasmiṃś ca kāli samaye vidu bodhisattvo evaṃ carantu anupādu vicintayitvā |mahatīṃ janeti karuṇāṃ na ca sattvasaṃjñā eṣā sa prajñavarapāramitāya caryā || 1,24 ||",བྱང་ཆུབ་སེམས་དཔའ་མཁས་རིག་གང་གི་དུས་ཀྱི་ཚེ་༎ སྐྱེ་མེད་རྣམ་པར་བསམས་ཏེ་འདི་ལྟར་སྤྱོད་བྱེད་ཅིང་༎སྙིང་རྗེ་ཆེན་པོ་བསྐྱེད་ཀྱང་སེམས་ཅན་འདུ་ཤེས་མེད་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག ༼༦༽ སྤྱོད་པ་ཡིན་༎,"Wise Bodhisattvas, coursing thus, reflect on non-production, And yet, while doing so, engender in themselves the great compassion, Which is, however, free from any notion of a being."
ede33fef466f4f448bc3e3e01dd2b089,"saci sattvasaṃjña dukhasaṃjña upādayātī hariṣyāmi duḥkha jagatīṃ kariṣyāmi artham |so ātmasa(ttva) parikalpaku bodhisattvo na ca eṣa prajñavarapāramitāya caryā || 1,25 ||",གལ་ཏེ་སེམས་ཅན་འདུ་ཤེས་སྡུག་བསྔལ་འདུ་ཤེས་སྐྱེད་༎ འགྲོ་བ་རྣམས་ཀྱི་དོན་བྱ་སྡུག་བསྔལ་སྤང་སྙམ་སྟེ་༎བདག་དང་སེམས་ཅན་ཡོངས་རྟོག་བྱང་ཆུབ་སེམས་དཔའ་སྟེ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་མ་ཡིན་༎,"Thereby they practise wisdom, the highest perfection.But when the notion of suffering and beings leads him to think: ‘Suffering I shall remove, the weal of the world I shall work!’ Beings are then imagined, a self is imagined, - The practice of wisdom, the highest perfection, is lacking."
4f0535d8836b48fa9719c54a3aa01350,"yatha ātmanaṃ tatha prajānati sarvasattvāṃ yatha sarvasattva tatha prajānati sarvadharmān |anupādupādu ubhaye avikalpamāno eṣā sa prajñavarapāramitāya caryā || 1,26 ||",བདག་ཅི་འདྲ་བ་དེ་འདྲར་སེམས ༼༧༽ ཅན་ཐམས་ཅད་ཤེས་༎ སེམས་ཅན་ཐམས་ཅད་ཅི་འདྲར་དེ་འདྲར་ཆོས་ཀུན་ཤེས་༎སྐྱེ་བ་མེད་དང་སྐྱེ་བ་གཉི་གར་མི་རྟོག་པ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎,"He wisely knows that all that lives is unproduced as he himself is; He knows that all that is no more exists than he or any beings. The unproduced and the produced are not distinguished, That is the practice of wisdom, the highest perfection."
0efed9201be74d909a1fe5a15537f275,"yāvanti loki parikīrtita dharmanāma sarveṣu pādasamatikramu nirgamitvā |amṛtaṃ ti jñānu paramaṃ na tu yo pareṇa ekārtha prajña ayu pāramiteti nāmā || 1,27 ||",འཇིག་རྟེན་དག་ན་ཆོས་མིང་ཇི་སྙེད་ཡོངས་བརྗོད་པ་༎ ཀུན་ལ་སྐྱེ་བ་དང་ནི་ཡང་དག་འདས ༼༣བ༡༽ སྤངས་ནས་༎ཡེ་ཤེས་འཆི་མེད་དམ་པ་དེ་ལས་གཞན་མེད་འཐོབ་༎ དེ་ཕྱིར་འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་ཅེས་བྱ་༎,"All words for things in use in this world must be left behind, All things produced and made must be transcended - The deathless, the supreme, incomparable gnosis is then won. That is the sense in which we speak of perfect wisdom."
3786bb60befd4a6082e4778548d6ae33,"evaṃ carantu na ca kāṅkṣati bodhisattvo jñātavya yo vihara te sa upāyaprajño |prakṛtīasanta parijānayamāna dharmāṃ eṣā sa prajñavarapāramitāya caryā || 1,28 ||",བྱང་ཆུབ་སེམས་དཔའ་གང་ཞིག་དོགས་མེད་དེ་ལྟར་སྤྱོད་༎ ཤེས་རབ་ལྡན་ཏེ་མཉམ་ཉིད་གནས་པར་ཤེས་པར་བྱ་༎ཆོས་རྣམས་རང་བཞིན་མེད་པར་ཡོངས་སུ་ཤེས ༼༢༽ གྱུར་པ་༎ འདི་ནི་ཤེས་རབ་ཕ་རོལ་ཕྱིན་མཆོག་སྤྱོད་པ་ཡིན་༎,"When free from doubts the Bodhisattva carries on his practice,As skilled in wisdom he is known to dwell.All dharmas are not really there, their essential original nature is empty.To comprehend that is the practice of wisdom, perfection supreme."
7231f6eb13e14807a7f483f21bc608af,bhagavatyāṃ ratnaguṇasaṃcayagāthāyāṃ sarvākārajñatācaryāparivarto nāma prathamaḥ ||,-,
2a76f782ea884c29931ae66ff97e0cc1,2. Śakraparivarta,སྐབས་གཉིས་པ་ལམ་ཐམས་ཅད་ཤེས་པ་ཉིད་བསྟན་༎,Chapter II Where Bodhisattvas Stand
