id,P001801,P001802,P001803
72e39e7efb144f4d819f3932db6cf11b,sa kenopanayāmi tvānupaneyo ’si nāyaka |hṛtopamāvakāśāya    namo ’stv anupamāya te || 9,། འདྲེན་པ་ཁྱོད་ལ་གང་ཞིག་གིས་། ། དཔེར་བརྗོད་དཔེ་ནི་མ་མཆིས་པས་༎ དཔེ་ཡི་གླགས་ནི་སྤངས་པ་པོ་། ། དཔེ་མེད་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ་།,"Womit könnte ich dich also herbeiführen? Du bist nicht herbeizuführen, oh Führer; dem, der keine Möglichkeit lässt für einen Vergleich, Verehrung sei dir, dem Unvergleichlichen!"
3d36f822712846e0b06323c5e1f241dc,vimuktisāmānyagatais    tato ’nyair api pudgalaiḥ |tavā tulair buddhadharmair    antaraṃ sumahāntaram || 10,། སངས་རྒྱས་ཆོས་ནི་གཞལ་ཡས་ཕྱིར་། ། དེ་ལས་གཞན་པའི་གང་ཟག་ནི་༎ རྣམ་གྲོལ་འདྲ་བ་ཐོབ་རྣམས་ཀྱང་། ། ཁྱོད་དང་ཁྱད་པར་ཤིན་ཏུ་ཆེ་།,"Selbst zwischen den anderen Personen, die eine ähnliche Art von Erlösung erreicht haben, und dir (besteht) aufgrund der unvergleichlichen Buddhadharmas ein gewaltiger Unterschied."
1bd77cc3a8614e928d4932c11c1ada09,ko hi sauṣiryasāmānyāt    kevalād aviśeṣavit |romakūpāṇukacchidreṇākāśaṃ pratibimbayet || 11,། སྟོང་པ་ཙམ་དུ་འདྲ་སླད་དུ་། ། སུ་ཞིག་ཁྱད་པར་མ་འཚལ་ནས་༎ བ་སྤུའི་བུ་ག་སྟོང་པ་ནི་། ། ཆུང་ངུ་ནམ་མཁའ་དག་དང་བསྒྲུན་།,Wer würde denn bloß von der Ähnlichkeit (ihrer) Hohlheit her ohne Unterscheidungsvermögen den Himmel mit dem Loch einer winzig kleinen Haarpore vergleichen?
697d14c25d024478af2c8e9ef0501c56,kaḥ saṃkhyāsyaty asaṃkhyeyān    ko ’prameyān pramāsyati |na hi saṃkhyāprabhāvābhyāṃ    vyavasthāsti guṇe(ṣu te) || 12,། གྲངས་མེད་པ་ལ་སུ་ཞིག་བགྲང་། ། ཚད་མེད་པ་ལ་སུ་ཞིག་འཇལ་༎ ཁྱོད་ཀྱི་ཡོན་ཏན་གྲངས་དང་ནི་། ། མཐུ་ལ་དཔོགས་པ་མ་མཆིས་སོ་།,"Wer könnte zählen die Unzählbaren, wer die Unermesslichen ermessen? Nicht gibt es ja hinsichtlich (ihrer) Zahl und Macht eine Begrenzung bei deinen Qualitäten."
3e25f11c2e1f4c598228f7c6ed07c77a,na tṛptim adhigacchāmi    nāntaṃ suca(r)it(a)sya te |paribhramann aparyante    kalpadrumavane yathā || 13,། ཇི་ལྟར་དཔག་བསམ་ཤིང་གི་ཚལ་། ། འབྱམས་ཀླས་ནང་དུ་འཁྱམས་པ་ལྟར་༎ བདག་ནི་ཁྱོད་ལ་ལེགས་སྤྱད་ཀྱིས་། ། ངོམས་མ་འཚལ་ཏེ་མཐའ་མི་རྟོགས་།,"Weder Sättigung finde ich noch Ende deines vortrefflichen Wandels, als schweifte ich umher in einem endlosen Wald wunscherfüllender Bäume."
0ff792961a6e46f38eed5a585b5320f8,yadi tāthāgatā dharmāḥ    syur ime sanidarśanāḥ |nākāśe ’py avakāśaḥ syād    guṇānāṃ te guṇārṇava || 14,། ཡོན་ཏན་རྣམས་ཀྱི་ཡོན་ཏན་མཚོ་། ། ཁྱོད་ཀྱི་དེ་བཞིན་གཤེགས་ཆོས་རྣམས་༎ གལ་ཏེ་བསྟན་དུ་མཆིས་གྱུར་ན་། ། ནམ་མཁར་ཡང་ནི་ཤོང་མི་འགྱུར་།,"Wenn diese Dharmas des Tathāgata darstellbar wären, nicht einmal am Himmel wäre ein Freiraum von deinen Qualitäten, Ozean an Qualitäten!"
3a8b18f6cf5a48eeaa7b8da9040f8c6a,tvaddharmasenāpatinā    sarvaśrāvakaketunā |ānuttaryānuvādena    sākṣāt tvām upatiṣṭhatā || 15,། ཁྱོད་ཀྱི་མངོན་སུམ་བསྙེན་བཀུར་བ་། ། སངས་རྒྱས་ཆོས་ཀྱི་སྡེ་དཔོན་པོ་༎ ཉན་ཐོས་ཀུན་གྱི་ཏོག་གྱུར་པ་། ། ཟབ་མོ་རྗེས་སུ་སྒྲོགས་པ་ལ་།,"Durch den Heerführer deines Dharma, der das Banner aller Hörer ist, durch ihn, der dir persönlich aufwartet mit der Erklärung über die Unübertrefflichkeiten,"
a32cfd501b454c94b38c563642d95f46,vyākhyātam anuyuktena    buddhadharmajñatāṃ prati |neti vyāharatā buddhadharmagāmbhīryam avyayam || 16,། ཀུན་མཁྱེན་ཉིད་ཕྱིར་བཅོམ་ལྡན་གྱིས་། ། རྨས་ན་མ་᾽ཚལ་ཞེས་གསོལ་པས་༎ སངས་རྒྱས་ཆོས་ཀྱི་ཟབ་མོ་ཉིད་། ། བས་མ་འཚལ་བར་བཤད་པ་ལགས་།,"wird, befragt über (seine) Kenntnis der Buddhadharmas, die unvergängliche Tiefgründigkeit der Buddhadharmas erklärt, indem er sagt: „Nicht (so)“."
6b2c7b34a1ce46cfabfe7a254cca4ddc,yadi te ’pi mahānāgās    tvayi vyāhataśaktayaḥ |mādṛś(a)syāvakāśāśā    kā bhavāvaskarakrim,། གལ་ཏེ་གཙོ་བོ་དེ་དག་ཀྱང་། ། ཁྱོད་ལ་ནུས་པ་རྡུགས་ལགས་ན་༎ བདག་འདྲ་སྲིད་པ་མི་གཙང་བའི་། ། སྲིན་བུས་བསམ་སྐབས་ག་ལ་མཆིས་།,"Wenn selbst sie, die großen Elefanten, vor dir von ihren Fähigkeiten verlassen werden, welche Hoffnung auf eine Möglichkeit (kann es dann) für meinesgleichen (geben), einen Wurm im Dunghaufen des Daseins?"
0a007cbb621f40aca267fbe85c138870,tvayaiva tu mahāsāla    nāmitābhyo ’nukampayā |jano ’yaṃ gu(ṇaśā)khābhyaḥ    kiṃ cid evāvalambate || 18,། སཱ་ལའི་ཤིང་ཆེན་ཁྱོད་ཉིད་ཀྱི་། ། ཡོན་ཏན་ཡལ་ག་ཐུགས་བརྩེ་བས་༎ བཏུད་པ་རྣམས་ལ་སྐྱེ་བོ་འདི་། ། ཅུང་ཟད་འཇུ་བ་ཙམ་དུ་བས་།,"Von den durch dich selbst, großer Sāl-Baum, aus Mitleid herabgeneigten Zweigen (deiner) Qualitäten vermag ich jämmerlicher Mensch gerade ein ganz klein wenig zu ergreifen."
9ab9393458314f01b91f657c0a136780,mahāmeghaughamuktānāṃ    grīṣmoṣmātāpito ’pi saḥ |kiyat saliladhārāṇāṃ    piban pāsyati cātakaḥ || 19,། ཆར་སྤྲིན་ཚོགས་ནི་ཆེན་པོ་ཡིས་། ། ཆར་གྱི་རྒྱུན་རྣམས་ཕབ་པ་ལས་༎ སོ་གའི་ཚ་བས་གདུངས་པ་ཡི་། ། ཁུག་རྟས་འཚལ་ནའང་ཅི་ཞིག་འཚལ་།,"Obwohl er von der Sommerhitze gepeinigt trinkt, wieviel von den Sturzfluten, losgelassen von der großen Schar der Regenwolken, vermag der Cātaka-Vogel zu trinken?"
0ddcd757240b4765a4c0366d593e209e,catasro ’pi mahānadyaḥ    sravantyo ’navataptataḥ |nainaṃ glapayituṃ śaktāḥ    prāg evānye parisravāḥ || 20,། མ་དྲོས་པ་ཡི་མཚོ་ལས་ནི་། ། ཆུ་བོ་ཆེན་པོ་བཞི་འབབ་ཀྱང་༎ དེ་ཟད་བགྱིད་པར་མི་ནུས་ན་། ། གཞན་དག་འབབ་པས་སྨོས་ཅི་འཚལ་།,"Sogar die vier großen Flüsse, die dem Anavatapta-See entströmen, vermögen nicht, ihn zu erschöpfen, von anderen Flüssen ganz zu schweigen."
3da2b9f5ba784525b0f4acfb9a2f2b29,na ca nāpūryate loko    na kṣ(ayaṃ) yānti cākarāḥ |tvadguṇapracaye nātha    saiva naḥ saṃpradhāraṇā || 21,། རིན་ཆེན་འབྱུང་ཁུངས་རྣམས་ཀྱིས་ནི་། ། འཇིག་རྟེན་རྒྱས་བགྱིས་བས་མ་འཚལ་༎ མགོན་ཁྱོད་ཡོན་ཏན་བརྗོད་པའང་། ། བདག་ནི་དེ་འདྲ་ཁོ་ནར་སེམས་།,"„Einerseits wird zwar die Welt völlig gefüllt, andererseits erschöpfen sich dennoch die Schatzminen nicht,“ zur Menge deiner Qualitäten, Beschützer, ist genau dies meine Überlegung."
543fdad4e60241d8866b58fbc4ebda05,pracīya guṇapuṣpāṇi    tvanmatād eva yatn(ataḥ) |phullaṃ tvāvakariṣyāmi    taruṃ svakusumair iva || 22,། བསྒྲིམས་ནས་ཁྱོད་ཀྱི་བསྟན་ཉིད་ལས་། ། ཡོན་ཏན་མེ་ཏོག་རྣམས་བཏུས་ཏེ་༎ རང་གི་མེ་ཏོག་དག་གིས་ནི་། ། ཤིང་བཞིན་ཁྱོད་ལ་མེ་ཏོག་གསོལ་།,"Mit Eifer gepflückt habend die Blüten (deiner) Qualitäten von deiner eigenen Lehre, will ich dich bestreuen wie einen blühenden Baum mit seinen eigenen Blüten,"
0db9f32de6cf4c62aa2078da44765d98,svaratnair ākaram iva    svadhātubhir ivācalam |candanaṃ svaraseneva    saraḥ svajalajair iva || 23,། རང་གི་དབྱིག་གིས་འབྱུང་ཁུངས་བཞིན་། ། རང་གི་ཚོན་རྩིས་རི་ལྟ་བུར་༎ རང་གི་དྲི་ཡིས་ཙན་དན་བཞིན་། ། རང་གི་ཆུ་ཡིས་མཚོ་ལྟ་བུར་།,"wie mit ihren eigenen Edelsteinen eine Schatzmine, wie mit seinen eigenen Mineralien einen Berg, wie einen Sandelbaum mit seinem eigenen Duftstoff, wie einen See mit seinen eigenen Lotusblumen."
a2c39bc5cf234c8dac3fd5fc6cac614c,guṇais tvābhyarcayiṣyāmi    tvanmatād eva nirhṛtaiḥ |svanirvāntena hemneva    kāñcanaṣṭhīvinaṃ maṇim || 24,། རང་ལས་བྱུང་བའི་གསེར་ཉིད་ཀྱིས་། ། གསེར་འབྱུང་བ་ཡི་རིན་ཆེན་བཞིན་༎ ཁྱོད་བསྟན་ཉིད་ལས་བཏུས་པ་ཡི་། ། ཡོན་ཏན་རྣམས་ཀྱིས་ཁྱོད་མཆོད་དོ་།,"Mit Qualitäten will ich dich preisen, die aus deiner eigenen Lehre genommen sind, wie mit dem selbstausgeschiedenen Gold ein goldspeiendes Juwel."
8e6dd129d1184de2ae6138b728f59fb7,na copayogaṃ sakalā śaśiprabhā    prayāti viṣvakprasṛtā nabhastalāt |na (- v - -)pratipātabo( v -  v - v - - v v - v - v - || 25),། ནམ་མཁའི་དཀྱིལ་ནས་ཟླ་འོད་ཐམས་ཅད་དུ་། ། འཕྲོས་པ་རིལ་གྱིས་འབབ་འགྱུར་མ་ཡིན་ལ་༎ ཟླ་འོད་ས་སྟེང་བབ་པས་ཁ་ཕྱེ་ན་། ། མེ་ཏོག་ཀུ་མུ་ད་ཚལ་མི་རྒྱས་མིན་།,"Zwar kommt nicht das gesamte Mondlicht, das vom Firmament aus überall hindringt, (dafür) zur Verwendung; dennoch gibt es kein Feld von Kumuda-Lotusblumen, das nicht blüht, wenn (die Blüten) geöffnet werden durch den Herabfall des Mondlichtes auf die Erde."
ba72253c83e74243a4df91a128884e56,(tathā) ca nāmeya( v - v )saṃpado    munīndravarṇārnavapāram asti te |( v - v - - v v - v - v - )    jano na neṣṭena (phale)na yujyate || 26,། དེ་བཞིན་ཡོན་ཏན་དཔག་མེད་ཆུ་ལྡན་པ་། ། རྒྱལ་བའི་བསྔགས་པ་རྒྱ་མཚོ་མཐའ་མེད་ལ་༎ དེ་ཡི་ཕྱོགས་གཅིག་བརྗོད་པས་དད་ལྡན་པའི་། ། སྐྱེ་བོའང་འདོད་པའི་འབྲས་བུར་མི་ལྡན་མིན་།,"Ebenso gibt es kein anderes Ufer des Ozeans der Lobpreisungen auf den Fürsten unter den Schweigern, dessen Wasser deine unermesslichen Qualitäten sind; wenn er nur einen Teil dessen aufzählt und Vertrauen besitzt, bleibt der Mensch nicht ohne die gewünschte Frucht."
8bf73625187e46c5a09b973487ba0cfc,(-)caḥ (s)āphalyaṃ janm(a - - )pasāraṃ    mārgo nirdvandvaḥ svarbh( v - - v - - |)śraddhādīnāṃ (- - v - - v - -    - - - )ś cāto buddhavarṇānuvādaḥ || 27,། སངས་རྒྱས་བསྔགས་པ་བརྗོད་ཚིག་འབྲས་བུ་ཡོད་། ། སྐྱེ་བའི་ཟོང་བྲིན་བདེར་འགྱུར་གེགས་མེད་ལམ་༎ ཚངས་པའི་ཐེག་འགྱུར་དད་སོགས་ཡོན་ཏན་གྱི་། ། རྩ་བའི་སེར་རྨེ་དེ་ལས་སོགས་པ་ཡོད་།,"Fruchtbarkeit der Rede, kostbare Essenz der Geburt, hindernisfreier und glücksbringender Weg, reines Fahrzeug, hartnäckiges Festhalten (?) an der Grundlage der Qualitäten wie Vertrauen usw., angehäuft ist deswegen das Nachsprechen des Preises des Buddha."
9879372d46cd401fbebf5c81e0200b11,buddhastotragranthanavyāpṛtānāṃ    bhaktiprahveṣv indriyeṣu dravatsu |ekaikasmiṃ yaḥ kṣaṇe dharmavego    nāsarvajñas taṃ pramātuṃ samarthaḥ || 28,། དབང་པོ་རབ་ཏུ་དད་པར་གཞོལ་གྱུར་ཅིང་། ། སངས་རྒྱས་བསྟོད་པའི་གཞུང་ལ་བརྩོན་པ་རྣམས་༎ སྐད་ཅིག་རེ་རེར་ཆོས་རྒྱུན་འབྱུང་བ་གང་། ། ཀུན་མཁྱེན་མིན་པས་ཅུང་ཟད་གཟུང་མི་ནུས་།,"Zu ermessen, welche Erregung durch den Dharma in jedem einzelnen Augenblick bei denen entsteht, die mit dem Abfassen eines Buddhalobpreises beschäftigt sind, während (ihre) aus Hingabe vorgeneigten Sinne dahineilen, ist niemand fähig, der nicht allwissend ist."
a441a8ddce444f70b655e771fcfef8f3,satyāṃ śaktau cañcalāyāṃ pravṛttau    saṃpadyogasyāsya cātyadbhutatvāt |yeṣām asyāṃ nābhiyogaḥ kriyāyāṃ    kā nāmānyā vañcanātaḥ paraṃ syāt || 29,། མཐུ་བདོག་མི་རྟག་པར་ཡང་ཞུགས་གྱུར་ལ་། ། དལ་འབྱོར་འདི་ཡང་ཤིན་ཏུ་དཀའ་བ་ལས་༎ གང་དག་ལས་འདི་ལ་ནི་མི་བརྩོན་པ་། ། དེ་ལས་བསླུས་པར་གྱུར་པ་གཞན་ཅི་ཡོད་།,"Wenn die Fähigkeiten vorhanden und das Geschick unbeständig ist, und weil diese günstige Konstellation außerordentlich wunderbar ist, welche andere Selbsttäuschung könnte es denn da noch geben für diejenigen, die nicht ihre Anstrengung auf jene Aufgabe richten?"
671dbe1ea8c74682bb563c871532442e,varṇārhavarṇe buddhastotre aśakyastavo nāma prathamaḥ paricchedaḥ 1 ||,། སངས་རྒྱས་བཅོམ་ལྡན་འདས་ལ་བསྟོད་པ་བསྔགས་པར་འོས་པ་བསྔགས་པ་ལས་བསྟོད་པར་མི་ནུས་པར་བསྟོད་པ་ཞེས་བྱ་བ་སྟེ་ལེའུ་དང་པོའོ་།,Preis des Unmöglichen
4ddf94b7ce90462a9f3674e0b8cfdc03,yathaivāvekṣitas te ’haṃ    tvadbhaktipravaṇendriyaḥ |tiṣṭhatā karuṇārdreṇa    buddha bauddhena cakṣuṣā || 1,། བཅོམ་ལྡན་ཁྱོད་ནི་ཞལ་བཞུགས་ཚེ་། ། བདག་ནི་དད་དབང་གཞོལ་གྱུར་པ་༎ གང་སླད་ཐུགས་རྗེས་བརླན་པ་ཡི་། ། སངས་རྒྱས་སྤྱན་གྱིས་གཟིགས་མཛད་པ་།,"Genau wie ich von dir betrachtet werde als einer, dessen Sinne auf die Hingabe an dich gerichtet sind, mit dem (auf mir) ruhenden mitleidsfeuchten Buddha-Auge, Buddha,"
9e29dab8142d43aca70dc57c58c3fcd2,tām evātmagatāṃ te ’ham    āmukhībhāvayan dayām |sākṣād iva karomy eṣa    namo’rhāya namo ’stu te || 2,། ཁྱོད་ཀྱི་ཐུགས་རྗེ་དེ་ཉིད་ནི་། ། ཡིད་ལ་མཆིས་པ་མངོན་བགྱིས་ནས་༎ ཕྱག་བགྱིར་འོས་པ་ཁྱོད་ལ་བདག་། ། མངོན་སུམ་བཞིན་དུ་ཕྱག་འཚལ་ལོ་།,"gerade dieses dein auf mich gerichtetes Mitleid mir vergegenwärtigend, stelle ich es mir gleichsam körperlich vor; Verehrung sei dir, dem Verehrungswürdigen!"
78cf85176714491c8d060ae9f7f5addb,asarvavit sarvavidaṃ    kaḥ kathaṃ tvāvabhotsyate |svayaṃviditamāhātmyavistarā(ya namo ’stu te) || 3,། ཀུན་མཁྱེན་མ་ལགས་གང་གིས་ཀྱང་། ། ཀུན་མཁྱེན་ཁྱོད་ཀོ་ཇི་ལྟར་རྟོགས་༎ བདག་ཉིད་ཆེ་རྒྱས་བདག་ཉིད་ཀྱིས་། ། མཁྱེན་པ་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ་།,"Wie könnte einer, der nicht allwissend ist, dich, den Allwissenden, begreifen? Dem, der (nur) selbst das ganze Ausmaß seiner Wesensgröße kennt, Verehrung sei dir!"
9ad7eabdb6f6470eabaa01b00641db9e,ayam evaṃvidhaś cāsīty    agatir mādṛśa(sya) sā |yaś cāsi yādṛś(a)ś cāsi    tādṛśāya namo ’stu te || 4,། འདི་ལགས་འདི་འདྲའོ་ཞེས་བགྱིར་ཁྱོད་། ། བདག་འདྲ་བ་ཡི་ཡུལ་མ་ལགས་༎ གང་ལགས་གང་འདྲའང་མི་སྔོ་སྟེ་། ། ཁྱོད་འདྲ་བ་ལ་ཕྱག་འཚལ་ལོ་།,"„Du bist dieser und von solcher Art“, dies ist kein Zugang für meinesgleichen; wer du auch bist und wie beschaffen du auch bist, dir, dem so Beschaffenen, sei Verehrung!"
388b9b839d8a40eb922754f08d20a44c,yādṛś(x x) svayaṃ nātha    yādṛśās tvādṛśā ji(nāḥ |x x x x v - - x    tādṛśāya namo ’stu) te || 5,། མགོན་པོ་ཁྱོད་ནི་ཉིད་དང་འདྲ་། ། རྒྱལ་རྣམས་ཅི་འདྲ་ཁྱོད་དང་འདྲ་༎ གང་᾽དྲ་གཞན་འགའང་མ་མཆིས་པ་། ། དེ་འདྲ་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ་།,"Wie beschaffen du selbst bist, Beschützer, wie beschaffen die dir gleichen Sieger sind, wie beschaffen kein anderer ist, dir, dem so Beschaffenen, sei Verehrung!"
491d5bd833544007be4deaa0f7ba3d51,yathā vetsy ātmanātmānaṃ    yath(ā tv)ā tvādṛśā vi(duḥ |yathā x x v - - x    tādṛśāya namo) ’stu te || 6,། ཇི་ལྟར་ཁྱོད་ནི་ཉིད་ཀྱིས་མཁྱེན་། ། ཇི་ལྟར་ཁྱོད་ནི་ཁྱོད་འདྲས་མཁྱེན་༎ ཇི་ལྟར་ཁྱོད་གཞན་མ་འཚལ་བ་། ། དེ་འདྲ་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ་།,"Wie du dich selbst durch dich selbst kennst, wie dich die, die dir gleich sind, kennen, wie dich andere nicht kennen, dir, dem so Beschaffenen, sei Verehrung!"
23039c8f477e4aecbd4c4e6ef24d7036,(ya)thā te svayam evātmā    guṇair daśabalādibhiḥ |āviṣkṛtā karuṇayā    tādṛśāya namo ’stu te || 7,། ཇི་ལྟར་ཁྱོད་ནི་བདག་ཉིད་ཀྱིས་། ། ཐུགས་རྗེས་སྟོབས་བཅུ་ལ་སོགས་ཀྱི་༎ ཡོན་ཏན་རྣམས་ཀྱིས་བསྒྲགས་མཛད་པ་། ། དེ་འདྲ་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ་།,"Wie du selbst dein Selbst durch Qualitäten wie die zehn Kräfte usw. aus Mitleid offenbar gemacht hast, dir, dem so Beschaffenen, sei Verehrung!"
bb0bafa6a7004cc586ba9e5d233402bb,ata evābhinirhṛtya    tvadguṇākarasāratām |yathāśakti kariṣyāma    ita ūrdhvaṃ namo ’stu te || 8,། དེང་ནས་བཟུང་ནས་ཁྱོད་ཀྱི་ནི་། ། ཡོན་ཏན་འབྱུང་གནས་སྙིང་པོ་དག་༎ དེ་ཉིད་ལས་ནི་མངོན་བཏུས་ནས་། ། ཅི་ནུས་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ་།,"Nachdem ich genau von daher die Tatsache abgeleitet habe, dass in der Schatzmine deiner Qualitäten Essenz vorhanden ist, werde ich nach meinem Vermögen handeln: von jetzt an sei dir Verehrung!"
24f36bb1603b469082e396d191d28f70,namo ’rhate namas te ’stu    namas te ’stu namo’rhate |namo namo namas te ’stu    namas te ’stu namo ’rha te || 9,། དགྲ་བཅོམ་ཁྱོད་ལ་ཕྱག་འཚལ་འདུད་། ། མཆོད་འོས་ཁྱོད་ལ་ཕྱག་འཚལ་འདུད་༎ རིགས་པ་ཁྱོད་ལ་ཕྱག་འཚལ་འདུད་། ། ཁྱོད་ལ་འདུད་ཅིང་ཕྱག་འཚལ་ལོ་།,"Verehrung dem Arhat, Verehrung sei dir, Verehrung sei dir, dem Verehrungswürdigen, Verehrung, Verehrung, Verehrung sei dir, Verehrung sei dir, Verehrung dir, oh Würdiger!"
