id,P001821,P001822,P001823,P001824
8bfe6347e6c74de28fefa77de85a6de3,"iha ca dharmāvasthoktānāṃ nairyāṇikānāṃ dharmānāṃ nairyāṇikaḥ svabhāvaḥ, anairyāṇikānām anairyāṇikaḥ, bodhyaṅgikānāṃ bodhyaṅgikaḥ, abodhyaṅgikānām abodhyaṅgikaḥ, bodhipakṣikāṇāṃ bodhipakṣikaḥ, abodhipakṣikāṇām bodhipakṣikaḥ |  evam api śeṣāṇām | tad yasmād evam anekaprakāro dharmāṇāṃ svabhāvo dṛṣṭas tasmād yadyuktaṃ niḥsvabhāvāḥ sarvabhāvā niḥsvabhāvatvāc chūnyā iti tad na |",此偈明何義 如說出法出法自體 如是不出法不淨法自體 覺分覺分自體 菩提分菩提分自體 非菩提分非菩提分自體  如是餘法皆亦如是 若如是見彼無量種諸法自體 而如是說一切諸法皆無自體 以無自體名為空者 義不相應,འདི་ལ་ངེས་པར་འབྱིན་པའི་ཆོས་ཀྱི་གནས་སྐབས་གསུངས་པ་རྣམས་ལ་ངེས་པར་འབྱིན་པའི་རང་བཞིན་དང་། ངེས་པར་འབྱིན་པ་མ་ཡིན་པ་རྣམས་ལ་ངེས་པར་འབྱིན་པ་མ་ཡིན་པའི་རང་བཞིན་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་དང་ལྡན་པ་རྣམས་ལ་བྱང་ཆུབ་ཀྱི་ཡན་ལག་དང་ལྡན་པ་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་དང་མི་ལྡན་པ་རྣམས་ལ་བྱང་ཆུབ་ཀྱི་ཡན་ལག་དང་མི་ལྡན་པ་དང་། བྱང་ཆུབ་ཀྱི་ཕྱོགས་དང་ལྡན་པ་རྣམས་ལ་བྱང་ཆུབ་ཀྱི་ཕྱོགས་དང་ལྡན་པ་དང་། བྱང་ཆུབ་ཀྱི་ཕྱོགས་དང་མི་ལྡན་པ་རྣམས་ལ་བྱང་ཆུབ་ཀྱི་ཕྱོགས་དང་མི་ལྡན་པ་དང ལྷག་མ་རྣམས་ལ་ཡང་དེ་བཞིན་ཏེ་། དེའི་ཕྱིར་དེ་ལྟར་རྣམ་པ་དུ་མའི་ཆོས་རྣམས་ཀྱི་རང་བཞིན་མཐོང་བ་དེའི་ཕྱིར་དངོས་པོ་ཐམས་ཅད་ནི་རང་བཞིན་མེད་པ་སྟེ་། དེ་བས་ན་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎,"  Thus, since the intrinsic nature of things is in this way seen to be of different kinds, your statement that all things are devoid of an intrinsic nature and that being devoid of an intrinsic nature they are void, is not valid. Furthermore:"
aa3c84a9c743443ead1e5154b8c019b9,kiṃ cānyat | yadi ca na bhavet svabhāvo dharmāṇāṃ niḥsvabhāva ity eva |nāmāpi bhaven naivaṃ nāma hi nirvastukaṃ nāsti ||9||,又復有義 偈言諸法若無體 無體不得名有自體有名 唯名云何名,འདི་ལྟར་གཞན་ཡང་།གལ་ཏེ་ཆོས་ཀྱི་རང་བཞིན་མེད་༎ རང་བཞིན་མེད་ཅེས་བྱ་བའི་མིང་༎ མིང་ཡང་དེ་བཞིན་མེད་འགྱུར་ཉིད་༎ གཞི་མེད་མིང་ནི་མེད་ཕྱིར་རོ་།,"If the things had no intrinsic nature, then even the name ‘absence of intrinsic nature’ would not exist; for there is no name without an object to be named."
9dfef97e4b3e41c9b92e641b1f6f4044,yadi sarvadharmāṇāṃ svabhāvo na bhavet tatrāpi niḥsvabhāvo bhavet | tatra niḥsvabhāva ity evaṃ nāmāpi na bhavet |  kasmāt | nāma hi nirvastukaṃ kiṃcid api nāsti | tasmān nāmasadbhāvāt svabhāvo bhāvānām asti svabhāvasadbhāvāc cāśūnyāḥ sarvabhāvāḥ |  tasmad yad uktaṃ niḥsvabhāvāḥ sarvabhāvā niḥsvabhāvatvāc chūnyā iti tad na |,此偈明何義 若一切法皆無自體說無自體 言語亦無  何以故 有物有名 無物無名 以一切法皆有名故 當知諸法皆有自體 法有自體故不得言一切法空  如是若說一切法空無自體者 義不相應,གལ་ཏེ་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་མེད་པ་ཡིན་ན་དེ་ལ་ཡང་རང་བཞིན་མེད་དོ་ཞེས་བྱ་བའི་མིང་ཡང་དེ་བཞིན་དུ་མེད་པར་འགྱུར་རོ་༎ ཅིའི་ཕྱིར་ཞེ་ན་། གཞི་མེད་པའི་མིང་ནི་འགའ་ཡང་མེད་པའི་ཕྱིར་རོ་༎ དེ་བས་ན་མི་སྲིད་པའི་ཕྱིར་དངོས་པོ་རྣམས་ཀྱི་རང་བཞིན་ཡོད་དོ་༎ རང་བཞིན་ཡོད་པའི་ཕྱིར་དངོས་པོ་ཐམས་ཅད་སྟོང་པ་མ་ཡིན་ནོ་༎ དེ་བས་ན་ཆོས་ཐམས་ཅད་རང་བཞིན་མེད་པ་སྟེ་། རང་བཞིན་མེད་པ་ཉིད་ཡིན་པའི་ཕྱིར་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་རིགས་པ་མ་ཡིན་ནོ་༎,"If all things were devoid of an intrinsic nature, there would, nevertheless, be an absence of intrinsic nature. But then, even the name ‘absence of intrinsic nature’ would not exist.  - Why? - Because there is no name whatsoever without an object to be named.Thus, since the name exists, there is an intrinsic nature of the things; and since they have an intrinsic nature, all things are non-void.  Your statement, therefore, that all things are devoid of an intrinsic nature and that, being devoid of an intrinsic nature, they are void, is not valid."
2894283fa71d4b76bf748fd4c4f717fb,kiṃ cānyat | atha vidyate svabhāvaḥ sa ca dharmāṇāṃ na vidyate tasmāt |dharmair vinā svabhāvaḥ sa yasya tadyuktam upadeṣṭum ||10||,偈言若離法有名 於彼法中無說離法有名 彼人則可難,། འོན་ཏེ་འདི་ལྟར་རང་བཞིན་ཡོད་༎ དེ་ནི་ཆོས་ལ་མེད་ཅེ་ན་༎ ཆོས་རྣམས་མེད་པའི་རང་བཞིན་ཏེ་༎ གང་གི་ཡིན་པ་དེ་བསྟན་རིགས་།,"Moreover: Now you may say: There is an intrinsic nature, but that does not belong to the things. There is, then, an intrinsic nature without the things, and you should explain to what it belongs."
46ba733531fe4bfda356010afa7a0a67,"atha manyase mā bhūd avastukaṃ nāmeti kṛtvāsti svabhāvaḥ, sa punar dharmāṇāṃ na saṃbhavati, evaṃ dharmaśūnyatāniḥsvabhāvatvād dharmāṇāṃ siddhā bhaviṣyati, na ca nirvastukaṃ nāmeti, atra vayaṃ brūmaḥ |  evaṃ yasyedānīṃ sa svabhāvo dharmavinirmuktasyārthasya sa yuktam upadeṣṭum arthaḥ | sa ca nopadiṣṭaḥ |  tasmād yā kalpanāsti svabhāvo na sa punar dharmāṇām iti sā hīnā |",此偈明何義 若汝意謂 有法有名離法有名 如是一切諸法皆空無自體成 非物無名有物有名 此我今說  若如是者 有何等人 說離法體別有名字 若別有名 別有法者 則不得示彼不可示  如是汝心分別別有諸法別有名者 是義不然,འོན་ཏེ་གཞི་མེད་པའི་མིང་དུ་གྱུར་ན་མི་རུང་ངོ་སྙམ་ནས་རང་བཞིན་ནི་ཡོད་ལ་། དེ་ཡང་ཆོས་ཐམས་ཅད་ལ་ནི་མི་སྲིད་དོ་༎ དེ་ལྟར་ན་ཆོས་རྣམས་རང་བཞིན་མེད་པའི་ཕྱིར་ཆོས་ནི་སྟོང་པར་འགྱུར་ལ་། མིང་གཞི་མེད་པར་ཡང་མ་ཡིན་ནོ་སྙམ་དུ་སེམས་ན་། འདིར་སྨྲ་བར་བྱ་སྟེ་། དེ་ལྟ་ཡིན་ན་རང་བཞིན་དེ་ཆོས་ལ་གཏོགས་པའི་དོན་གང་ཡིན་པའི་དོན་དེ་བསྟན་པར་རིགས་སོ་༎ དེ་ཡང་མ་བསྟན་པས དེའི་ཕྱིར་རང་བཞིན་ནི་ཡོད་ལ་། དེ་ཡང་ཆོས་རྣམས་ནི་མེད་དོ་ཅེས་རྟོག་པ་གང་ཡིན་པ་དེ་ཉམས་སོ་༎,"Now you may fancy: Let there be no name without an object; there is an intrinsic nature, but that does not belong to the things; thus, the voidness of the things because of their being devoid of an intrinsic nature will be established, and the name will not be without an object to be named .- To this we reply:  You should explain that object, apart from the things, to which now belongs thus that intrinsic nature. You have, however, not explained that.  Hence your assumption: ‘there is an intrinsic nature but it does not belong to the things’, is ruled out."
e179c0f9ebab4780a1f3e142db7f0269,kiṃ cānyat | sata eva pratiṣedho nāsti ghaṭo geha ity ayaṃ yasmāt |dṛṣṭaḥ pratiṣedho ’yaṃ sataḥ svabhāvasya te tasmāt ||11||,又復有義 偈言法若有自體 可得遮諸法諸法若無體 竟為何所遮如有瓶有？ 可得遮瓶？見有物則遮 見無物不遮,འདི་ལྟར་གཞན་ཡང་།གང་ཕྱིར་ཁྱིམ་ན་བུམ་པ་དེ་༎ མེད་ཅེས་ཡོད་པ་ཉིད་ལ་འགོག་༎ མཐོང་སྟེ་དེ་ཕྱིར་ཁྱོད་ཀྱིས་འདི་༎ ཡོད་པའི་རང་བཞིན་འགོག་པ་ཡིན་།,"Furthermore: Since the negation ’There is no pot in the house’ is seen to be only of an existent, this negation of yours is that of an existent intrinsic nature."
1662ffd17e3b47f38e472348558da910,iha ca sato ’rthasya pratiṣedhaḥ kriyate nāsataḥ | tadyathā nāstighaṭo geha iti sato ghaṭasya pratiṣedhaḥ kriyate nāsataḥ |  evam eva nāsti svabhāvo dharmāṇāṃ iti sataḥ svabhāvasya pratiṣedhaḥ prāpnoti nāsataḥ |  tatra yad uktaṃ niḥsvabhāvāḥ sarvabhāvā iti tad na | pratisedhasaṃbhāvād eva sarvabhāvasvabhāvo ’pratiṣiddhaḥ |,此偈明何義 有物得遮無物不遮 如無瓶？則不須遮 有瓶得遮無瓶不遮  如是如是法無自體則不須遮 法有自體可得有遮 無云何處  若一切法皆無自體而便遮言 一切諸法無自體者 義不相應 汝何所遮 若有遮體 能遮一切諸法自體,འདི་ལ་དོན་ཡོད་པ་ལ་འགོག་པར་བྱེད་ཀྱི་། མེད་པ་ལ་ནི་མ་ཡིན་ཏེ་། དཔེར་ན་ཁྱིམ་ན་བུམ་པ་མེད་ཅེས་བྱ་བ་ལྟ་བུ་སྟེ་། བུམ་པ་ཡོད་པ་ལ་འགོག་པ་ཡིན་གྱི་། མེད་པ་ལ་ནི་མ་ཡིན་ནོ་༎ དེ་བཞིན་དུ་ཆོས་རྣམས་ཀྱི་རང་བཞིན་མེད་དོ་ཞེས་བྱ་བ་ཡང་རང་བཞིན་ཡོད་པ་ལ་འགོག་པར་༎ འགྱུར་བ་ཡིན་གྱི་། མེད་པ་ལ་ནི་མ་ཡིན་པས དེ་ལ་ཆོས་ཐམས་ཅད་ཀྱི་རང་བཞིན་མེད་དོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎ འདི་ལྟར་གཞན་ཡང་འགོག་པ་ཡོད་པ་ཉིད་ཀྱི་ཕྱིར་དངོས་པོ་ཐམས་ཅད་ཀྱི་རང་བཞིན་རབ་ཏུ་གྲུབ་པ་ཡིན་ནོ་༎,"It is only an existent object that is negated, not a non-existent one, For instance, when it is said: ‘There is no pot in the house’, it is an existent pot that is negated, not a non-existent one.  In like manner it follows that the negation ‘The things have no intrinsic nature’ is the negation of an existent intrinsic nature, not of a non-existent one.  In these circumstances, the statement that all things are devoid of an intrinsic nature is not valid. By the very fact that a negation is possible, the intrinsic nature of all things is non-negated."
bf58787aef1f42c9b66e2775127da9d2,kiṃ cānyat | atha nāsti sa svabhāvaḥ kiṃ nu pratiṣidhyate tvayānena | vacanena rte vacanāt pratiṣedhaḥ sidhyate hy asataḥ ||12||,偈言若法無自體 言語何所遮若無法得遮 無語亦成遮,། ཇི་ལྟར་རང་བཞིན་དེ་མེད་ན་༎ ཁྱོད་ཀྱི་ཚིག་དེས་ཅི་ཞིག་དགག་༎ མེད་པ་ཡིན་ན་ཚིག་མེད་པར་༎ འགོག་པར་རབ་ཏུ་གྲུབ་པ་ཡིན་།,"If that intrinsic nature does not exist, what, then, do you negate by this statement? The negation of a non-existent is established without words."
780aff340fce48ab9374cde587d5c5a8,"atha nāsty eva sa svabhāvo ’nena vacanena niḥsvabhāvāḥ sarvabhāvā iti kiṃ bhavatā pratiṣidhyate |  asato hi vacanād vinā siddhaḥ pratiṣedhaḥ, tadyathāgneḥ śaityasya, apām auṣṇyasya |",此偈明何義 若法無體語亦無體 云何遮言 一切諸法皆無自體  若如是遮 不說言語亦得成遮 若如是者火冷水堅如是等過,ཇི་སྟེ་རང་བཞིན་དེ་མེད་པ་ཉིད་ཡིན་ན་ནི་། དངོས་པོ་ཐམས་ཅད་རང་བཞིན་མེད་དོ་ཞེས་བྱ་བའི་ཚིག་འདིས་ཁྱོད་ཀྱིས་ཅི་ཞིག་འགོག་པར་བྱེད་། འདི་ལྟར་མེད་པ་ལ་ནི་ཚིག་མེད་པར་ཡང་འགོག་པར་འགྲུབ་སྟེ་། ཇི་ལྟར་མེ་ལ་གྲང་བ་ཉིད་དང་། ཆུ་ལ་ཚ་བ་ཉིད་ལྟ་བུའོ་༎,"If that intrinsic nature does not really exist, what do you negate by this statement: ‘All things are devoid of an intrinsic nature’?  The negation of a non-existent, e.g., that of the coolness of fire or of the heat of water is established without words. Furthermore:"
ebdbf81e815e4d139402dd53d3f0ad15,kiṃ cānyat | bālānām iva mithyā mṛgatṛṣṇāyāṃ yathājalagrāhaḥ |evaṃ mithyāgrāhaḥ syāt te pratiṣedhyato hy asataḥ ||13||,又復有義 偈言如愚癡之人 妄取炎為水若汝遮妄取 其事亦如是,འདི་ལྟར་གཞན་ཡང་།བྱིས་པ་རྣམས་ནི་སྨིག་རྒྱུ་ལ་༎ ཇི་ལྟར་ལོག་པར་ཆུར་འཛིན་ལྟར་༎ དེ་བཞིན་ཁྱོད་ཀྱིས་ལོག་པར་འཛིན་༎ ཡོད་པར་མིན་ལ་དགག་པར་བྱ་།,"Just as ignorant people wrongly perceive a mirage as water, and that wrong perception is removed by some person who knows, in like manner you may think that you negate a wrong perception of a non-entity."
c82b8b141a9d4f009f38867e572ce637,"syāt te buddhiḥ, yathā bālānāṃ mṛgatṛṣṇāyāṃ mithyā jalam iti grāho bhavati, nanu nirjalā sā mṛgatṛṣṇeti tatra paṇḍitajātīyena_puruṣeṇocyate tasya grāhasya vinivartanārtham,  evaṃ niḥsvabhāveṣu yaḥ svabhāve grāhaḥ sattvānāṃ tasya vyāvartanārthaṃ niḥsvabhāvāḥ sarvabhāvā ity ucyata iti, atra brūmaḥ |",此偈明何義 若汝意謂 如愚癡人取炎為水 於無水中虛妄取水 有黠慧人為迥彼心而語之言 汝妄取水  如是如是於無自體一切法中取法自體 為彼眾生妄心迥故 說一切法皆無自體 此我今說 偈言,ཁྱོད་ཀྱི་བློ་ལ་ཇི་ལྟར་བྱིས་པ་རྣམས་སྨིག་རྒྱུ་ལ་ལོག་པར་ཆུར་འཛིན་པ་ན་། དེ་སྐྱེས་བུ་མཁས་པའི་རང་བཞིན་ཅན་གྱིས་འཛིན་པ་དེ་བཟློག་པའི་ཕྱིར་དེ་ན་ཆུ་མེད་ཀྱི་། དེ་ནི་སྨིག་རྒྱུའོ་ཞེས་ཟེར་བ དེ་བཞིན་དུ་རང་བཞིན་མེད་པ་རྣམས་ལ་སེམས་ཅན་རྣམས་ཀྱི་རང་བཞིན་དུ་འཛིན་པ་གང་ཡིན་པ་དེ་བཟློག་པའི་ཕྱིར་དངོས་པོ་ཐམས་ཅད་ནི་རང་བཞིན་མེད་པའོ་ཞེས་བྱ་བའོ་སྙམ་དུ་སེམས་ན་། འདིར་སྨྲ་བར་བྱ་སྟེ་།,"When ignorant people wrongly perceive a mirage as water, a scholarly person, in order to remove that perception, says: ‘But that mirage is without water’.  Likewise, you may think that the statement ‘All things are devoid of an intrinsic nature’ is meant for removing people’s perception of an intrinsic nature in things that are devoid of an intrinsic nature. To this we reply:"
f31315f3089349a2ad24cf21a3d8cc74,nanv evaṃ saty asti grāho grāhyaṃ catad grahītā ca |pratiṣedhaḥ pratiṣedhyaṃ pratiṣeddhāceti ṣaṭkaṃ tat ||14||,取所取能取 遮所遮能遮如是六種義 皆悉是有法,། དེ་ལྟ་ན་ནི་འཛིན་པ་དང་༎ གཟུང་བ་འཛིན་པ་པོ་དེ་དང་༎ འགོག་པ་དགག་བྱ་འགོག་པ་པོ་༎ དེ་དྲུག་ཡོད་པ་མ་ཡིན་ནམ་།,"But this being so, the aggregate of the six following things exists: the perception, the object to be perceived, the perceiver of that object, the negation, the object to be negated, and the negation."
6156cd6c69bd4a6cbdb3cbfc81d78fa1,"yady evaṃ, asti tāvat sattvānāṃ grāhaḥ, asti grāhyaṃ, santi ca tad grahītāraḥ, asti pratiṣedhastasyāpi mithyāgrāhasya, asti pratiṣedhyaṃ yad idaṃ mithyāgrāho nāma, santi ca pratiṣeddhāro yuṣmad ādayo ’sya grāhasyeti siddhaṃ ṣaṭkaṃ |  tasya ṣaṭkasya prasiddhatvād yad uktaṃ śūnyāḥ sarvabhāvā iti tad na |",此偈明何義 若當如是有眾生者 有取所取有能取者 得言虛妄遮所遮等  如是六種義成 若六義成而說諸一切空者 是義不然 偈言,༦་གལ་ཏེ་དེ་ལྟ་ན་ནི་རེ་ཞིག་སེམས་ཅན་རྣམས་ཀྱི་འཛིན་པ་ཡང་ཡོད་པ་དང་། གཟུང་བ་ཡོད་པ་དང་། དེ་འཛིན་པ་པོ་ཡོད་པ་དང་། ལོག་པར་འཛིན་པ་དེ་འགོག་པ་ཡང་ཡོད་པ་དང་། དགག་པར་བྱ་བ་ལོག་པར་འཛིན་པ་དེ་ཡང་ཡོད་པ་དང་། ཁྱེད་ལ་སོགས་པ་འཛིན་པ་དེ་འགོག་པ་པོ་ཡང་ཡོད་དེ་། དྲུག་ཏུ་གྲུབ་པ་མ་ཡིན་ནམ་། དེ་དྲུག་ཏུ་གྱུར་ན་ནི་། མ་བཀག་པ་ཉིད་ཡིན་པའི་ཕྱིར་དང་དངོས་པོ་ཐམས་ཅད་ནི་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་ངོ་༎,"If this is so, then the perception of people, the object to be perceived, people who perceive it, the negation of that wrong perception, the object to be negated, viz., the wrong perception, and people like you who negate this perception - all these exist. The aggregate of the six is, therefore, established.  And that aggregate of the six being established, your statement that all things are void is not valid."
c228e064baa243ae9508932db3776c6a,atha naivāsti grāho naiva grāhyaṃ na ca grahītāraḥ |pratiṣedhaḥ pratiṣedhyaṃ pratiṣeddhāro nanu na santi ||15||,若無取所取 亦無有能取則無遮所遮 亦無有能遮,། ཇི་སྟེ་འཛིན་པ་ཡོད་མིན་ཞིང་༎ གཟུང་མེད་འཛིན་པ་པོ་མེད་ན་༎ འོ་ན་འགོག་དང་དགག་བྱ་དང་༎ འགོག་པ་པོ་ཡང་ཡོད་མིན་ཏེ་།,"You may think that there is no perception, no object to be perceived, and no perceiver. But, in that case, there is no negation, no object to be negated, and no negator."
6491d74280514f9d8a9e2d6d447f9089,"atha mā bhūd eṣa doṣa iti kṛtvā naiva grāho ’sti naiva grāhyaṃ na ca grahītāra ity evaṃ sati grāhasya yaḥ pratiṣedho niḥsvabhāvāḥ sarvabhāvā iti so ’pi nāsti, pratiṣedhyam api nāsti, pratiṣeddhāro ’pi na santi |",此偈明何義 若汝意謂無如量過 非取所取 非能取者 彼若如是虛妄取遮 一切諸法無自體者 彼遮亦無所遮亦無能遮亦無 偈言,ཅི་སྟེ་སྐྱོན་དེར་གྱུར་ན་མི་རུང་ངོ་སྙམ་ནས་འཛིན་པ་ཡང་མེད་། གཟུང་བ་ཡང་མེད་འཛིན་པ་པོ་ཡང་མེད་དོ་ཞེ་ན་། དེ་ལྟ་ན་ནི་དངོས་པོ་ཐམས་ཅད་ནི་རང་བཞིན་མེད་དོ་ཞེས་བྱ་བ་འཛིན་པ་འགོག་པ་གང་ཡིན་པ་དེ་ཡང་མེད་ལ་། དགག་པར་བྱ་བ་ཡང་མེད་། འགོག་པ་པོ་ཡང་མེད་པར་འགྱུར་ཏེ་།,"If, in order to avoid this defect, you say that there is no perception, no object to be perceived, and no perceiver, then even the negation of the perception, viz., the statement that all things are void, does not exist. The object to be negated and the negators, too, do not exist."
1402a8bff4f54d12b91161b6dd2aadee,pratiṣedhaḥ pratiṣedhyaṃ pratiṣeddhāraś ca yady uta na santi |siddhā hi sarvabhāvās teṣām eva svabhāvaś ca ||16||,若無遮所遮 亦無有能遮則一切法成 彼自體亦成,། གལ་ཏེ་འགོག་དང་དགག་བྱ་དང་༎ འགོག་པ་པོ་ཡང་ཡོད་མིན་ན་༎ དངོས་པོ་ཀུན་དང་དེ་རྣམས་ཀྱི་༎ རང་བཞིན་ཉིད་ཀྱང་གྲུབ་ཡིན་ན་།,"And if there is no negation, no object to be negated and no negator, then all things are established, as well as their intrinsic nature."
5feb8e72bb154028b16bad0f5b73a8eb,yadi ca na pratiṣedho na pratiṣedhyaṃ na pratiṣeddhāraḥ santyapratiṣiddhāḥ sarvabhāvā asti ca sarvabhāvānāṃ svabhāvaḥ |,此偈明何義 若非有遮非有所遮非有能遮 是則不遮一切諸法 則一切法皆有自體,གལ་ཏེ་འགོག་པ་ཡང་མེད་། དགག་པར་བྱ་བ་ཡང་མེད་། འགོག་པ་པོ་ཡང་མེད་ན་ནི་། དངོས་པོ་ཐམས་ཅད་ཀྱང་མ་བཀག་པར་ཡོད་ལ་། དངོས་པོ་རྣམས་ཀྱི་རང་བཞིན་ཡང་ཡོད་དོ་༎,"And if there is no negation, no object to be negated, and no negator, then all things are non-negated, and they have an intrinsic nature."
8ab3eeb587cc48bc95063ca5e41d7618,kiṃ cānyat | hetoś ca te na siddhir naiḥ svābhāvyāt kuto hi te hetuḥ |nirhetukasya siddhir na copapannāsya te ’rthasya ||17||,偈言汝因則不成 無體云何因若法無因者 云何得言成,འདི་ལྟར་གཞན་ཡང་།ཁྱོད་ལ་གཏན་ཚིགས་མ་གྲུབ་སྟེ་༎ རང་བཞིན་མེད་ཕྱིར་ཁྱོད་གཏན་ཚིགས་༎ ང་ལ་ཡང་ཞེས་བྱ་བ་ནི་ངེད་ལ་ཡང་ངོ་༎ གང་ལ་ཡོད་དེ་ཁྱོད་དོན་ཏེ་༎ གཏན་ཚིགས་མེད་ཕྱིར་གྲུབ་མི་འཐད་།,"Furthermore:Your ‘reason’ for establishing your thesis cannot be established. How can there be, indeed, a ‘reason’ for you, when everything is devoid of an intrinsic nature? And this thesis of yours which is devoid of a ‘reason’, cannot be established."
5ca084756360446d9d2a81dbdd52dcc6,niḥsvabhāvāḥ sarvabhāvā ity etasminn arthe te hetor asiddhiḥ | kiṃ kāraṇam |  niḥsvabhāvatvād dhi sarvabhāvānāṃ śūnyatvāt tato hetuḥ kutaḥ | asati hetau nirhetukasyārthasya śūnyāḥ sarvabhāvā iti kuta eva prasiddhiḥ |  tatra yad uktaṃ śūnyāḥ sarvabhāvā iti tad na |,此偈明何義 若一切法空無自體 如是義中說因不成 何以故  一切諸法空無自體 何處有因 若法無因一切法空以何因成  是故汝說一切法空無自體者 是義不然,དངོས་པོ་ཐམས་ཅད་ནི་རང་བཞིན་མེད་དོ་ཞེས་བྱ་བའི་དོན་འདི་ལ་ཁྱོད་ཀྱི་གཏན་ཚིགས་མ་གྲུབ་སྟེ་། དེ་ཅིའི་ཕྱིར་ཞེ་ན་། དངོས་པོ་ཐམས་ཅད་ནི་རང་བཞིན་མེད་པའི་ཕྱིར་སྟོང་པ་ཉིད་ཡིན་པས་དེའི་ཕྱིར་གཏན་ཚིགས་ག་ལ་ཡོད་། གཏན་ཚིགས་མེད་ན་ནི་གཏན་ཚིགས་མེད་པར་དངོས་པོ་ཐམས་ཅད་སྟོང་པའོ་ཞེས་བྱ་བའི་དོན་གང་ལ་གྲུབ་པས དེ་ལ་དངོས་པོ་ཐམས་ཅད་སྟོང་པའོ་ཞེས་སྨྲས་པ་གང་ཡིན་པ་དེ་མི་རུང་བོ་༎,"Your reason for the thesis that all things are devoid of an intrinsic nature cannot be established. - Why? –  Because all things, being devoid of an intrinsic nature, are void. How, therefore, can there be a reason? And if there is no reason, how indeed can the thesis devoid of a reason, namely that all things are void, be established?  - In these circumstances, your statement that all things are void is not valid."
a3a273e9d19848df9c4221e1f91664e3,kiṃ cānyat | yadi cāhetoḥ siddhiḥ svabhāvavinivartanasya te bhavati |svābhāvyasyāstitvaṃ mamāpi nirhetukaṃ siddham ||18||,偈言汝若無因成 諸法自體迥我亦無因成 諸法有自體,འདི་ལྟར་གཞན་ཡང་༎ ང་ལ་ཡང་ཞེས་བྱ་བ་ནི་ངེད་ལ་ཡང་ངོ་།ཁྱོད་ལ་གཏན་ཚིགས་མེད་པར་ཡང་༎ རང་བཞིན་བཟློག་པ་གྲུབ་ཡིན་ན་༎ ང་ལ་ཡང་ཞེས་བྱ་བ་ནི་ངེད་ལ་ཡང་ངོ་༎ ང་ལ་འང་གཏན་ཚིགས་མེད་པར་ནི་༎ རང་བཞིན་ཉིད་ནི་ཡོད་པར་འགྲུབ་།,"Moreover: If your negation of the intrinsic nature is established without any reason, my affirmation of the things’ being endowed with an intrinsic nature is also established without any reason."
3ef49f629c8b4bbc8e1c1975f556b5df,atha manyase nirhetukī siddhir niḥsvabhāvatvasya bhāvānām iti yathā tava svabhāvavinivartanaṃ nirhetukaṃ siddhaṃ tathā mamāpi svabhāvasadbhāvo nirhetukaḥ siddhaḥ |,此偈明何義 若汝意謂 我無因成法無自體 如汝無因自體迥成 我自體法亦無因成 偈言,ཅི་སྟེ་དེ་ལ་གཏན་ཚིགས་མེད་པར་ཡང་དངོས་པོ་རྣམས་ཀྱི་རང་བཞིན་མེད་པར་འགྲུབ་པོ་སྙམ་དུ་སེམས་ན་། ཇི་ལྟར་ཁྱོད་ལ་གཏན་ཚིགས་མེད་པར་རང་བཞིན་བཟློག་པ་གྲུབ་པ་དེ་བཞིན་དུ་། ང་ལ་ཡང་གཏན་ཚིགས་མེད་པར་དངོས་པོའི་རང་བཞིན་ཡོད་པར་འགྲུབ་བོ་༎ ང་ལ་ཡང་ཞེས་བྱ་བ་ནི་ངེད་ལ་ཡང་ངོ་།,
bf74ccc3400f4b8292b1f5febe785aed,atha hetor astitvaṃ bhāvāsvābhāvyam ity anupapannam |lokeṣu niḥsvabhāvo na hi kaścana vidyate bhāvaḥ ||19||,若有因無體 是義不相應世間無體法 則不得言有,། གལ་ཏེ་གཏན་ཚིགས་ཡོད་ན་དངོས་༎ རང་བཞིན་མེད་ཅེས་བྱ་མི་འཐད་༎ འཇིག་རྟེན་ན་ནི་རང་བཞིན་མེད་༎ དངོས་པོ་འགའ་ཡང་ཡོད་མིན་ནོ་༎,"If you think that the fact that the things are devoid of an intrinsic nature is the existence of the reason, we answer: that argument is not valid.- Why? - Because there is nothing in the world that is existent, while being devoid of an intrinsic nature."
