id,P001177,P001178
8faf28228c0e4addacaf07f82354e006,དེ་ནས་དེ་འདི་སྙམ་དུ་བདག་གི་ཕྱག་དུར་ཁྲོད་ཀྱི་གོས་འདྲལ་བ་དེ་སུ་ཡིན་པ་སོང་སྟེ་བལྟའོ་སྙམ་བསམས་ནས་དེ་ཕྱག་དར་ཁྱོད་ཀྱིས་དཀྲིས་ཏེ་འདུག་པ་དང་། ཝ་མོ་དེ་ཡང་འོངས་ནས་དགེ་སློང་དེ་སྟེང་དུ་ཞོན་པ་དང་། དེས་ཕྱག་དར་ཁྲོད་ཀྱི་གོས ༼༦༽ ཀྱིས་ཝ་དེ་དཀྲིས་ཏེ་འདི་སྙམ་དུ་ཝ་འདི་ཕོའམ་མོ་ཡིན་པ་བལྟའོ་ཞེས་བསམས་ནས་དེས་དེའི་མོ་མཚན་མཐོང་ངོ་༎ དེས་མཐོང་ནས་འདོད་པའི་ཆོས་སྟེས་ཏེ་། དེས་དེ་ཉིད་ཀྱི་ནད་གཞུག་གོ་སྙམ་དུ་བསམས་ནས་རྨ་ཁར་བཙུགས་པ་དང་། མོས་སླར་ལོག་སྟེ་སོས་བཏག ༼༧༽ ནས་དགེ་སློང་དེ་སྐྲག་པར་གྱུར་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགེ་སློང་སྐྲག་པ་ལ་ཕས་ཕམ་པའི་ཉེས་པ་མེད་དེ་། ཉེས་པ་སྦོམ་པོར་འགྱུར་རོ་༎ དགེ་སློང་གཅིག་པུ་ནགས་སྟུག་པོ་ན་གནས་པ་དང་། དེ,. . .
b5f28b569cda4d19be45edd3a4f0e2a2,དེ་ནས་མིའམ་ཅི་མོས་ཁྲིད་ནས་དེ་བྲག་ཕུག་ཏུ་བཅུག་སྟེ་། ༼༢༩༥བ༡༽ དེས་ཅི་ནས་ཀྱང་འདུ་ཤེས་གྱུར་བ་དེ་ལྟར་བྱས་སོ་༎ དེས་དེ་འདུ་ཤེས་བསྒྱུར་ཏེ་སྤྱོད་ཡུལ་གྱི་ཕྱིར་སོང་བ་དང་། དགེ་སློང་དེ་འདུ་ཤེས་ཐོབ་ནས་དེ་གནས,. .
1a5e1dc1cff94e8686f82b98b448c3b2,དེ་ནས་ལངས་ཏེ་བྲོས་སོ་༎ དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཉེས ༼༢༽ པ་མེད་དེ་། ཕྱིན་ཆད་དགེ་སློང་གིས་གང་དུ་འདི་ལྟ་བུར་འཇིགས་པར་འགྱུར་བའི་དགོན་མ་གནས་ཤིག་། དགེ་སློང་སྒྲེན་མོར་ཀླུང་རྒལ་བ་ལས་དེའི་པོ་མཚན་ཉས་བཟུང་བ་དང་། དེས་ཀྱང་ལུས་བཏུད་དེ་ཁུ་བ་ཕྱུས་ནས་དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་པ་ང་། ༼༣༽ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཉེས་པ་མེད་དེ་། ཕྱིད་ཆད་འདི་ལྟ་བུར་འཇིགས་པར་འགྱུར་བའི་ཀླུང་གང་ཡིན་པ་ལ་སྒྲེན་མོར་མ་རྒལ་ཅིག་། བུད་མེད་ཅིག་སྒྲེན་མོར་ཤིང་ཐགས་ཀྱི་ནང་ན་ཁུ་ལེ་ལྟ་བུས་ཆུ་ཆུ་ཞིང་འདུག་པ་ལ་དགེ་སློང་ཞིག་གིས་ཤིང་ཐགས་ཀྱི ༼༤༽ བསེབ་ནས་དེའི་མོ་མཚན་མཐོང་ངོ་༎ དེས་མཐོང་ནས་ཆགས་པ་དང་། དེའི་མོ་མཚན་ལ་དེའི་ཕོ་མཚན་གྱིས་རེག་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཕས་ཕམ་པའི་ཉེས་པ་མེད་དེ་། ཕས་ཕམ་པའི་ཉེས་པ་མེད་དེ་། ཉེས་པ་སྦོམ་པོར་འགྱུར་རོ་༎ བཅོམ་ལྡན་འདས་མཉན་ཡོད་པའི་ཛི་ཏའི ༼༥༽ ཚལ་མགོན་མེད་ཟས་སྦྱིན་གྱི་ཀུན་དགའ་ར་བ་ན་བཞུགས་སོ་༎ དགེ་སློང་དག་གིས་བྱ་བ་བྱས་ནས་འཆག་ཅིང་ཉིན་པར་སྤྱོད་པའི་གནས་སུ་སོང་སྟེ་། དེས་དེར་སྟན་བཏིང་ནས་སྐྱིལ་མོ་ཀྲུང་བཅས་ཏེ་འདུག་པ་དང་། ཚ་བའི་དུས་ལ་བབ་པས་དེས་དེར་འཕྲེས་ཏེ་ཉལ་བ་བདག་གཉིད ༼༦༽ ཀྱིས་ལོག་གོ་༎ དེ་ཉལ་བ་ན་ཤམ་ཐབས་སྙིལ་ནས་ཕོ་མཚན་ལས་སུ་རུང་བར་གྱུར་ཏེ་། བུད་མེད་ཤིང་ཐུན་མ་ཞིག་ཤིང་ཚོལ་ཞིང་གནས་དེར་འོངས་པ་དང་། དགེ་སློང་དེ་མི་སྡུག་པར་ཉལ་བ་མཐོང་ངོ་༎ དེས་མཐོང་ནས་ཤིན་དུ་ཆགས་ཏེ་དེས་དགེ་སློང་དེ་ལ་ཉལ་པོ་བྱས་སོ་༎ ཉལ་པ་བྱས ༼༧༽ ནས་དེ་སོང་བ་དང་། དགེ་སློང་དེ་ཡང་སད་ནས་དེས་འཕགས་པ་བདག་གི་ཁྱིམ་འདི་ཞེས་བགྱི་བ་ན་མཆིས་ཀྱིས་དེ་སྟེ་ཡང་བཞེད་ན་དེར་སྤྱོན་ཅིག་ཅེས་སྨྲས་པ་དང་། དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགེ་སློང་ཅི་ཁྱོད་ཀྱིས་ཤེས་སམ་། གསོལ་པས ༼༢༩༦ཨ༡༽ འཚལ་ཏོ་༎ མི་ཤེས་ན་ཉེས་པ་མེད་དོ་༎ བླ་གབ་མེད་པར་གཅིག་པུ་འཕྲེས་ཏེ་མ་འདུག་ཤིག་། འདུག་ན་ཉེས་བྱས་སུ་འགྱུར་རོ་༎ ༎,. . . . . . . . . .
f86ce02042de46c79f2297b77a0a261a,མདོར་ན་།ས་ཀེ་མ་ཡི་རྩྭ་རྔ་དང་༎ཙམ་པ་ཡ་ཡི་རྒྱུ་ལྔ་དང་༎རྒྱལ་པོའི་ཁབ་ན་སྨན་དཔྱད་དང་༎༼༢༽ བྷ་རུ་ཀད་ཙའི་སྨད་འཚོང་མའོ་༎,.
47b05cb170ac4902affc3450b8431d81,བཅོམ་ལྡན་འདས་ཀེ་ཏའི་ཤིང་པ་ལ་ཤའི་ནགས་ན་བཞུགས་སོ་༎,.
76047a476eed4000b2b1606feb14085a,དེ་ནས་དགེ་སློང་གཞན་ཞིག་ལ་རྩྭ་ང་མ་ཞིག་གིས་རྒྱས་པར་ནི་ཇི་ལྟར་ཤིང་ཐུན་མ་བཞིན་ནོ་༎ གྲོང་ཁྱེར་ཙམ་པར་ནད་གཡན་པས་བཏབ་པ་དང་རྒྱུ་ལྔ་དང་རྐྱེན་ལྔས་ཕོ ༼༣༽ མཚན་ལས་སུ་རུང་བ་ར་འགྱུར་ཏེ་། རྣམ་པར་འབྱེད་པ་ལས་ཇི་སྐད་འབྱུང་པ་བཞིན་ནོ་༎ བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་བཞུགས་སོ་༎ དགེ་སློང་ཞིག་པོ་མཚན་ནད་ཀྱིས་གཟིར་བ་དང་། འཚོ་བྱེད་ཀྱི་ཕོ་མཚན་ཡང་ནད་ཀྱིས་གཟིར་བར་གྱུར་པ་ན་དེས་བུད་མེད་ཀྱི་ཁར ༼༤༽ བཅུག་པ་དང,. . . .
b134b69f81a74c07ae14a27cebc41c4f,དེ་ནས་དེ་ལས་ཐར་ཏོ་ཞེས་དེས་ཐོས་ནས་། དེས་འདི་སྙམ་དུ་བཅོམ་ལྡན་འདས་ཀྱིས་ནད་པའི་སྨན་དཔྱད་དུ་གནང་གིས་བུད་མེད་ཀྱི་ཁར་གཞུག་གོ་སྙམ་དུ་བསམས་ཏེ་། དེས་བུད་མེད་ཀྱི་ཁར་བཅུག་ནས་ནད་དེ་ལས་ཐར་བ་དང་དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་པ་ནས་། བཅོམ་ལྡན ༼༥༽ འདས་ཀྱིས་བཀའ་སྩལ་པ་། བཅུག་མ་ཐག་ཏུ་ཕས་ཕམ་པར་འགྱུར་རོ་༎ ཡུལ་བྷ་རུ་ཀད་ཙའི་སྨད་འཚོང་ཞིག་གི་ཁྱིམ་དུ་རྐུན་པོ་གཅིག་ཅིག་གནས་ཏེ་། དེ,. .
edc22a9888034b5e89dd170773d45cb5,དེ་ནས་བྱུང་ཞིང་མི་དེ་དག་ལ་གནོད་པ་བྱེད་པ་དང་། དེ་དག་གིས་རྒྱལ་པོ་ལ་གསོལ་ནས་རྒྱལ་པོས་སྨད་འཚོང་མ་བོས་ནས ༼༦༽ ཅི་ཁྱོད་ཀྱི་ཁྱིམ་ན་རྐུན་པོ་གནས་སམ་ཞེས་དྲིས་པ་དང་། ལྷ་སུ་ཡང་མ་མཆིས་སོ་༎ དེ་སྟེ་བཙལ་ཏེ་རྙེད་ན་ནི་ཁྱོད་ཀྱིས་བཅབས་ཏེ་སྦས་པས་ཆད་པས་གཅད་དོ་༎ མི་དེ་དག་གིས་རྐུན་པོ་དེ་བཟུང་སྟེ་ཁྲིད་ནས་རྒྱལ་པོ་ལ་གསོལ་པ་དང་། རྒྱལ་པོས་བཀའ་སྩལ་པ་། ཁྱོད་སོང་ལ་སྨད ༼༧༽ འཚོང་མ་འདི་རྐང་བའི་མཁྲིག་མནས་འབྲིང་པས་ཐོགས་ལ་ལྟག་པར་སྦྲེལ་ཏེ་དུར་ཁྲོད་དུ་འོར་ཅིག་། སུ་གང་ཞིག་གིས་འདི་བཏང་ན་དེ་སྟེ་ཆད་པ་འདི་ཉིད་ཀྱིས་བཅད་དོ་༎ དེ་སྟེ་གསོན་ན་ནི་ཁྱི་རྣམས་ལ་སྦྱིན་ནོ་༎ དེ་དག་གིས་དེའི་རྐང་པའི་མཁྲིག་མ་ནས་འབྲིང་པས་བཏགས་ནས་ལྟག ༼༢༩༦བ༡༽ པར་སྦྲེལ་ཏེ་དུར་ཁྲོད་དུ་བོར་བ་དང་། དགེ་སློང་ཞིག་དུར་ཁྲོད་ན་མི་རོལ་རྟོག་ཅིང་འདུག་པ་དེས་མཐོང་སྟེ་འདོད་པའི་ཆོས་སྐྱེས་ནས,. . . . .
16fdbc1ae76b4cbdad52b58e91be6a11,དེ་ནས་འདི་ལྟར་དེ་ནིད་དུ་གཞུག་སྙམ་སྟེ་རྨ་ཁར་བཙུགས་པ་དང་། དེ་ལངས་ཏེ་འདུག་ནས་། བཙུན་པ་སྔོན་དུ་ཆུ་ཅིག་སྩོལ་ཅིག་ཅེས་སྨྲས་པ་དང་། ༼༢༽ དེས་དེ་ལ་ཆུ་བླུད་ནས་། དེས་སྨྲས་པ་། བཙུན་པ་ཁོ་མོའི་ལུས་དང་མངལ་མི་གཙང་བ་འདི་ཅིར་དགོས་། དེས,.
5332dbaa00204afa9c8446d8d8c1ff79,དེ་ནས་གནངས་ཀྱི་བར་དུ་བཟུང་བ་དང་དེའི་གཉེན་བཤེས་རྣམས་འོང་བ་དགེ་སློང་དེས་རྒྱང་ནས་མཐོང་སྟེ་ངོ་ཚ་བས་ཕྱོགས་གཅིག་ཏུ་སོང་བ་དང་། དེས་གཉེན་བཤེས ༼༣༽ དེ་དག་ལ་སྨྲས་པ་། ཁོ་མོ་འདི་ལྟར་ཅུང་ཟད་འཚོ་བ་དེ་ཐམས་ཅད་དགེ་སློང་འདིའི་མཐུ་ཡིན་གྱིས་དེ་བོས་ཤིག་ཅེས་དེས་སྨྲས་པ་དང་། དེ་དག་གིས་བོས་ནས་དེས་སྨྲས་པ་། བཙུན་པ་ཁོ་མོ་ཅུང་ཟད་འཚོ་བ་དེ་ཐམས་ཅད་ནི་ཁྱོད་ཀྱི་དྲིན་ཏེ་འདི་དག་ནི་ཁོ་མོའི་གཉེན་བཤེས་ལགས ༼༤༽ ན་འདི་དག་གིས་གསོས་ཏེ་སོས་དང་དེ་སྟེ་ཁོ་མོ་ལ་བགྱི་བ་མཆིས་ན་ཁྱིམ་འདི་ན་མཆིས་ཀྱིས་དེར་སྤྱོན་ཅིག་ཅེས་སྨྲས་པ་དང་། དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཕས་ཕམ་པའི་ཉེས་པ་མེད་དེ་ཉེས་པ་སྦོམ་པོར་འགྱུར་ཏོ་༎ ༎ མདོར ༼༥༽ ན་། བལ་གླང་ནང་དང་ཁྲོན་པ་དང་༎ རེག་དང་ཡང་ནུབ་པ་དང་༎ སྐྱེས་པ་དག་དང་སེར་སྐྱ་དང་༎ བུད་མེད་བུ་དང་སེར་སྐྱ་དང་༎ བཟང་སྐྱེས་ནོར་ཅན་ཕོ་བྲང་སྐྱོང་༎ དགེ་སློང་ཕོ་བྲང་འཁོར་སྐྱོང་བལ་གླང་གི་ནང་དུ་སོང་བ་དང་། དེ་གླང་མི་སྲུན་པས་བརྡུངས་ནས ༼༦༽ བུད་མེད་ཀྱི་སྟེང་དུ་འགྱེལ་བ་དང་། མ་དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཉེས་པ་མེད་དེ་། ཤེས་པར་བྱོས་ལ་བལ་གླང་གི་ནང་དུ་སོང་ཤིག་། དགེ་སློང་ཞིག་ཁྲོན་པ་ཞིགས་པ་ཞིག་ཏུ་བལྟས་པ་དང་། དེར་ལྟུང་ནས་དེར་སྡར་ཡང་བུད་མེད་ཅིག ༼༧༽ ལྷུང་བ་དེའི་མགུལ་ནས་འཇུས་སོ་༎ ཁྱིམ་བདག་དག་གིས་ཐག་པ་བླངས་ཏེ་དགེ་སློང་དེ་ཕྱུང་བ་དང་། དེའི་མགུལ་ནས་བུད་མེད་ཅིག་གིས་འཇུས་པར་མཐོང་ནས་དེ་དག་གིས་བུད་མེད་ཁྱོད་ག་ལས་འོངས་ཞེས་སྨྲས་པ་དང་། དགེ་སློང་གིས་འདི་ནི་སྔར་ལྷུང་བ་ཁོ་བོའི་མགུལ་ནས ༼༢༩༧ཨ༡༽ འཇུས་སོ་ཞེས་སྨྲས་ནས་། དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཉེས་པ་མེད་དེ་། བག་ཡོད་པར་བྱས་ལ་ཁྲོན་པར་ལྟོས་ཤིག་། དགེ་སློང་ཞིག་བསོད་སྙོམས་སྤྱོད་པ་ལས་སྒོ་ཁང་དོག་པ་ཞིག་ནས ༼༢༽ བྱུང་བ་དང་བུད་མེད་ཅིག་ཀྱང་ནང་དུ་འཇུག་པ་དེའི་མོ་མཚན་གྱིས་དེའི་ཕོ་མཚན་ལ་རེག་པ་དང་། དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཉེས་པ་མེད་དེ་། བག་ཡོད་པར་བྱོས་ལ་གྲོང་དུ་བསོད་སྙོམས་སྤྱོད་ཅིག་། དགེ་སློང་ཞིག ༼༣༽ གྲུ་ལས་ཀླུང་རྒལ་བ་ན་གུ་དེ་ནུབ་པ་དང་། བུད་མེད་ཅིག་ཀྱང་དེ་ན་ཡོད་དེ་། དེས་དེའི་མགུལ་ནས་འཇུས་སོ་༎ དགེ་སློང་རྒལ་བ་དང་དགེ་སློང་དེ་འགྱོད་པ་སྐྱེས་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཉེས་པ་མེད་དེ་། བག་ཡོད་པར་བྱས་ལ་ཀླུང་རྒོལ་ཅིག་། སྐྱེས ༼༤༽ པ་སེར་སྐྱ་ཞེས་བྱ་བ་ཞིག་དགེ་སློང་མའི་དྲུག་དུ་སོང་སྟེ་འདི་སྐད་དུ་འཕགས་མ་བདག་རབ་ཏུ་ཕྱུང་ཤིག་ཅེས་སྨྲས་པ་དང་། དེ་དེ་དག་གིས་མ་བརྟགས་པར་རབ་ཏུ་ཕྱུང་སྟེ་། དེས་དགེ་སློང་མ་ལ་རེག་པ་དང་། དེ་དག་འགྱོད་པ་སྐྱེས་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ༼༥༽ ཉེས་པ་མེད་དེ་། ཤིན་ཏུ་བརྟགས་ལ་རབ་ཏུ་དབྱུང་བར་བྱོས་ཤིག་། སྦོམ་མོ་དགའ་ལྡན་མོ་ཡང་རྒྱས་པར་གཞན་གྱི་བུ་བོར་བ་བཞིན་ནོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། དགེ་སློང་མས་བུ་དོར་བར་མ་བྱེད་ཅིག་། བོར་ན་ཉེས་པ་སྦོམ་པོར་འགྱུར་རོ་༎ སེར་སྐྱར་བཟང ༼༦༽ མོའི་གླེང་གཞི་རྒྱས་པར་བྱས་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། བཟང་མོ་ཇི་ཁྱོད་ཀྱིས་དགའ་བ་ཚོར་རམ་། བཙུན་པ་བདག་གིས་དགའ་བ་ལྟག་ལ་ཚོར་གྱི་ཇི་ལྟར་ཐོང་ལྕགས་བསྲེགས་པ་བཞིན་ནོ་༎ བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། བུད་མེད ༼༧༽ ཀྱི་མོ་མཚན་གྱི་ཕྱོགས་ནི་ལས་རྣམ་པར་སྨིན་པ་ལས་སྐྱེས་ཏེ་། ནན་གྱིས་བྱས་པ་ལ་ཉེས་པ་མེད་དོ་༎ དགེ་སློང་མ་བཟང་མོ་སྐྱེས་ཞེས་བྱ་བ་དེ་གཡོན་ཅན་རྣམས་ཀྱིས་བཟུང་ནས་ཁ་བཀབ་སྟེ་ནགས་སྟུག་པོར་ཁྲིས་ནས་སུན་ཕྱུང་སྟེ་སླར་བཏང་བ་ལས་དགེ་སློང་མ་དག་གིས་གནས ༼༢༩༧བ༡༽ ནས་བསྐྲད་པ་དང་། དེས་སྨྲས་པ་། འཕགས་མ་བདག་གིས་ནི་དགའ་བར་མ་ཚོར་རོ་༎ ཁྱོད་གཡོག་ཅན་གྱིས་བཟུང་སྟེ་ནགས་སྟུག་པོར་ཁྲིད་ནས་སུན་ཕྱུང་སྟེ་སླར་བཏང་བ་ཡིན་ན་ཅིའི་ཕྱིར་དགའ་བར་མ་ཚོར་། དེ་ལྟར་གྱུར་པ་དགེ་སློང་མ་རྣམས་ཀྱིས་དགེ་སློང ༼༢༽ ཕ་རྣམས་ལ་སྨྲས་བ་དང་། དགེ་སློང་དག་གིས་བཅོམ་ལྡན་འདས་ལ་གསོལ་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཅི་ཁྱོད་ཀྱིས་དགའ་བར་ཚོར་རམ་། བཙུན་པ་བདག་འགྲེས་ལྡོགས་སུག་པ་གཡབས་ན་དགའ་བར་ལྟ་ག་ལ་ཚོང་ཞེས་གསོལ་པ་དང་། བཅོམ ༼༣༽ ལྡན་འདས་ཀཡིས་བཀའ་སྩལ་པ་། དགེ་སློང་དག་བུད་མེད་ཀྱི་མོ་མཚན་གྱི་ཕྱོགས་ནི་ལས་རྣམ་པར་སྨིན་པ་ལས་སྐྱེས་ཏེ་། འགྲོ་བ་དང་། ལྡོག་པ་དང་། ལག་པ་གཡོབ་པ་ལ་ནི་ནན་གྱིས་བཟུང་བ་ཞེས་བྱ་སྟེ་། ནད་གྱིས་བཟུང་བ་ལ་ནི་ཉེས་པ་མེད་དོ་༎ དགེ་སློང་མ ༼༤༽ ནོར་ཅན་མོ་ཞེས་བྱ་བ་ཞིག་མཉན་དུ་ཡོད་པར་བསོད་སྙོམས་སྤྱོད་པ་ན་གཡོན་ཅན་རྣམས་ཀྱིས་བཟུང་སྟེ་ནགས་སྟུག་པོར་ཁྲིད་ནས་སུན་ཕྱུང་སྟེ་བཏང་བ་དང་། དེ་དགེ་སློང་མ་དག་གིས་གནས་ནས་བསྐྲད་ནས་འཕགས་མ་བདག་གིས་དགའ་བར་མ་ཚོར་རོ་ཞེས་སྨྲས་པ་དང་། ༼༥༽ ཁྱོད་གཡོན་ཅན་རྣམས་ཀྱིས་བཅིངས་ཏེ་ནགས་སྟུག་པོར་ཁྲིད་ནས་སུན་ཕྱུང་སྟེ་བཏང་བ་ཡིན་ན་ཅིའི་ཕྱིར་དགའ་བར་མ་ཚོར་། དེ་ལྟར་གྱུར་པ་དགེ་སློང་མ་དག་གིས་དགེ་སློང་དག་ལ་སྨྲས་པ་། དགེ་སློང་དག་གིས་ཀྱང་བཅོམ་ལྡན་འདས་ལ་གསོལ་ནས་། བཅོམ་ལྡན་འདས་ཀྱིས ༼༦༽ བཀའ་སྩལ་པ་། ཅི་ཁྱོད་ཀྱིས་དགའ་བར་ཚོར་རམ་། བཙུན་པ་བདག་གིས་དུས་ན་བོས་བགྲོགས་ཏེ་བདག་ལ་མ་འཛིན་ཅིག་ཅེས་སྨྲས་ན་དགའ་བར་ལྟ་ག་ལ་ཚོར་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། བུད་མེད་ཀྱི་ཕྱོགས་ནི་ལས་རྣམ་པར་སྨིན་པ་ལས ༼༧༽ སྦྱེས་ཏེ་། དུ་བཞིན་པ་ནི་ནན་གྱིས་བཟུང་བ་ཞེས་བྱ་། བོས་བགྲོགས་ནས་བདག་ལ་མ་འཛིན་ཅིག་ཅེས་སྨྲ་བ་ནི་ནན་གྱིས་བཟུང་བ་ཞེས་བྱ་སྟེ་། ནན་གྱི་བཟུང་བ་ལ་ཉེས་པ་མེད་དོ་༎ དགེ་སློང་མ་ཕོ་བྲང་སྐྱོང་ཞེས་བྱ་བ་ཞིག་མཉན་དུ་ཡོད་པར་བསོད་སྙོམས་སྤྱོད་པ་ན་གཡོན ༼༢༩༨ཨ༡༽ ཅན་རྣམས་ཀྱིས་བཟུང་སྟེ་ནགས་སྟུག་པོར་ཁྲིད་ནས་སུན་ཕྱུང་སྟེ་བཏང་བ་ལ་དེ་དགེ་སློང་མ་དག་གིས་གནས་ནས་བསྐྲད་པ་དང་། དེས་སྨྲས་པ་། བདག་གིས་དགའ་བར་ནི་མ་ཚོར་རོ་༎ འོ་ན་ཀུན་དགའ་བོའི་དྲུང་དུ་སོང་ཤིག་ཅེས་སྨྲས་ནས་། ༼༢༽ དེ་དེའི་དྲུང་དུ་སོང་བ་དང་། གནས་བརྟན་གྱིས་ཀྱང་མཐོང་ནས་དེས་གུས་པའི་ཚིག་ཏུ་མ་སྨྲས་པ་དང་། གནས་བརྟན་གྱིས་ཀྱང་བསྐྲད་ནས་དེ་འདི་སྙམ་དུ་བདག་འདི་འདྲ་བར་འཚོ་ཞིང་འདུག་པ་བས་སོང་ལ་བུམ་པ་བྱེ་མས་བཀང་བ་མགུལ་དུ་བཏགས་ཏེ་ཀླུང་ཨ་ཛིར་བཏིར ༼༣༽ མཆོད་དོ་སྙམ་དུ་བསམས་ནས་། དེས་བུམ་པ་བྱེ་མས་བཀང་བ་མགུལ་དུ་བཏགས་ཏེ་ཀླུང་ཨ་ཛིར་བཏིར་མཆོངས་པ་དང་། ཐ་གུ་ངན་པ་ཞིག་པས་ཆད་དེ་བྱིང་ནུབ་པ་གཡོན་ཅན་རྣམས་ཀྱིས་མཐོང་ནས་། དེ་དག་གིས་ཕྱུང་སྟེ་བཞག་ནས་ནམ་འདུ་ཤེས་སླར་རྙེད་པ ༼༤༽ དང་། དེ་ལ་སུན་འབྱིན་ཏོ་༎ དགེ་སློང་མ་དག་ཀྱང་ཚོལ་ཞིག་གནས་དེར་ལྷགས་པ་དང་། དེ་དག་གིས་དེ་ལ་སུན་འབྱིན་པར་མཐོང་ནས་། དེས་སྨྲས་པ་། འདི་སྔོན་གྱི་དགེ་སློང་མ་ཡིན་ན་ད་དུད་ཡང་དགེ་སློང་མ་ཡིན་ནམ་ཞེས་སྨྲས་ནས་། དེ་ལྟར་གྱུར་པ ༼༥༽ དགེ་སློང་རྣམས་ལ་སྨྲས་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ཅི་ཁྱོད་ཀྱིས་དགའ་བར་ཚོར་རམ་། བཙུན་པ་འགྲེས་ལྡོགས་སུག་པ་གཡབས་བདག་ལ་མ་འཛིན་ཅིག་ཅེས་སྨྲས་ན་དགའ་བ་ལྟ་ག་ལ་ཚོར་། བཅོམ་ལྡན་འདས་ཀྱིས་བཀའ་སྩལ་པ་། ༼༦༽ དགེ་སློང་དག་བུད་མེད་ཀྱི་མོ་མཚན་གྱི་ཕྱོགས་ནི་ལས་རྣམ་པར་སྨིན་པ་ལས་སྐྱེས་ཏེ་འགྲེ་བ་ནི་ནན་གྱིས་བཟུང་བ་ཞེས་བྱ་བ་ནས་། བདག་ལ་མ་འཛིན་ཅིག་ཅེས་སྨྲ་བ་ནི་ནན་གྱིས་བཟུང་བ་ཞེས་བྱ་བའི་བར་དུ་རྒྱས་པར་ཏེ་། ནན་གྱིས་བཟུང་བ་ལ་ནི་ཉེས་པ་མེད་དོ་༎ ༎,. . . . . . . . . . . . . . . . . .
fedfafcf2658464b839137251c174f98,༼༧༽ མདོར་ན་།ནོར་ཅན་དགོན་པ་འདུ་ཤེས་དང་༎<་བར།>བསོད་སྙོམས་བཅུ་དང་པོ་བཅུ་༎,.
c544111f40d94f23b25aa344cc3fb7f7,གཞན་ཡང་ཤོ་གམ་གནས་ཀྱི་བཅུ་༎,.
